credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,target
625.0,France,Male,34.0,6.0,0.0,2.0,0.0,0.0,197283.2,No
841.0,Germany,Female,33.0,7.0,154969.79,2.0,1.0,1.0,99505.75,No
557.0,Spain,Female,40.0,4.0,0.0,2.0,0.0,1.0,105433.53,No
520.0,France,Male,33.0,4.0,156297.58,2.0,1.0,1.0,166102.61,No
688.0,France,Male,20.0,8.0,137624.4,2.0,1.0,1.0,197582.79,No
833.0,Germany,Male,29.0,1.0,96462.25,2.0,0.0,1.0,48986.18,No
730.0,Germany,Male,38.0,0.0,38848.19,2.0,0.0,0.0,94003.11,No
704.0,France,Male,23.0,6.0,166594.78,1.0,1.0,1.0,155823.2,No
643.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,1.0,116046.22,No
540.0,France,Male,48.0,2.0,109349.29,1.0,1.0,0.0,88703.04,Yes
626.0,France,Male,44.0,10.0,0.0,2.0,0.0,0.0,164287.86,No
640.0,Germany,Female,30.0,5.0,32197.64,1.0,0.0,1.0,141446.01,No
705.0,France,Female,35.0,3.0,0.0,2.0,0.0,1.0,66331.01,No
584.0,Germany,Female,62.0,9.0,137727.34,2.0,0.0,1.0,121102.9,No
577.0,France,Male,41.0,6.0,0.0,1.0,1.0,1.0,167621.18,No
566.0,Germany,Female,40.0,2.0,97001.36,2.0,1.0,0.0,154486.01,No
646.0,Germany,Female,35.0,1.0,121952.75,2.0,1.0,1.0,142839.82,No
661.0,France,Female,34.0,0.0,0.0,2.0,1.0,0.0,185555.63,No
658.0,France,Male,42.0,8.0,102870.93,1.0,0.0,1.0,103764.55,Yes
521.0,Spain,Female,22.0,10.0,0.0,1.0,1.0,1.0,101311.95,No
616.0,France,Female,31.0,8.0,0.0,1.0,0.0,1.0,76456.17,No
838.0,Spain,Female,67.0,4.0,103267.8,1.0,1.0,1.0,78310.04,No
709.0,Spain,Female,45.0,2.0,0.0,2.0,0.0,1.0,162922.65,No
823.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,156603.7,No
727.0,Spain,Female,41.0,10.0,0.0,2.0,0.0,1.0,47468.56,No
682.0,Spain,Female,50.0,10.0,128039.01,1.0,1.0,1.0,102260.16,No
527.0,Germany,Female,41.0,10.0,136733.24,1.0,1.0,1.0,57589.29,No
605.0,France,Male,39.0,6.0,111169.91,1.0,0.0,0.0,9641.4,No
649.0,Spain,Female,38.0,8.0,0.0,1.0,1.0,0.0,103760.53,No
679.0,France,Male,36.0,6.0,147733.64,1.0,0.0,1.0,172501.38,No
582.0,Germany,Male,26.0,6.0,114450.32,1.0,1.0,1.0,14081.64,No
530.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,0.0,80619.09,No
775.0,Germany,Male,33.0,3.0,83501.66,2.0,1.0,0.0,128841.31,No
603.0,Spain,Female,56.0,5.0,90778.76,2.0,1.0,0.0,162223.67,Yes
495.0,France,Female,40.0,1.0,140197.71,2.0,1.0,0.0,150720.39,No
668.0,France,Female,37.0,7.0,128645.67,1.0,1.0,0.0,92149.64,No
737.0,Germany,Female,45.0,2.0,99169.67,2.0,1.0,1.0,78650.95,No
659.0,France,Male,35.0,6.0,0.0,2.0,1.0,1.0,58879.11,No
530.0,France,Female,48.0,0.0,0.0,1.0,1.0,0.0,85081.09,No
634.0,France,Male,45.0,9.0,0.0,2.0,0.0,0.0,17622.82,No
486.0,France,Male,63.0,9.0,97009.15,1.0,1.0,1.0,85101.0,No
836.0,France,Female,29.0,9.0,133681.78,1.0,1.0,1.0,153747.73,No
510.0,France,Male,63.0,8.0,0.0,2.0,1.0,1.0,115291.86,No
809.0,France,Female,24.0,4.0,0.0,2.0,1.0,0.0,193518.76,No
596.0,France,Male,33.0,2.0,139451.67,1.0,0.0,0.0,63142.12,No
717.0,France,Male,48.0,7.0,123764.95,1.0,1.0,1.0,169952.82,No
737.0,Spain,Female,39.0,7.0,130051.66,2.0,0.0,0.0,55356.39,Yes
543.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,1.0,78915.68,No
761.0,Germany,Male,36.0,8.0,108239.11,2.0,0.0,0.0,99444.02,No
545.0,France,Male,23.0,2.0,0.0,2.0,1.0,0.0,189613.12,No
608.0,Germany,Female,38.0,8.0,103653.51,2.0,1.0,1.0,137079.86,No
537.0,Spain,Female,33.0,7.0,136082.0,1.0,1.0,0.0,62746.54,No
513.0,Spain,Male,88.0,10.0,0.0,2.0,1.0,1.0,52952.24,No
664.0,France,Female,31.0,7.0,104158.84,1.0,1.0,0.0,134169.85,No
499.0,Germany,Female,55.0,4.0,126817.65,2.0,1.0,0.0,123269.71,No
703.0,France,Male,50.0,8.0,160139.59,2.0,1.0,1.0,79314.1,No
706.0,Spain,Female,29.0,1.0,209490.21,1.0,1.0,1.0,133267.69,Yes
598.0,Spain,Female,23.0,6.0,0.0,2.0,1.0,0.0,153229.19,No
743.0,France,Female,39.0,8.0,0.0,1.0,1.0,0.0,94263.44,No
722.0,Germany,Female,32.0,5.0,106807.64,1.0,1.0,1.0,76998.69,No
646.0,France,Male,50.0,0.0,104129.24,2.0,1.0,0.0,181794.86,Yes
599.0,Spain,Male,25.0,3.0,0.0,2.0,1.0,1.0,120790.02,No
704.0,France,Male,32.0,7.0,127785.17,4.0,0.0,0.0,184464.7,Yes
675.0,France,Male,54.0,6.0,0.0,1.0,1.0,0.0,110273.84,Yes
590.0,Spain,Male,22.0,7.0,125265.61,1.0,1.0,1.0,161253.08,No
644.0,Spain,Male,28.0,0.0,0.0,2.0,1.0,0.0,119419.37,No
850.0,Spain,Male,38.0,7.0,115378.94,1.0,0.0,1.0,162087.82,No
668.0,France,Female,31.0,9.0,0.0,2.0,0.0,0.0,41291.73,No
715.0,France,Male,28.0,7.0,160376.61,1.0,0.0,0.0,196853.11,No
635.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,1.0,65951.65,No
601.0,France,Male,50.0,2.0,115625.07,1.0,1.0,0.0,185855.21,No
741.0,Spain,Male,50.0,1.0,78737.61,1.0,1.0,1.0,13018.96,No
711.0,France,Female,28.0,8.0,0.0,2.0,0.0,0.0,105159.89,No
664.0,France,Female,38.0,4.0,74306.19,2.0,1.0,0.0,154395.56,No
672.0,France,Male,31.0,6.0,91125.75,1.0,1.0,0.0,177295.92,No
796.0,France,Male,24.0,8.0,0.0,2.0,1.0,0.0,61349.37,No
543.0,France,Male,30.0,4.0,140916.81,1.0,1.0,0.0,157711.18,No
515.0,Germany,Male,45.0,7.0,120961.5,3.0,1.0,1.0,39288.11,Yes
620.0,France,Female,29.0,3.0,0.0,2.0,0.0,1.0,153392.28,No
584.0,Germany,Female,30.0,8.0,112013.81,1.0,1.0,0.0,177772.03,Yes
686.0,Spain,Male,39.0,10.0,136258.06,1.0,0.0,0.0,89199.51,No
573.0,Spain,Male,50.0,0.0,159304.07,1.0,0.0,1.0,155915.24,Yes
757.0,Germany,Female,34.0,1.0,129398.01,2.0,0.0,0.0,44965.44,No
657.0,France,Male,33.0,1.0,84309.57,2.0,0.0,0.0,103914.4,No
739.0,France,Male,58.0,2.0,101579.28,1.0,1.0,1.0,72168.53,No
832.0,France,Female,29.0,5.0,0.0,2.0,1.0,0.0,178779.52,No
682.0,France,Female,26.0,0.0,110654.02,1.0,0.0,1.0,111879.21,No
850.0,France,Male,38.0,5.0,0.0,2.0,1.0,0.0,16491.64,No
699.0,France,Female,40.0,8.0,122038.34,1.0,1.0,0.0,102085.35,No
765.0,Spain,Female,33.0,5.0,84557.82,1.0,1.0,1.0,69039.43,No
570.0,France,Female,29.0,4.0,153040.03,1.0,1.0,1.0,131363.57,Yes
595.0,Germany,Female,25.0,7.0,106570.34,2.0,0.0,1.0,177025.79,No
850.0,Spain,Female,31.0,3.0,121237.65,1.0,1.0,1.0,31022.56,No
561.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,84871.99,No
521.0,France,Female,41.0,2.0,0.0,2.0,1.0,1.0,113089.43,No
702.0,Spain,Male,43.0,6.0,116121.67,1.0,1.0,0.0,61602.42,No
619.0,Germany,Female,42.0,8.0,132796.04,3.0,1.0,1.0,191821.35,Yes
555.0,Spain,Male,32.0,4.0,0.0,2.0,1.0,1.0,54405.79,No
579.0,Spain,Female,39.0,2.0,151963.26,2.0,1.0,0.0,158948.63,No
544.0,Spain,Female,53.0,9.0,0.0,1.0,1.0,0.0,125692.07,Yes
792.0,France,Male,19.0,7.0,143390.51,1.0,1.0,0.0,33282.84,No
659.0,Germany,Female,30.0,8.0,154159.51,1.0,1.0,0.0,40441.1,No
460.0,Germany,Female,35.0,8.0,102742.91,2.0,1.0,1.0,189339.6,No
557.0,France,Male,39.0,8.0,146200.01,1.0,1.0,0.0,177944.64,No
564.0,Spain,Male,31.0,0.0,125175.58,1.0,1.0,1.0,72757.33,No
489.0,Germany,Male,38.0,2.0,126444.08,2.0,1.0,1.0,82662.73,No
629.0,Spain,Male,35.0,4.0,174588.8,2.0,0.0,1.0,158420.14,No
586.0,France,Male,29.0,3.0,0.0,2.0,1.0,1.0,142238.54,No
628.0,France,Male,33.0,6.0,0.0,2.0,0.0,0.0,184230.23,No
749.0,Spain,Female,46.0,9.0,66582.81,1.0,1.0,0.0,78753.12,Yes
703.0,France,Male,32.0,1.0,125685.79,1.0,1.0,1.0,56246.72,No
790.0,Spain,Female,41.0,7.0,109508.68,1.0,0.0,0.0,86776.38,No
733.0,France,Male,64.0,3.0,0.0,2.0,1.0,1.0,75272.63,No
591.0,Spain,Male,31.0,8.0,0.0,1.0,1.0,1.0,141677.33,No
640.0,Spain,Female,32.0,6.0,118879.35,2.0,1.0,1.0,19131.71,No
565.0,France,Male,34.0,6.0,0.0,1.0,1.0,1.0,63173.64,No
556.0,France,Male,40.0,5.0,125909.85,1.0,1.0,1.0,95124.4,No
555.0,Spain,Male,33.0,5.0,127343.4,1.0,0.0,1.0,121789.3,No
738.0,Germany,Male,43.0,9.0,121152.05,2.0,1.0,0.0,64166.7,Yes
799.0,France,Female,30.0,9.0,0.0,2.0,1.0,0.0,136827.96,No
737.0,Germany,Male,31.0,5.0,121192.22,2.0,1.0,1.0,74890.58,No
601.0,France,Male,38.0,4.0,60013.81,1.0,1.0,1.0,38020.05,No
685.0,Spain,Male,34.0,6.0,83264.28,1.0,0.0,0.0,9663.28,No
558.0,Germany,Male,26.0,1.0,148853.29,2.0,1.0,1.0,24411.02,No
571.0,France,Female,35.0,1.0,104783.81,2.0,0.0,1.0,178512.52,No
623.0,France,Female,44.0,6.0,0.0,2.0,0.0,0.0,167162.43,No
602.0,France,Male,33.0,5.0,164704.38,1.0,0.0,1.0,180716.1,Yes
689.0,Germany,Female,30.0,5.0,136650.89,1.0,1.0,1.0,41865.72,Yes
712.0,France,Female,33.0,6.0,0.0,2.0,1.0,1.0,190686.16,No
664.0,France,Male,55.0,8.0,0.0,2.0,1.0,1.0,139161.64,No
627.0,Spain,Female,28.0,3.0,157597.61,1.0,0.0,1.0,34097.22,No
651.0,Spain,Male,23.0,4.0,115636.05,2.0,1.0,0.0,70400.86,No
697.0,France,Female,47.0,6.0,128252.66,1.0,1.0,1.0,168053.4,No
579.0,Spain,Male,22.0,3.0,118680.57,1.0,1.0,1.0,49829.8,No
836.0,Germany,Female,32.0,4.0,109196.67,2.0,1.0,0.0,55218.02,No
551.0,Spain,Male,49.0,1.0,150777.72,2.0,1.0,1.0,135757.27,No
749.0,Spain,Male,36.0,7.0,0.0,2.0,0.0,0.0,80134.65,No
549.0,France,Female,38.0,8.0,107283.4,1.0,0.0,0.0,157442.75,No
682.0,France,Female,42.0,0.0,0.0,1.0,0.0,1.0,91981.85,Yes
486.0,Germany,Male,37.0,9.0,115217.99,2.0,1.0,0.0,144995.33,No
480.0,France,Male,35.0,2.0,165692.91,1.0,1.0,1.0,197984.58,No
630.0,Germany,Female,34.0,9.0,106937.05,2.0,1.0,0.0,138275.01,No
577.0,Germany,Female,44.0,1.0,152086.15,1.0,0.0,1.0,44719.5,Yes
690.0,France,Female,35.0,9.0,107944.33,2.0,0.0,0.0,48478.47,No
726.0,Spain,Female,26.0,1.0,80780.16,1.0,1.0,1.0,19225.85,No
572.0,Spain,Female,26.0,5.0,0.0,2.0,1.0,0.0,119381.41,No
461.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,176547.8,No
850.0,Spain,Female,55.0,7.0,0.0,1.0,0.0,0.0,171762.87,Yes
561.0,France,Male,34.0,1.0,78829.53,1.0,1.0,1.0,12148.2,No
727.0,Germany,Male,34.0,2.0,146407.11,1.0,1.0,1.0,72073.72,No
682.0,France,Female,46.0,2.0,0.0,1.0,1.0,1.0,114442.66,No
699.0,France,Female,39.0,1.0,0.0,2.0,0.0,0.0,93826.63,No
498.0,Germany,Female,41.0,4.0,87541.06,2.0,1.0,1.0,12577.21,Yes
636.0,Spain,Male,52.0,4.0,111284.53,1.0,0.0,1.0,32936.44,Yes
567.0,Germany,Female,49.0,5.0,134956.02,1.0,1.0,0.0,93953.84,Yes
587.0,Spain,Male,42.0,5.0,120233.83,1.0,1.0,0.0,194890.33,No
602.0,France,Female,29.0,3.0,88814.4,2.0,1.0,1.0,62487.97,No
477.0,Spain,Female,48.0,2.0,129120.64,1.0,0.0,1.0,26475.79,No
703.0,Germany,Male,42.0,9.0,63227.0,1.0,0.0,1.0,137316.32,No
691.0,Germany,Male,27.0,3.0,160358.68,2.0,1.0,0.0,142367.72,No
695.0,Spain,Male,46.0,3.0,122549.64,1.0,1.0,1.0,56297.85,No
472.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,48357.9,No
742.0,France,Male,33.0,6.0,0.0,2.0,0.0,0.0,38550.4,No
550.0,France,Male,32.0,8.0,97514.07,1.0,1.0,1.0,199138.84,No
350.0,Spain,Male,54.0,1.0,152677.48,1.0,1.0,1.0,191973.49,Yes
814.0,France,Female,31.0,4.0,0.0,2.0,1.0,1.0,142029.17,No
683.0,France,Female,29.0,9.0,0.0,2.0,1.0,1.0,48849.89,No
558.0,France,Male,35.0,1.0,0.0,2.0,0.0,0.0,111687.57,No
493.0,France,Male,36.0,9.0,0.0,2.0,1.0,1.0,65816.53,No
510.0,Germany,Female,50.0,7.0,123936.54,1.0,1.0,1.0,23768.01,No
595.0,Germany,Female,44.0,4.0,96553.52,2.0,1.0,0.0,143952.24,Yes
590.0,Germany,Male,36.0,6.0,92340.69,2.0,1.0,1.0,174667.58,No
615.0,Spain,Male,41.0,4.0,0.0,1.0,0.0,1.0,149278.96,No
753.0,Germany,Female,38.0,9.0,151766.71,1.0,1.0,1.0,180829.99,No
420.0,Germany,Female,34.0,1.0,135549.9,1.0,0.0,0.0,149471.13,Yes
494.0,Germany,Female,38.0,7.0,174937.64,1.0,1.0,0.0,40084.32,No
633.0,Spain,Male,63.0,4.0,114552.6,1.0,1.0,0.0,73856.28,Yes
479.0,Spain,Male,35.0,4.0,125920.98,1.0,1.0,1.0,20393.44,No
589.0,Germany,Female,50.0,5.0,144895.05,2.0,1.0,1.0,34941.23,No
713.0,Germany,Male,40.0,3.0,114446.84,2.0,1.0,1.0,87308.18,No
573.0,France,Female,23.0,2.0,0.0,1.0,1.0,0.0,122964.18,No
802.0,Spain,Male,41.0,6.0,0.0,2.0,1.0,0.0,47322.05,No
675.0,France,Male,69.0,1.0,0.0,2.0,1.0,0.0,157097.09,No
682.0,France,Male,28.0,10.0,200724.96,1.0,0.0,1.0,82872.64,Yes
796.0,France,Male,30.0,2.0,137262.71,2.0,1.0,0.0,62905.29,No
761.0,Spain,Male,37.0,7.0,132730.17,1.0,1.0,0.0,199293.01,No
636.0,Germany,Female,28.0,2.0,115265.14,1.0,0.0,0.0,191627.85,No
756.0,France,Male,28.0,8.0,179960.2,1.0,1.0,0.0,89938.08,No
808.0,Germany,Female,37.0,2.0,100431.84,1.0,1.0,0.0,35140.49,Yes
597.0,Spain,Male,24.0,0.0,108058.07,2.0,1.0,1.0,187826.11,No
662.0,France,Male,32.0,9.0,0.0,2.0,0.0,0.0,65089.38,No
493.0,France,Male,38.0,3.0,134006.77,1.0,1.0,0.0,89578.32,No
729.0,France,Male,32.0,6.0,93694.42,1.0,1.0,1.0,79919.13,No
660.0,Spain,Male,30.0,4.0,0.0,2.0,1.0,0.0,129149.06,No
469.0,Spain,Female,31.0,6.0,0.0,1.0,1.0,0.0,146213.75,Yes
693.0,France,Female,39.0,4.0,0.0,2.0,0.0,1.0,142331.39,No
547.0,Germany,Male,50.0,3.0,81290.02,3.0,0.0,1.0,177747.03,Yes
679.0,Spain,Female,28.0,9.0,0.0,2.0,0.0,1.0,61761.77,No
656.0,France,Male,50.0,7.0,0.0,2.0,0.0,1.0,72143.44,No
752.0,France,Male,39.0,3.0,0.0,1.0,1.0,0.0,188187.05,No
787.0,France,Female,85.0,10.0,0.0,2.0,1.0,1.0,116537.96,No
615.0,Spain,Male,41.0,1.0,126773.43,1.0,1.0,1.0,55551.26,No
771.0,France,Male,32.0,5.0,62321.62,1.0,1.0,1.0,40920.59,No
688.0,France,Male,26.0,0.0,0.0,2.0,1.0,0.0,105784.85,No
796.0,Germany,Female,40.0,1.0,99745.95,1.0,1.0,0.0,177524.19,No
803.0,Germany,Female,50.0,8.0,98173.02,1.0,0.0,0.0,22457.25,Yes
707.0,Spain,Male,32.0,9.0,0.0,2.0,1.0,0.0,126475.79,No
713.0,Germany,Female,38.0,7.0,144606.22,1.0,1.0,1.0,56594.36,Yes
578.0,France,Male,38.0,7.0,82259.29,1.0,1.0,0.0,8996.97,No
445.0,Germany,Female,61.0,2.0,137655.31,1.0,0.0,1.0,29909.84,No
638.0,Germany,Female,26.0,1.0,105249.76,2.0,1.0,1.0,23491.09,No
477.0,Germany,Male,34.0,8.0,139959.55,2.0,1.0,1.0,189875.83,No
545.0,Spain,Female,44.0,1.0,0.0,2.0,1.0,1.0,82614.89,No
724.0,Spain,Female,41.0,4.0,142880.28,3.0,0.0,0.0,185541.2,Yes
850.0,Germany,Female,45.0,1.0,121874.89,1.0,0.0,0.0,6865.41,Yes
684.0,France,Male,35.0,3.0,137179.39,1.0,1.0,1.0,37264.11,No
437.0,Spain,Male,28.0,2.0,109161.25,1.0,1.0,0.0,152987.42,No
657.0,France,Male,34.0,3.0,107136.6,1.0,1.0,0.0,153895.46,No
841.0,Germany,Male,32.0,2.0,117070.21,1.0,1.0,0.0,113482.2,No
683.0,Germany,Female,35.0,5.0,95698.79,1.0,0.0,1.0,182566.76,No
691.0,France,Male,50.0,6.0,136953.47,1.0,1.0,1.0,2704.98,No
504.0,Spain,Male,44.0,4.0,113522.64,1.0,1.0,1.0,12405.2,No
649.0,Germany,Female,50.0,5.0,155393.32,1.0,1.0,1.0,87351.42,Yes
675.0,Spain,Male,35.0,8.0,0.0,2.0,1.0,0.0,29062.25,No
638.0,Spain,Male,41.0,7.0,0.0,2.0,1.0,0.0,43889.41,No
686.0,France,Male,37.0,9.0,134560.62,1.0,1.0,0.0,27596.39,No
678.0,France,Female,41.0,1.0,143443.61,1.0,1.0,0.0,196622.28,Yes
450.0,Spain,Male,25.0,9.0,74237.2,2.0,0.0,1.0,195463.35,No
705.0,France,Female,55.0,8.0,0.0,2.0,1.0,1.0,14392.68,No
599.0,Spain,Female,31.0,3.0,0.0,1.0,1.0,1.0,130086.47,Yes
758.0,France,Male,26.0,4.0,155739.76,1.0,1.0,0.0,171552.02,No
554.0,Germany,Female,55.0,0.0,108477.27,1.0,0.0,1.0,140003.0,Yes
787.0,France,Female,40.0,6.0,0.0,2.0,1.0,1.0,84151.98,No
633.0,France,Female,34.0,3.0,123034.43,2.0,1.0,1.0,38315.04,No
764.0,France,Female,40.0,9.0,100480.53,1.0,1.0,0.0,124095.69,No
710.0,Germany,Male,45.0,9.0,108231.37,1.0,1.0,1.0,188574.08,No
544.0,Germany,Male,44.0,2.0,108895.93,1.0,0.0,0.0,69228.2,Yes
624.0,Spain,Male,35.0,2.0,0.0,2.0,1.0,0.0,87310.59,No
836.0,Spain,Male,57.0,4.0,101247.06,1.0,1.0,0.0,37141.62,Yes
691.0,France,Female,31.0,5.0,40915.55,1.0,1.0,0.0,126213.84,Yes
515.0,France,Male,40.0,0.0,109542.29,1.0,1.0,1.0,166370.81,No
461.0,Spain,Female,25.0,6.0,0.0,2.0,1.0,1.0,15306.29,No
577.0,Spain,Male,51.0,2.0,108867.0,1.0,0.0,0.0,140800.66,Yes
526.0,Spain,Male,35.0,5.0,0.0,2.0,1.0,1.0,105618.14,No
631.0,France,Male,32.0,10.0,0.0,2.0,0.0,1.0,196342.66,No
785.0,France,Female,38.0,1.0,0.0,1.0,1.0,0.0,134964.85,Yes
576.0,France,Male,39.0,1.0,0.0,2.0,1.0,1.0,68814.23,No
629.0,France,Female,39.0,10.0,0.0,2.0,1.0,1.0,43174.49,Yes
754.0,Spain,Male,39.0,7.0,157691.98,2.0,1.0,0.0,133600.89,Yes
616.0,France,Male,46.0,2.0,0.0,2.0,1.0,0.0,137136.46,No
683.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,38784.42,No
779.0,France,Male,71.0,3.0,0.0,2.0,1.0,1.0,146895.36,Yes
768.0,Germany,Male,37.0,9.0,108308.11,1.0,1.0,0.0,41788.25,Yes
584.0,Germany,Male,33.0,3.0,88311.48,2.0,1.0,1.0,177651.38,No
734.0,Spain,Male,39.0,6.0,0.0,1.0,1.0,1.0,95135.27,No
669.0,France,Female,38.0,8.0,0.0,2.0,1.0,0.0,84049.16,No
534.0,France,Female,53.0,7.0,0.0,2.0,1.0,1.0,80619.17,No
462.0,Germany,Female,24.0,9.0,69881.09,2.0,0.0,1.0,64421.02,No
634.0,France,Female,45.0,2.0,0.0,4.0,1.0,0.0,101039.53,Yes
850.0,France,Male,20.0,7.0,0.0,2.0,1.0,0.0,31288.77,No
642.0,Germany,Female,30.0,5.0,129753.69,1.0,1.0,0.0,582.53,No
758.0,Germany,Male,41.0,10.0,79857.64,1.0,1.0,1.0,78088.17,No
685.0,Spain,Female,42.0,2.0,0.0,2.0,0.0,0.0,199992.48,No
775.0,France,Female,30.0,10.0,191091.74,2.0,1.0,1.0,96170.38,No
564.0,Germany,Male,40.0,7.0,108407.34,1.0,1.0,1.0,83681.2,No
670.0,Germany,Male,43.0,9.0,111677.88,1.0,1.0,0.0,178827.3,Yes
832.0,Spain,Male,29.0,8.0,93833.86,1.0,0.0,1.0,10417.87,No
619.0,France,Female,42.0,2.0,0.0,1.0,1.0,1.0,101348.88,Yes
607.0,France,Male,45.0,7.0,123859.6,1.0,0.0,1.0,113051.57,No
721.0,Spain,Male,51.0,0.0,169312.13,1.0,1.0,0.0,109078.35,Yes
582.0,France,Male,39.0,5.0,0.0,2.0,1.0,1.0,129892.93,No
688.0,Spain,Female,46.0,3.0,0.0,2.0,0.0,1.0,104902.68,No
445.0,France,Male,64.0,2.0,136770.67,1.0,0.0,1.0,43678.06,No
756.0,France,Female,24.0,1.0,0.0,2.0,1.0,0.0,184182.25,No
697.0,Spain,Female,37.0,7.0,168066.87,1.0,1.0,0.0,35450.53,No
711.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,68487.51,No
618.0,France,Male,39.0,2.0,91068.56,1.0,1.0,0.0,26578.69,No
726.0,France,Female,53.0,1.0,113537.73,1.0,0.0,1.0,28367.21,No
639.0,Spain,Male,38.0,9.0,130233.14,1.0,1.0,1.0,81861.1,No
639.0,Germany,Female,46.0,10.0,110031.09,2.0,1.0,1.0,133995.59,No
657.0,Spain,Female,41.0,6.0,112119.48,1.0,1.0,0.0,17536.82,No
717.0,Germany,Female,35.0,5.0,103214.71,1.0,1.0,0.0,172172.7,No
795.0,Germany,Female,33.0,9.0,130862.43,1.0,1.0,1.0,114935.21,No
604.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,193021.49,No
489.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,196990.79,No
850.0,Germany,Female,31.0,3.0,51293.47,1.0,0.0,0.0,35534.68,No
796.0,France,Male,44.0,8.0,165326.2,1.0,1.0,1.0,57205.55,No
474.0,France,Male,54.0,3.0,0.0,1.0,1.0,0.0,108409.17,Yes
507.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,34777.23,No
503.0,Germany,Male,30.0,10.0,136622.55,2.0,0.0,0.0,47310.24,No
667.0,France,Male,33.0,4.0,0.0,2.0,1.0,1.0,131834.75,No
498.0,Germany,Male,25.0,8.0,121702.73,1.0,1.0,1.0,132210.49,No
410.0,France,Male,33.0,6.0,125789.69,1.0,0.0,0.0,66333.56,Yes
637.0,France,Male,32.0,5.0,0.0,1.0,0.0,0.0,148769.08,No
666.0,France,Female,34.0,9.0,115897.12,1.0,1.0,1.0,25095.03,No
778.0,Germany,Female,48.0,3.0,102290.56,2.0,1.0,0.0,182691.31,No
642.0,France,Male,30.0,8.0,80964.57,2.0,1.0,0.0,174738.2,No
784.0,Spain,Male,48.0,7.0,0.0,2.0,1.0,1.0,182609.97,No
653.0,France,Female,46.0,5.0,0.0,2.0,1.0,0.0,49707.85,No
585.0,Spain,Female,44.0,4.0,0.0,2.0,0.0,1.0,101728.46,No
652.0,France,Female,40.0,1.0,0.0,2.0,1.0,0.0,126554.96,No
633.0,Spain,Male,33.0,4.0,137847.41,2.0,1.0,0.0,98349.13,No
785.0,Spain,Female,31.0,2.0,121691.54,2.0,0.0,0.0,81778.72,No
678.0,France,Female,28.0,4.0,0.0,2.0,1.0,1.0,144423.17,Yes
543.0,France,Female,31.0,4.0,138317.94,1.0,0.0,0.0,61843.73,No
569.0,France,Male,37.0,9.0,178755.84,1.0,1.0,0.0,199929.17,No
580.0,Germany,Female,38.0,1.0,128218.47,1.0,1.0,0.0,125953.83,Yes
584.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,0.0,88866.92,No
656.0,Germany,Female,49.0,9.0,97092.87,1.0,1.0,0.0,74771.22,Yes
735.0,France,Male,49.0,5.0,121973.28,1.0,1.0,0.0,148804.36,No
531.0,Spain,Female,36.0,9.0,99240.51,1.0,1.0,0.0,123137.01,No
485.0,France,Female,25.0,3.0,134467.26,1.0,1.0,1.0,113266.09,No
654.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,88659.44,No
761.0,France,Female,26.0,1.0,0.0,2.0,1.0,1.0,199409.19,No
693.0,France,Female,35.0,5.0,124151.09,1.0,1.0,0.0,88705.14,Yes
718.0,Spain,Male,40.0,9.0,0.0,2.0,0.0,0.0,121537.91,No
670.0,France,Male,22.0,2.0,114991.45,1.0,1.0,1.0,37392.56,No
707.0,France,Female,58.0,3.0,102346.86,1.0,1.0,1.0,114672.64,No
714.0,Spain,Male,25.0,2.0,0.0,1.0,1.0,1.0,132979.43,No
571.0,Spain,Female,22.0,3.0,108117.1,1.0,0.0,1.0,53328.7,No
559.0,France,Male,49.0,2.0,147069.78,1.0,1.0,0.0,120540.83,Yes
617.0,Germany,Male,44.0,9.0,49157.09,2.0,1.0,0.0,53294.17,No
799.0,France,Female,52.0,4.0,161209.66,1.0,1.0,1.0,89081.41,No
850.0,France,Male,39.0,6.0,96863.13,1.0,1.0,1.0,121681.19,No
724.0,Germany,Female,33.0,9.0,119278.44,1.0,1.0,1.0,197148.24,No
554.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,0.0,166177.3,No
677.0,Germany,Female,41.0,8.0,146720.98,2.0,1.0,1.0,4195.84,No
675.0,Spain,Female,40.0,8.0,79035.95,1.0,1.0,0.0,142783.98,Yes
699.0,Spain,Male,43.0,2.0,136487.86,2.0,1.0,0.0,82815.93,No
695.0,Germany,Male,52.0,8.0,103023.26,1.0,1.0,1.0,22485.64,No
528.0,Spain,Male,36.0,7.0,0.0,2.0,1.0,0.0,60536.56,No
