V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,target
,,,,v1,v1,,v1,,v3,,,class4
,,,,v1,v2,,v1,,v1,,,class4
,,,,v2,v2,,v1,,v1,,,class1
,,,,v1,v2,,v2,,v1,,,class5
,,,,v1,v1,,v1,,v2,,,class1
,,,,v1,v1,,v1,,v3,,,class3
,,,,v2,v1,,v1,,v1,,,class5
,,,,v1,v1,,v3,,v1,,,class1
,,,,v1,v2,,v1,,v1,,,class2
,,,,v1,v1,,v1,,v1,,,class5
,,,,v2,v2,,v1,,v2,,,class4
,,,,v2,v2,,v1,,v2,,,class1
,,,,v2,v1,,v1,,v2,,,class4
,,,,v1,v1,,v3,,v3,,,class5
,,,,v2,v2,,v1,,v3,,,class3
,,,,v1,v1,,v1,,v1,,,class2
,,,,v2,v1,,v3,,v1,,,class5
,,,,v2,v2,,v1,,v2,,,class4
,,,,v2,v1,,v3,,v1,,,class2
,,,,v1,v2,,v2,,v1,,,class3
,,,,v1,v1,,v1,,v2,,,class1
,,,,v2,v2,,v1,,v3,,,class5
,,,,v1,v1,,v2,,v2,,,class1
,,,,v2,v2,,v1,,v2,,,class5
,,,,v2,v1,,v1,,v2,,,class3
,,,,v1,v2,,v2,,v2,,,class3
,,,,v2,v1,,v1,,v1,,,class3
,,,,v1,v2,,v1,,v3,,,class2
,,,,v1,v2,,v1,,v1,,,class4
,,,,v1,v2,,v1,,v1,,,class4
,,,,v2,v1,,v2,,v1,,,class2
,,,,v1,v2,,v1,,v3,,,class2
7.137808887050327,3384.3407682915977,0.1477962348936581,0.508463854104517,v2,v2,4113.451834555681,v1,1.0,v1,1.4959310239514967,1.2542319270522584,class2
5.927380300207102,3265.39632248204,0.28630256704420454,0.9753504469613636,v1,v1,4849.298159951328,v2,1.0,v2,1.0364088837900454,0.5123247765193182,class1
1.724684979276912,3123.1700603115864,0.49939364870665676,0.7645665285127441,v1,v1,4369.234474203455,v1,1.764566528512744,v1,0.5594173388594903,1.0,class3
5.163987965566589,3204.9794442658044,0.27964461670266594,1.2992892334053319,v2,v1,6615.806114414102,v2,0.0,v2,1.5294762136184277,1.4014215331893363,class4
4.83134688959853,3148.249986575689,0.47651400485956796,2.0,v2,v1,4538.652504631469,v3,2.0,v1,1.657451521639957,0.9498922703110154,class1
2.6266752275115057,3555.6482027804495,0.6247663670370973,1.0,v2,v2,3625.4350466180326,v1,0.2516688068778764,v3,1.687216302830761,0.5033376137557528,class5
6.9609926233344535,3122.881731699524,0.400608943349193,1.6765223583729825,v1,v1,5328.31888907887,v1,0.6765223583729825,v1,0.9749383935361509,2.0,class2
4.028572133273249,3137.273259350489,0.31363370324755513,1.6366296752444875,v1,v1,6533.57882439839,v1,1.0,v1,1.9063809288908917,0.8183148376222438,class1
5.993404465697818,3142.1706606441803,0.14136901643005026,1.9385458571348635,v1,v2,7232.374321772106,v2,1.9692729285674317,v3,1.6887709171426972,0.030727071432568254,class3
5.698487720486531,3082.8275195847527,0.5296511750851598,0.5862402076236685,v2,v2,4784.100466192984,v1,0.41375979237633154,v3,0.7461919065693492,1.0,class4
5.816624133422986,3433.952836795617,0.3039661795044204,1.1358647180176815,v2,v1,4423.421246011904,v1,0.0,v1,0.7474933108644004,1.1358647180176815,class5
8.218663894403665,3138.130367715857,0.46516279615362044,1.9853418065261224,v2,v1,3623.0442361663436,v1,1.9853418065261224,v1,1.358094434848396,0.014658193473877534,class5
1.6802768650054598,3480.8760372956185,0.1892252330976162,0.0,v1,v1,3013.392377640591,v1,0.984504661952324,v2,2.056983916039952,1.015495338047676,class4
5.063007341873011,3346.0734179295546,0.44316415289857003,1.6916846221530715,v1,v2,3550.646357023901,v1,1.6916846221530715,v2,0.7627376107143807,1.3083153778469285,class3
5.751427289480626,3339.223024660448,0.49353771206391434,1.5691808042609554,v1,v2,4310.32454169905,v1,1.7845904021304777,v3,1.703836160852191,1.0,class2
3.2615243270435395,3272.4204738715944,0.4667599411896568,0.0,v1,v1,7067.871870617245,v1,0.3379970594828404,v2,0.9702577358017872,0.6620029405171596,class4
4.3824748141232295,3247.3192460981945,0.19638492196388688,2.0,v2,v1,5445.56560637216,v1,1.0,v3,1.6583095317833214,1.0,class5
6.771156762435431,3491.9910255664786,0.5763492222503637,0.9478460321480533,v2,v2,4512.757379382367,v1,0.9478460321480533,v3,0.5979138412859221,0.0521539678519467,class5
6.0949089639679235,3123.140902214929,0.48604545983466985,0.7984846721776718,v2,v2,4311.504580892288,v1,1.5969693443553437,v3,1.126924117246147,1.0,class5
5.446126742667215,3138.3063371333606,0.5532605830660638,1.0,v1,v2,6162.865095830596,v1,1.8774651466557062,v3,1.7626479087993423,1.938732573327853,class1
8.129388354279827,3203.2037595745924,0.5135372152400574,2.0,v2,v1,4942.680938250764,v2,1.4557848094992827,v1,1.6865291143004302,0.5442151905007172,class2
5.256498844023555,3081.824343662339,0.13587828168830746,0.8243436623385099,v2,v2,3402.2131240131475,v1,1.0,v3,1.4082434366233851,1.0,class5
5.972917875280102,3252.257686190278,0.5068076158129426,1.6807615812942673,v1,v2,3780.8195489938857,v1,0.6807615812942672,v2,1.5701483385318724,0.6384768374114655,class3
4.8282373363862385,3367.2631245641687,0.3903766368049649,1.0801946932919588,v1,v1,4209.196778089185,v1,0.4599026533540206,v1,1.2527824776037237,0.4599026533540206,class3
7.586743933094113,3338.8452918486705,0.13022186827903834,0.0005996439974008672,v1,v1,7254.61221760235,v1,0.0,v3,1.2495982385217415,0.0005996439974008672,class5
4.901541434575406,3230.2865067629527,0.4747975446177537,1.3099693077219217,v2,v1,7283.792099579722,v1,2.0,v1,1.5025314311717624,0.34501534613903917,class2
7.217705188678643,3159.789233193264,0.432271721896174,2.0,v2,v1,4717.9457775099145,v2,0.0,v1,1.5375877992707023,1.4379389963535116,class3
4.92082151248279,3211.630719777222,0.3759727052271242,0.45339398838416833,v2,v1,6602.713495119659,v1,1.5466060116158316,v2,1.01792792826801,0.45339398838416833,class5
3.9619236862899347,3122.83969543959,0.46603053495353086,0.8793893009293834,v2,v1,6607.253406971039,v1,0.0,v1,1.203572526433076,0.12061069907061661,class1
4.170754780430862,3250.097721993411,0.13,1.2269597485424457,v2,v1,6850.501855411906,v2,1.0,v1,1.553975106960705,0.22695974854244572,class1
2.658241713255002,3140.25645353854,0.1846774037415692,1.0,v1,v1,3456.019255746493,v1,1.0,v1,1.1706451925168617,1.0,class5
1.5955652473595519,3137.2967405039794,0.420010903279496,2.0,v1,v2,5337.101170742748,v1,1.481521863998133,v1,1.5455325375210642,1.518478136001867,class4
8.207340357645514,3189.8787872300695,0.6565023115779307,1.980568397655171,v1,v2,3332.3648353199997,v3,0.0,v2,1.443393255202758,1.0,class4
5.737878121972619,3166.6430902441402,0.5450163170898146,0.7138195117195805,v2,v1,4656.410518546609,v3,0.6430902441402098,v1,1.3574319027338602,0.35690975585979023,class2
2.8440561939259106,3090.0411075442826,0.13469379189874045,2.0,v2,v1,6926.608638936972,v1,0.530620810125956,v2,1.0381711453158795,0.530620810125956,class4
4.873783752871296,3175.382648840715,0.46769843430119884,0.7522048255688758,v2,v1,5424.610241278444,v1,1.0,v1,1.519559034886225,2.0,class2
4.732153289758017,3081.818581246696,0.4337162493391832,1.1814187533040845,v2,v2,5657.713844379104,v1,1.4092906233479576,v3,0.5581858124669592,0.8185812466959155,class5
2.9084506835067296,3222.179198482252,0.313510938219094,2.0,v1,v1,5707.44570477968,v1,0.6537529467564265,v2,1.1281841112301094,0.3462470532435735,class5
5.69188680126617,3184.910374604322,0.2606839771366608,0.0,v1,v1,4565.511786669076,v2,0.5235850158271169,v1,1.9397877231798817,0.26179250791355846,class1
7.207290858580331,3085.7220486780957,0.4084089114565043,0.7814699118730438,v1,v2,3618.354948219902,v1,0.7814699118730438,v2,1.5725879647492176,0.43706017625391236,class5
4.446605830169106,3161.8166011944168,0.43710126112552666,1.3959148232978487,v1,v1,5607.498048445027,v1,1.3020425883510756,v1,1.6231421128925483,1.0,class5
3.098646412603012,3263.564362682862,0.4670146649150824,1.6998370564990841,v2,v1,4574.247211585638,v1,1.0,v1,1.12719390276609,0.0,class5
7.350886207000521,3142.7179028857163,0.45753165025001863,1.9647378607145514,v2,v2,5359.243186110584,v1,1.0352621392854486,v2,1.6051627198927432,1.0,class4
2.1900380804406003,3092.254408592225,0.2474368738574513,0.0,v2,v2,3507.4826590466587,v1,1.7436873857451294,v3,1.1179799634384413,1.0,class2
4.591194892700745,3135.9258144454993,0.40240350559248744,2.0,v1,v2,6895.750353592912,v1,1.1342731943125446,v1,1.2095401027487598,1.7314536113749106,class4
5.850410118417046,3501.1999430471487,0.46847406563661464,0.0,v1,v2,6205.8646287347365,v1,0.19209890605642244,v1,1.0473974703957383,1.1920989060564224,class1
1.5023809325514144,3099.8356369690687,0.16238093255141434,1.1044546211335946,v2,v2,6848.491756918895,v1,0.0,v3,1.4586790175004132,1.0,class5
7.821238154105986,3177.688992490196,0.5271594247689336,0.18343678901523397,v1,v1,3649.192582096545,v1,2.0,v2,0.8158052972804135,1.183436789015234,class1
4.533983922816934,3186.468622639602,0.5114737339850869,0.42631330074565543,v2,v1,4869.868253304081,v2,0.8526266014913109,v1,1.5191074283512798,1.1473733985086891,class2
4.527931703650839,3489.3048695604434,0.21359350725274184,1.7578138485958787,v1,v1,3775.012130746041,v1,1.8789069242979393,v3,1.204297185177052,0.24218615140412125,class5
4.752348770942331,3103.2470343801233,0.3799525500819731,1.249406876024664,v1,v2,4053.814650513312,v2,1.5011862479506721,v1,0.56748220628074,0.24940687602466394,class4
1.4114067887929842,3073.0316451148547,0.2921883381224198,0.03126197317742596,v1,v2,3224.5395773414402,v1,1.968738026822574,v3,0.7545368175275031,1.0,class3
2.505207360274314,3097.0467334962013,0.5440720581568806,0.0,v1,v1,3820.531440445193,v1,0.161548812432169,v3,1.283391239956588,0.323097624864338,class5
5.17698296326269,3464.9974476940524,0.46906238257950444,1.9244801451707962,v1,v1,6783.155768575969,v1,0.0,v3,0.9719262809599472,1.9244801451707962,class5
4.140531046944778,3397.2899593236134,0.37996894462311237,1.333436851256292,v2,v1,5515.853418621091,v1,1.333126297487416,v1,1.9366501037989932,1.666563148743708,class5
4.111046982813667,3117.6253866825364,0.5565015467301468,1.2431747875902417,v2,v2,6495.069508399614,v1,1.2431747875902417,v1,1.452234725154344,0.2431747875902417,class4
5.42684095651041,3491.269254128383,0.44295824634718656,1.7003795786619404,v2,v1,6298.179142135896,v3,1.2996204213380596,v1,1.2140075915732387,1.0,class3
5.135475356247198,3106.268284001586,0.2884225425732278,1.5118018709421648,v2,v1,5347.910440355366,v1,1.0,v3,1.5063846342122196,1.0,class5
6.4050374844069164,3199.270429765224,0.4298722819987712,1.2310967128236636,v1,v1,3951.415176833283,v3,1.0,v1,1.3721832491270078,1.7689032871763364,class2
4.936642860609454,3193.220046954752,0.3756644858356437,0.8439294810711079,v2,v2,4594.587424413682,v1,1.0,v2,0.7956664835826271,1.0,class5
5.873611811055748,3393.079935667205,0.33026699383427605,0.6283374229284502,v2,v2,5673.290427045245,v3,1.0,v3,1.5729156442678873,1.685831288535775,class2
5.382613220057356,3140.985299097285,0.16782780702410838,1.0,v2,v2,6387.613158461642,v1,2.0,v1,1.453600104680498,1.8779748160512633,class4
1.5866349236394643,3223.190410841651,0.5347619272959824,0.3365076360535695,v1,v1,4006.36837685409,v2,0.16825381802678474,v3,0.6643173671766066,0.8317461819732153,class3
3.83038662512109,3566.906076222447,0.5000552492809133,0.5027624640456639,v1,v2,7313.988950143817,v1,0.49723753595433606,v1,1.6867956016296817,0.49723753595433606,class2
1.5135716321013781,3350.386664229408,0.4304510635469332,0.0,v1,v1,5250.399705087466,v1,1.0,v1,0.970638294336665,0.4924822742177799,class3
4.805148348768311,3097.8782540428724,0.19236217092890437,0.11992725178635455,v1,v2,3445.2141780273396,v1,1.0,v2,1.426014549642729,0.0,class4
1.7566912250762068,3150.666443408398,0.596661085209953,2.0,v1,v1,3517.4135946808756,v3,2.0,v1,1.476714667194404,0.3333891479004699,class2
7.076890570171249,3123.6134682866154,0.48100841767913477,2.0,v1,v1,6981.777187075484,v1,1.224789558021631,v2,1.4708400640964396,0.0,class5
4.524164057617848,3291.7817771062914,0.341923361203621,0.606698834827029,v2,v2,4086.963897990054,v1,1.0,v2,1.6500862892444876,0.606698834827029,class4
1.446878669289705,3501.158156908075,0.5769204767409111,1.511296922005359,v2,v1,6742.629336497283,v1,2.0,v3,1.0411714996517416,1.0,class2
2.021872120287575,3094.7931141693307,0.4699016309904424,0.0,v2,v1,3898.8605733783297,v1,1.8497540774761059,v1,0.7643344546324959,1.8497540774761059,class5
5.532643514118119,3485.684731304089,0.1428662265382518,0.019108176921678544,v2,v1,4478.656085262003,v1,0.9904459115391607,v1,1.5927706856536434,1.9904459115391608,class1
3.5242587955892986,3257.7770763882995,0.39348650079418923,0.7215486529415631,v1,v1,5783.864289700046,v3,1.0,v1,2.0014528779705514,1.3607743264707817,class1
4.127655733648183,3110.2507637063954,0.486457696911337,1.3542303088662968,v2,v1,5103.315049047948,v1,1.0,v1,1.459373090734011,1.6457696911337032,class2
4.999123897425015,3201.990106435729,0.6117710807919832,0.8318417029716703,v2,v1,5712.632082853359,v1,1.584079148514165,v2,0.986716894060127,1.1681582970283297,class5
5.8754336220482895,3273.2682313713067,0.5131436341612753,1.3143634161275262,v2,v1,6013.84870990062,v2,1.3428182919362368,v1,1.090257353113453,1.6571817080637632,class3
6.6371038453810485,3600.300052199743,0.270800139199314,2.0,v1,v1,4195.808835945737,v1,1.0200034799828495,v3,0.7989006785966556,1.0,class5
2.0516595149238106,3152.332455507914,0.29385605625933936,0.1793771526740071,v1,v1,4457.104642666585,v1,0.08968857633700356,v2,0.6317508610696029,0.9103114236629964,class5
5.698448519573281,3100.101898319824,0.3757794400852362,1.523954311300525,v1,v1,5531.828330601642,v1,0.47604568869947506,v2,1.1966768017910367,0.9520913773989501,class5
1.9221459617619532,3145.7949400355196,0.17597924102007811,0.3270840092734373,v2,v1,4947.984236389312,v1,0.16354200463671864,v3,1.009864417728008,1.1635420046367186,class5
5.252296653296867,3073.702544770981,0.4087818096372606,0.08781809637260563,v1,v1,5601.976036153483,v1,0.0,v1,1.1181873231401627,1.0,class5
4.315680691074611,3241.1910667280877,0.41549835269655155,2.0,v1,v1,6161.655792356429,v2,0.0,v1,0.8327740750664577,2.0,class1
2.6054595836079963,3090.0360871538946,0.20941531561445517,1.1647177187148505,v1,v1,3651.386897785222,v1,1.0,v1,0.7180120730891476,0.16471771871485053,class5
3.392063251343443,3376.4614654594266,0.3540456950564174,0.286514349811942,v1,v1,6103.571188205217,v1,1.426971300376116,v1,1.6797759820526563,0.286514349811942,class5
6.275723095669466,3257.106757688629,0.13815540385228525,1.1844596147714768,v1,v2,5709.2154944128715,v3,0.36891922954295375,v3,0.6983447110786077,1.1844596147714768,class4
1.6360231704451103,3327.632567347849,0.1960424791493685,1.799871275304944,v1,v2,4129.707304023215,v1,0.0,v2,1.157947222875027,1.799871275304944,class5
4.2513375949888035,3487.7409224644007,0.37577431577141707,0.0,v2,v2,5592.291230444562,v1,1.0,v2,0.7231376076883326,1.0,class1
1.575406275943674,3508.186090256711,0.4705004240502482,0.21000848100496483,v2,v1,5796.54470116219,v1,1.0,v3,1.4849058518934257,0.42001696200992966,class3
2.719261246088359,3493.3642832129935,0.501815486612526,0.7273805354989613,v1,v1,6060.922674353871,v1,1.0,v1,1.5863571678700623,0.6363097322505193,class2
4.254843968343777,3129.9258169407713,0.2888872541115639,2.0,v1,v1,5884.1996822260435,v1,1.0074183059229072,v2,1.845704739062676,0.9925816940770928,class2
1.8073737568498467,3081.8676778972913,0.1466554450533197,1.9167227747334015,v2,v1,6313.173498996576,v1,1.0416386126332993,v1,0.9820549987596322,2.0,class5
1.7215216780755043,3098.731219301959,0.20577073100652876,0.0,v1,v2,6101.802666159293,v1,0.5790514944081737,v1,0.7974111127073512,0.4209485055918263,class4
7.407758614013854,3103.4009875454776,0.532752181917185,0.0,v1,v2,3944.758336747257,v2,1.516812127812327,v3,0.8526649052297888,1.0,class3
5.917928659267678,3119.0474682251156,0.5199568470680767,1.9985615689358873,v2,v1,7200.004315293192,v2,0.9985615689358873,v1,0.8416398114130885,1.9971231378717746,class2
5.0345406927873935,3444.146720218163,0.3712394878787274,0.9249579515149093,v1,v1,4376.808320526961,v1,1.5375210242425452,v1,1.7046247897575744,0.46247897575745467,class5
2.1658984641071943,3599.5817612112055,0.43792228138855127,1.9584456277710247,v2,v1,5094.945408612432,v3,1.0,v1,1.292023817281357,1.0,class2
2.037351923255005,3144.631093406424,0.14,0.14756263743047815,v2,v2,3313.357081358843,v1,0.0,v2,0.5614756263743048,1.0,class3
2.3205234186132384,3398.665545999008,0.5623117816316406,0.8231178163164071,v1,v1,7255.334454000992,v1,0.35376436736718575,v3,1.5265854887638681,0.8231178163164071,class5
4.766112710341993,3330.9833239108284,0.46692735284337733,0.7385470568675467,v1,v2,5395.4251496505,v1,1.3692735284337734,v1,1.6787598237445698,1.3692735284337734,class5
3.559529888663047,3258.585392570405,0.14,1.4810851851285833,v1,v2,6592.697707327203,v2,1.0378296297428335,v2,1.5980015184975758,0.4810851851285832,class1
5.785170238944842,3153.311400132002,0.4062280026400377,2.0,v2,v2,6806.05202376034,v1,0.0,v3,1.1290952554450777,1.0,class2
5.319687651230878,3261.2270281298415,0.47306974525399753,1.6224102488454657,v2,v1,5122.849438378687,v1,1.2448204976909314,v3,1.6260169223960919,1.0,class4
7.307653839527883,3263.5955623397163,0.5897573976956119,0.09201182865630975,v2,v1,7188.067751598218,v2,0.09201182865630975,v2,0.616127215480349,1.0,class5
5.90488738702913,3109.493707807772,0.5069300566819945,1.6265730480569873,v1,v2,5005.610748604992,v1,0.18671347597150634,v3,0.8937693764980599,1.6265730480569873,class4
7.934107845871567,3156.844061428314,0.5,0.9500176218744389,v2,v1,7226.988080870662,v2,1.9000352437488779,v1,1.022499118906278,0.049982378125561056,class2
1.6179371443170891,3077.910566537752,0.15475426819493213,2.0,v2,v1,6247.728141030796,v3,0.8968572158544494,v1,0.9286542937439894,2.0,class3
2.8312115284088666,3235.3926347766646,0.5717754847924866,2.0,v1,v1,3940.405443959393,v1,1.758050168972371,v1,1.1035598648221032,1.758050168972371,class5
3.9963510432497644,3172.650981933101,0.441380773283148,0.0,v2,v2,3180.1176678872234,v1,0.798412239187559,v3,1.9595236717562678,2.0,class2
6.037157261060587,3112.747416540658,0.4750126302456735,2.0,v2,v2,4958.605290320751,v3,0.7499425897923933,v3,0.9175798001885733,1.2500574102076067,class2
5.325694856301527,3307.2847428150762,0.5979147275914667,1.1943151727644494,v1,v1,5405.404597500164,v1,1.5971575863822247,v2,1.0110413825710194,0.5971575863822247,class2
4.562117431673769,3494.0233364903274,0.5497494875524325,1.4691146326613675,v2,v2,5801.8164025503975,v1,1.5308853673386325,v2,1.173805778987981,1.0,class1
1.75916721519988,3340.3169238952974,0.4055967619950499,1.1599797624690618,v1,v2,6553.000505938274,v1,0.8400202375309382,v2,1.8044234755358883,1.1599797624690618,class4
1.817831379331535,3074.7391248638614,0.1308695837871282,2.0,v2,v1,7159.130416212872,v1,0.9130416212871808,v2,1.225650799752514,0.0,class4
6.351869375522588,3133.967617373136,0.4788850035820698,2.0,v2,v1,7267.215823402986,v3,1.5359705671642951,v1,1.478848212537439,1.4640294328357049,class1
4.978486515256304,3338.021169752866,0.14930083553776166,0.35663881540794484,v1,v1,4548.664530937458,v1,0.35663881540794484,v2,0.7818152300151642,1.0,class4
6.651744447268684,3116.9418517577105,0.5165111054626317,1.0581482422894712,v1,v1,3767.2907412114473,v1,1.0581482422894712,v2,1.4419740448902638,1.9418517577105288,class4
6.521408384167454,3592.885091845163,0.6008573951979068,0.05715967986045478,v2,v1,5028.029463032604,v2,1.9428403201395452,v1,1.6039952896390728,0.0,class3
1.5515660838539496,3468.2731089800545,0.48702826345504213,0.8594347308991572,v2,v2,7313.843391614605,v1,1.0,v2,1.401165005946597,0.5702826345504214,class5
2.2442861423968408,3106.753006405964,0.4723095942889725,0.0,v2,v1,4508.878507473624,v1,0.12550106766059876,v1,0.6742460569839929,1.7489978646788025,class3
2.2707638513037076,3379.7133723986103,0.1326751464947887,1.9405523001158067,v1,v1,3360.0679497537635,v1,0.9702761500579034,v2,1.3751591634704694,0.059447699884193295,class5
6.344984953239569,3123.062221841357,0.40183656171984133,2.0,v1,v2,6038.157419575987,v1,1.6754121986659112,v3,1.1168215149594107,1.3508243973318224,class4
1.9143602589719246,3096.8355096685664,0.3139948377137412,1.7911225828583528,v1,v2,4166.221935428541,v3,1.7911225828583528,v1,0.564177548342833,1.0,class4
4.218654595916606,3483.9237286668545,0.5170233041678396,1.4809321667135809,v1,v1,3306.3283895004224,v1,1.2595339166432096,v1,1.659004244990148,1.0,class2
3.2009001001007418,3544.7848465960064,0.35822861064377554,0.7468321276357585,v2,v2,7209.974657021086,v3,0.5063357447284831,v3,1.1675924170031764,0.0,class2
1.681186986475462,3141.992004910764,0.4401998772309006,2.0,v2,v1,3820.768142412155,v1,0.003997544618011717,v1,1.8778013504600934,1.0,class1
6.397226346980068,3137.0675184505235,0.51,2.0,v2,v1,4541.708029520838,v2,1.5729926197906194,v2,1.0992153321094222,0.0,class3
5.508224305370857,3410.161990826933,0.5075701375960003,1.2741435123619063,v2,v2,7208.467291611257,v1,0.7258564876380939,v1,1.517071756180953,1.7258564876380937,class3
5.991457738423374,3505.698646691408,0.37652540385296895,0.0,v2,v1,6002.221699844464,v3,0.7061016154118759,v1,1.2394271130788312,1.293898384588124,class3
1.5402195367299705,3090.4500502964393,0.5116465254747777,1.0,v1,v1,6353.153675710979,v1,1.0109768364985179,v3,1.2818771409910967,0.010976836498517883,class3
4.979093292912399,3136.622522465588,0.13241248395315125,1.5175032093697502,v1,v1,4422.377477534412,v1,2.0,v1,1.6503880295460087,0.24124839531512488,class1
5.052294394781033,3133.334359073157,0.2184555076036936,1.803861230990766,v1,v1,6481.546726777649,v2,0.0,v2,1.6225405723387072,2.0,class5
2.5926345861072186,3483.2914721283496,0.4196436402115602,0.0,v2,v1,7187.29147212835,v1,1.7085278716501942,v1,0.9885574070663077,0.0,class2
3.0937084039997345,3093.6389268634643,0.5195174838997929,1.0,v1,v2,5456.1314710196275,v1,1.0,v3,1.435757635657692,1.0,class5
4.012670605680738,3469.6050469621905,0.4716746310113597,1.7424966455578155,v2,v1,4279.454979873347,v2,2.0,v1,1.6514700689699886,0.0,class2
6.378727957549879,3509.34138440602,0.3585024193769689,0.0,v1,v2,7161.5330107497375,v1,1.9041868281414076,v1,0.8182688842002095,1.0,class4
3.9859512347904538,3530.5103841632867,0.38717996864203,2.0,v1,v1,6638.4930889852785,v1,1.6038063504581612,v1,1.1384427283310845,1.6038063504581612,class2
1.4823526840478762,3468.796867892583,0.44027699832829564,0.009233277609854706,v1,v1,7359.889200668682,v1,1.9815334447802906,v3,0.6496026087142489,0.9907667223901453,class2
6.601904352656823,3118.5463112260563,0.21306792993964568,2.0,v1,v1,4485.923301751509,v1,2.0,v3,1.0570913120965668,0.20766982484911423,class5
4.921356746562395,3562.944554242863,0.4916476610246384,0.0,v2,v1,3751.484466091122,v2,1.5823830512319206,v1,1.590880847438404,0.7911915256159603,class3
3.8848779252408434,3080.6568977984084,0.19956171714365548,0.6496369579784973,v1,v2,6961.6789435627525,v1,0.0,v2,0.556496369579785,0.6496369579784973,class4
1.502840733299585,3127.0454311066114,0.49006490158087335,0.7483774604781667,v2,v1,3339.7418873023908,v3,0.25162253952183333,v1,0.9982625935752617,0.25162253952183333,class2
3.4668082574405883,3116.0429730757214,0.28416739665789587,0.502685817232594,v1,v1,7357.486570913837,v1,1.0,v2,1.2351880072062815,1.005371634465188,class5
3.2330446202074508,3129.9952099686516,0.523860892404149,1.4232611550518626,v2,v1,6312.223031487822,v3,0.4232611550518627,v1,1.1501916012539373,1.0,class2
4.787627693264042,3124.1748915128805,0.5232770555810885,0.7839826798887555,v1,v1,6268.648051960334,v1,1.7839826798887555,v1,1.649030300737703,2.0,class5
6.003477688297064,3477.1962118631004,0.196522311702936,1.0446548964944216,v2,v1,4755.955345103505,v2,1.0,v1,1.9133017655258366,1.0,class5
5.475907026086943,3072.902484637681,0.19866150144927464,2.0,v2,v2,7156.768634782608,v1,0.0,v1,0.5545124231884058,0.9024846376811477,class4
7.15046020901309,3121.9409576222447,0.28973269127503654,1.0,v2,v2,6644.089493672093,v2,1.73523940556115,v2,0.985313813997986,0.7352394055611499,class5
2.6558526893566836,3525.6680122576345,0.4671382436881105,1.8094853640675879,v1,v1,6490.7122096596495,v1,1.8094853640675879,v3,0.6671382436881105,0.38102927186482427,class3
5.337223683010267,3605.267351981186,0.553136239310147,0.0,v1,v1,7286.8714638683,v1,0.488432012542781,v1,1.2309512043899735,0.0,class3
6.192618716321892,3140.2895778428974,0.482760553927565,2.0,v1,v1,3771.3977574440246,v1,0.8552110785513003,v1,1.409633906796785,1.0,class3
1.7251145928253568,3140.857604159365,0.4933225696148141,1.0,v1,v2,6327.057152626879,v1,0.09493056042325998,v3,0.7603131970243278,1.04746528021163,class1
3.28879592981835,3143.7083811276243,0.20177095281906118,1.2278630897617353,v1,v2,4772.88547640953,v3,2.0,v3,1.650625716914367,0.4557261795234706,class3
3.1543861614255,3072.078654595027,0.20820245813943672,1.4606727024866433,v1,v2,6455.359573111457,v1,0.7303363512433216,v3,1.2042703757815447,1.4606727024866433,class3
3.5306335462669662,3086.621394643179,0.22696690545726128,1.7424349790105336,v2,v2,4534.802955146926,v3,1.2575650209894664,v2,1.6222872216642203,0.0,class4
1.6574298893281618,3141.085670355728,0.14599692490095537,1.9657318577088265,v1,v2,3267.325547351766,v1,1.0,v3,1.5865731857708827,1.9828659288544133,class4
4.4339201821278955,3069.1413022726374,0.5455432499900964,1.0,v2,v1,4498.706511363186,v1,1.0,v3,0.5853255681593099,1.8586977273627605,class2
3.8432859860937016,3112.1042534138837,0.5631276024165054,1.5173755689805857,v2,v2,3609.5521267069416,v3,1.0,v3,1.5707339377635932,0.4826244310194143,class1
4.380542665912524,3106.0,0.40431708503726593,1.3827316598509363,v1,v1,5413.3453668029815,v2,1.0,v1,1.141133590185348,0.6172683401490636,class2
5.435470024512575,3086.5007306959023,0.4225036534795128,0.6785192360069603,v2,v2,3411.0340963162157,v1,1.6785192360069603,v3,1.695333656203132,1.0,class5
6.879263779246916,3374.802227512443,0.6008475963752434,0.0,v2,v1,7325.515982866624,v1,1.3144978583279232,v1,1.8220148500829547,0.0,class1
5.684234737403457,3499.7136622560133,0.5814252707671304,0.0,v2,v2,3103.5703650249643,v1,0.42860810258744064,v1,1.4985618933272655,1.4286081025874406,class2
1.4310505908524875,3476.762647713122,0.2776652509339546,1.10505908524876,v2,v1,4588.342411372127,v1,0.55252954262438,v2,1.0462259975094543,1.0,class4
5.7827477239426655,3110.933024213013,0.37314099274206347,0.0,v1,v2,7336.577365617351,v1,1.355658595662288,v1,1.4491911379860427,0.6443414043377121,class2
1.6761517439072793,3137.779585284327,0.204507634971289,1.0,v1,v1,3041.6973798375275,v1,1.0,v2,1.2383558910640096,0.0,class4
7.115860201245939,3075.345659518273,0.382162345764077,0.3364148795682185,v1,v2,4572.9537768064765,v1,0.3364148795682185,v2,1.1590755361295344,2.0,class5
5.5889432383688975,3118.064579333065,0.5133463791683442,1.133072416633116,v2,v1,4588.334637916834,v3,1.133072416633116,v1,0.7350489341300965,1.0,class1
3.79695598924317,3127.9074341162536,0.38682334693574194,1.0,v2,v2,6374.731414709366,v1,2.0,v1,1.0654276472910529,1.515427647291053,class4
