Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,target
0.0,1.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1971.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1971.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,0.0,1.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1971.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
1.0,1.0,0.0,0.0,1.0,1971.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1971.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1971.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
2.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
5.0,1.0,0.0,0.0,0.0,1972.0,0.0,P
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
1.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,1.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,1.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1972.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1972.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
5.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
1.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,1.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,1.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
1.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1973.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
1.0,0.0,0.0,1.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1974.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,N
1.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
3.0,1.0,0.0,0.0,0.0,1974.0,0.0,P
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
1.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,1.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,1.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,1.0,0.0,0.0,1974.0,1.0,N
0.0,0.0,0.0,0.0,0.0,1974.0,0.0,N
0.0,1.0,0.0,0.0,0.0,1974.0,1.0,N
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,N
0.0,1.0,0.0,0.0,1.0,1975.0,0.0,N
0.0,0.0,0.0,0.0,0.0,1975.0,0.0,N
0.0,1.0,1.0,0.0,0.0,1975.0,0.0,N
