lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,target
8895.0,280.0,159.0,278.0,278.0,139.0,165.0189,139.0,103.8171,66.9104,41.3552,199.0,199.0,0.0,199.0,0.1942,1.0012,0.0253,10,4,0
2629.0,79.0,199.0,379.0,379.0,299.0,87.5014,300.4813,39.4462,94.1409,92.8036,379.0,379.0,837.0,0.0,0.8685,1.5165,0.0401,2,4,1
5665.0,168.0,219.0,219.0,219.0,199.0,186.8241,155.1362,136.9379,46.2088,53.5397,219.0,219.0,0.0,0.0,0.185,0.1315,0.021,2,3,1
561.0,18.0,139.0,80.0,179.0,80.0,432.2962,171.1586,372.3882,62.5979,46.9814,179.0,89.5,279.0,0.0,0.0813,0.1138,0.0295,4,5,0
3864.0,124.0,80.0,99.0,99.0,99.0,100.8179,140.0973,73.1095,29.6057,36.0174,99.0,99.0,0.0,0.0,0.2073,0.1163,0.0132,6,2,1
3322.0,101.0,99.0,159.0,159.0,179.0,534.659,196.7803,511.661,31.1328,62.55,159.0,159.0,0.0,0.0,0.3805,0.407,0.041,3,6,1
4470.0,137.0,298.0,318.0,318.0,179.0,756.6033,151.7934,629.0389,135.1758,143.014,318.0,318.0,895.0,318.0,0.1272,0.1602,0.0397,2,5,1
4943.0,150.0,298.0,119.0,278.0,219.0,104.3887,293.3108,97.5295,38.0132,46.5242,278.0,139.0,0.0,0.0,0.4966,0.4681,0.025,8,1,1
5097.0,155.0,358.0,159.0,159.0,139.0,318.4168,142.5351,300.6726,31.4841,29.0,159.0,159.0,0.0,0.0,0.1108,0.1978,0.0143,1,4,1
173.0,5.0,80.0,159.0,239.0,159.0,456.5403,156.5799,455.1978,1.5811,27.8792,239.0,119.5,0.0,239.0,0.1215,0.0345,0.0214,7,2,1
6303.0,185.0,199.0,219.0,219.0,80.0,95.1893,577.1449,84.214,19.9249,10.6888,219.0,219.0,0.0,0.0,0.196,0.1625,0.0324,1,7,1
3228.0,98.0,339.0,179.0,358.0,259.0,197.5057,372.5225,226.0553,7.0178,85.3756,358.0,179.0,0.0,0.0,-0.1324,0.0771,0.0252,6,4,1
959.0,30.0,0.0,159.0,159.0,139.0,0.0,178.6708,0.0,54.2333,50.9166,159.0,159.0,0.0,0.0,0.0904,0.1309,0.0163,5,2,0
5289.0,159.0,159.0,99.0,99.0,159.0,91.9837,104.6721,109.165,30.6472,30.6961,99.0,99.0,0.0,0.0,0.1433,0.0903,0.0072,5,6,0
3022.0,92.0,279.0,379.0,379.0,339.0,65.7305,165.0242,102.5914,22.8035,22.2092,379.0,379.0,0.0,0.0,0.7296,1.1966,0.0499,5,3,0
3947.0,127.0,139.0,99.0,99.0,219.0,285.3003,564.6072,257.8565,31.197,35.5106,99.0,99.0,598.0,0.0,0.1311,0.2141,0.0131,4,6,0
6132.0,181.0,159.0,99.0,99.0,358.0,65.4083,216.037,86.6833,40.3609,40.0,99.0,99.0,0.0,99.0,-0.0094,0.1366,0.0116,1,2,0
9022.0,284.0,0.0,139.0,139.0,139.0,0.0,298.7829,0.0,169.6209,171.559,139.0,139.0,0.0,0.0,0.0307,0.1387,0.0163,4,2,1
2430.0,76.0,100.0,20.0,339.0,299.0,144.3892,57.2189,274.8982,131.3335,47.8566,339.0,169.5,0.0,0.0,0.3472,1.3177,0.0379,8,1,0
2175.0,70.0,20.0,239.0,239.0,80.0,278.6149,67.574,333.4861,61.0512,71.4318,239.0,239.0,0.0,239.0,0.3729,0.1144,0.0194,5,1,0
1244.0,39.0,99.0,139.0,139.0,119.0,198.4452,69.8033,189.1719,28.2931,23.0054,139.0,139.0,2342.0,238.0,0.0197,0.1592,0.05,4,3,0
9783.0,301.0,119.0,99.0,99.0,80.0,211.5668,367.3027,83.3847,129.0659,119.5418,99.0,99.0,0.0,0.0,0.289,0.1345,0.0114,9,6,1
8994.0,283.0,219.0,80.0,80.0,278.0,38.513,316.532,18.7883,38.1477,41.7852,80.0,80.0,278.0,0.0,0.1052,0.1462,0.0112,3,4,0
2899.0,88.0,179.0,458.0,857.0,60.0,303.5927,97.0696,176.1193,125.6344,214.2154,857.0,428.5,0.0,0.0,0.8252,0.3257,0.1332,3,5,0
10798.0,333.0,80.0,298.0,417.0,159.0,40.651,72.111,155.3319,133.6086,58.5085,417.0,208.5,0.0,0.0,0.1045,0.0395,0.066,1,1,1
5415.0,163.0,219.0,159.0,159.0,219.0,451.6949,55.6597,477.7656,21.9659,14.3003,159.0,159.0,219.0,99.0,0.0152,0.0267,0.0173,5,2,1
1161.0,35.0,199.0,139.0,219.0,80.0,115.0761,149.8332,74.3303,46.543,52.0216,219.0,109.5,0.0,0.0,0.3528,0.4623,0.0457,6,2,0
5614.0,167.0,437.0,159.0,159.0,497.0,114.2147,419.1718,61.9839,58.2795,66.4116,139.0,139.0,596.0,715.0,0.033,0.114,0.0093,1,2,0
1156.0,35.0,179.0,199.0,199.0,179.0,43.2348,100.1299,106.8878,59.927,37.6431,199.0,199.0,0.0,199.0,0.2168,0.3843,0.0415,3,1,0
7540.0,230.0,80.0,99.0,417.0,358.0,558.506,445.7379,664.1724,102.7716,58.5235,417.0,139.0,0.0,0.0,0.1997,0.2632,0.0826,2,1,1
10896.0,336.0,159.0,119.0,258.0,219.0,633.9416,920.311,682.5145,52.7565,42.2404,258.0,129.0,0.0,0.0,-0.0745,-0.1045,0.022,3,1,1
4694.0,145.0,258.0,179.0,179.0,238.0,154.0811,94.5,161.6447,12.3491,14.1156,179.0,179.0,556.0,815.0,-0.0593,-0.1383,0.0216,4,2,0
171.0,5.0,80.0,278.0,278.0,397.0,80.0078,477.3955,145.341,93.5053,94.8538,139.0,139.0,0.0,139.0,0.075,0.1215,0.0124,8,1,1
5445.0,164.0,199.0,139.0,139.0,139.0,719.9905,79.0,785.9421,71.2215,59.6343,139.0,139.0,139.0,0.0,0.0057,0.1787,0.0118,2,2,0
2082.0,66.0,80.0,80.0,80.0,119.0,189.5554,504.2393,113.2652,75.6637,84.214,80.0,80.0,357.0,0.0,0.2954,0.1554,0.008,8,5,0
9146.0,287.0,219.0,258.0,258.0,119.0,243.0417,223.1435,301.0149,61.5508,48.0104,258.0,258.0,358.0,457.0,0.0862,0.1542,0.0264,3,3,0
10317.0,315.0,219.0,119.0,119.0,119.0,83.9598,306.4841,42.4853,58.1055,56.3649,119.0,119.0,0.0,0.0,0.2533,0.2023,0.0158,2,4,1
7858.0,242.0,99.0,179.0,179.0,139.0,74.7011,138.0906,136.18,69.2694,89.7733,179.0,179.0,0.0,0.0,0.0843,0.2213,0.0408,4,1,1
10241.0,311.0,119.0,278.0,517.0,199.0,614.1974,240.0083,697.4159,77.558,143.1258,517.0,172.3333,0.0,0.0,0.1822,0.2242,0.0649,9,1,1
5200.0,157.0,100.0,199.0,199.0,139.0,100.5,79.6994,85.235,44.3001,35.0892,199.0,199.0,378.0,0.0,0.1168,0.1458,0.0205,6,3,0
10631.0,327.0,0.0,278.0,278.0,199.0,0.0,82.0061,0.0,27.1017,29.4151,278.0,278.0,0.0,0.0,0.1392,0.1887,0.0886,2,2,1
866.0,26.0,139.0,219.0,219.0,179.0,188.5239,75.634,179.0112,4.6098,6.5765,219.0,219.0,179.0,0.0,0.0774,0.2769,0.0559,5,5,0
5476.0,164.0,258.0,139.0,139.0,99.0,140.5009,257.0238,97.3242,49.5101,62.2113,139.0,139.0,0.0,0.0,0.1722,0.3642,0.0118,8,2,0
8126.0,254.0,139.0,139.0,139.0,119.0,253.5597,583.7949,250.1999,10.3078,27.0416,139.0,139.0,0.0,0.0,0.0464,0.2284,0.0274,1,7,0
919.0,28.0,199.0,159.0,159.0,159.0,174.6461,113.9517,51.4782,114.1775,114.6843,159.0,159.0,0.0,0.0,0.0494,0.0819,0.017,7,2,1
2088.0,66.0,139.0,159.0,159.0,119.0,138.1304,178.5252,84.7172,46.36,51.9351,139.0,139.0,279.0,139.0,0.1339,0.1859,0.0139,8,2,0
5623.0,167.0,119.0,199.0,199.0,139.0,57.0,176.1817,170.0471,112.361,103.2376,179.0,179.0,0.0,358.0,0.0825,0.0825,0.012,2,2,1
3954.0,127.0,139.0,219.0,219.0,179.0,75.6108,91.0124,128.316,44.4775,50.6014,219.0,219.0,0.0,0.0,0.2141,0.4466,0.029,7,1,0
1343.0,42.0,139.0,179.0,179.0,139.0,211.029,158.7278,132.0,79.6006,24.965,258.0,129.0,676.0,258.0,0.0957,0.1567,0.0275,5,6,1
7419.0,226.0,99.0,119.0,258.0,119.0,121.1249,215.9282,260.3459,138.8065,132.0152,179.0,179.0,239.0,579.0,0.0613,0.6053,0.0219,1,1,1
3905.0,125.0,139.0,199.0,199.0,179.0,120.8356,209.1531,48.2701,83.2902,76.787,159.0,159.0,338.0,358.0,0.1563,0.1753,0.0249,5,6,0
5584.0,166.0,80.0,179.0,179.0,80.0,186.6447,420.9825,152.8954,39.3192,55.4707,179.0,179.0,0.0,0.0,0.2255,0.275,0.0134,8,6,1
3400.0,103.0,80.0,99.0,238.0,239.0,435.5232,449.0225,405.3566,36.5548,47.8566,238.0,119.0,0.0,0.0,0.361,0.373,0.0332,1,5,1
3256.0,99.0,99.0,80.0,80.0,99.0,80.878,60.6486,67.2086,23.5478,3.6401,80.0,80.0,0.0,0.0,0.326,0.275,0.0114,4,2,1
3370.0,103.0,119.0,119.0,119.0,119.0,159.4091,258.0237,116.297,48.4381,82.0747,119.0,119.0,0.0,0.0,0.0845,0.248,0.0166,3,2,0
9231.0,289.0,99.0,99.0,99.0,100.0,442.685,109.7474,468.062,29.2062,29.3471,99.0,99.0,2583.0,1550.0,0.1507,0.4197,0.0048,5,2,1
627.0,21.0,179.0,159.0,318.0,179.0,179.8506,150.3671,187.0107,68.2825,118.5675,318.0,159.0,0.0,318.0,0.0601,0.1611,0.0295,1,1,1
1917.0,60.0,80.0,179.0,179.0,179.0,651.5491,691.7301,662.0045,51.5024,62.532,179.0,179.0,0.0,0.0,0.2724,0.2724,0.0866,2,1,0
2333.0,74.0,0.0,159.0,159.0,279.0,495.283,110.3653,610.7602,113.9912,112.8051,20.0,20.0,578.0,199.0,0.5577,0.1557,0.0017,2,2,1
9657.0,297.0,139.0,119.0,119.0,119.0,297.0829,337.9279,301.9735,10.9772,9.3005,119.0,119.0,0.0,0.0,0.0876,0.2996,0.0231,10,2,1
1537.0,46.0,139.0,80.0,80.0,139.0,703.7565,119.501,681.1989,111.2036,107.5174,80.0,80.0,0.0,0.0,0.1861,0.3311,0.0205,10,1,0
6826.0,204.0,99.0,139.0,338.0,80.0,184.5332,110.7576,286.6653,108.0949,171.2637,278.0,139.0,0.0,2349.0,0.3229,0.2954,0.0575,1,1,0
3673.0,115.0,119.0,80.0,160.0,80.0,61.1249,49.4495,84.7231,85.7467,84.8999,160.0,80.0,0.0,0.0,0.389,0.2135,0.0326,3,1,1
6472.0,191.0,159.0,80.0,80.0,119.0,449.1116,400.005,392.0051,73.7987,39.9061,80.0,80.0,0.0,0.0,0.0344,0.6234,0.0171,8,4,1
10486.0,320.0,99.0,119.0,119.0,139.0,552.5333,162.5123,584.688,43.4885,37.4833,119.0,119.0,0.0,0.0,-0.0013,-0.0013,0.0367,9,1,1
3376.0,103.0,139.0,179.0,278.0,80.0,517.3918,288.4441,622.0651,105.0964,57.8468,318.0,159.0,299.0,0.0,0.248,0.081,0.0443,5,1,0
8205.0,256.0,159.0,239.0,239.0,139.0,91.0014,398.4595,56.5685,44.9055,39.2938,239.0,239.0,0.0,0.0,0.3554,0.3329,0.0205,1,5,0
1276.0,41.0,80.0,199.0,199.0,179.0,305.3072,62.1168,358.0796,66.9216,80.0562,199.0,199.0,159.0,0.0,0.0487,0.1167,0.0212,1,2,1
2105.0,66.0,139.0,239.0,239.0,99.0,217.7918,184.954,171.8139,126.5948,130.4186,199.0,199.0,299.0,279.0,0.1224,0.1649,0.0199,1,1,0
3304.0,100.0,219.0,179.0,179.0,80.0,107.8761,163.8063,83.6002,30.8302,36.8782,179.0,179.0,0.0,0.0,-0.1215,0.4355,0.0243,6,3,0
244.0,7.0,318.0,258.0,258.0,159.0,201.4528,261.6028,200.8781,8.7464,27.0185,258.0,258.0,974.0,0.0,0.2004,0.3074,0.0462,3,2,1
8172.0,255.0,179.0,219.0,219.0,119.0,716.3039,438.3107,718.6578,7.8102,23.4094,219.0,219.0,0.0,0.0,0.0814,0.2699,0.0266,9,1,1
9058.0,285.0,99.0,99.0,99.0,80.0,111.4955,155.2417,156.7323,87.0359,86.6444,99.0,99.0,80.0,0.0,0.1042,0.2327,0.0167,1,2,0
7089.0,215.0,199.0,159.0,159.0,80.0,857.5036,869.9118,794.0006,56.5199,65.0077,159.0,159.0,0.0,0.0,0.0683,0.4063,0.0287,8,8,0
132.0,4.0,239.0,119.0,119.0,139.0,183.892,161.3459,168.5764,21.0772,18.5068,119.0,119.0,0.0,595.0,0.2875,0.556,0.015,2,3,0
4038.0,130.0,199.0,119.0,397.0,139.0,134.5232,112.661,99.0202,48.7083,58.5875,397.0,132.3333,0.0,0.0,0.2166,0.2446,0.0366,7,1,1
6559.0,194.0,119.0,99.0,99.0,99.0,220.5499,329.5243,116.0689,107.4477,99.0454,99.0,99.0,3596.0,179.0,0.295,0.1656,0.01,10,8,0
3450.0,106.0,80.0,99.0,99.0,80.0,316.942,250.3003,361.566,50.232,63.6573,99.0,99.0,0.0,0.0,0.3528,0.5288,0.0272,7,2,1
4277.0,135.0,179.0,179.0,179.0,100.0,212.5147,221.6309,100.8067,113.3589,121.5165,179.0,179.0,10556.0,298.0,0.2775,0.186,0.0111,2,3,0
10583.0,324.0,119.0,80.0,80.0,139.0,29.3471,587.5053,128.4134,109.6563,101.5788,80.0,80.0,0.0,0.0,0.1202,0.2447,0.0139,5,5,1
1438.0,44.0,99.0,139.0,139.0,99.0,92.5054,111.0281,85.7555,41.8629,33.2415,139.0,139.0,0.0,1032.0,0.1476,0.2076,0.0093,6,1,1
5955.0,177.0,159.0,199.0,199.0,298.0,93.0121,209.1997,70.0643,20.025,26.9258,199.0,199.0,0.0,0.0,0.1126,0.2086,0.0311,4,3,1
10844.0,334.0,139.0,159.0,159.0,139.0,152.5549,129.4025,151.4761,25.005,7.6322,159.0,159.0,0.0,0.0,0.1375,0.267,0.0263,4,4,0
5730.0,169.0,159.0,119.0,119.0,139.0,36.3456,143.1127,49.2443,18.1728,19.1377,119.0,119.0,0.0,0.0,0.0815,0.3345,0.0149,7,2,1
3495.0,108.0,80.0,139.0,139.0,338.0,168.2149,330.7329,97.0052,67.1509,65.8976,139.0,139.0,0.0,0.0,0.3998,0.2548,0.0267,2,4,0
10520.0,321.0,119.0,99.0,99.0,219.0,52.9741,684.8215,98.1275,49.0153,54.6008,99.0,99.0,4612.0,99.0,0.0097,-0.0343,0.0099,10,2,1
3275.0,99.0,258.0,258.0,258.0,139.0,109.0287,69.5432,43.1856,83.9836,96.1587,258.0,258.0,0.0,0.0,0.2535,0.534,0.0368,3,3,1
407.0,12.0,219.0,199.0,199.0,99.0,112.0379,112.3755,105.4182,56.7208,62.0322,199.0,199.0,0.0,0.0,0.2978,0.3083,0.0359,8,1,0
7262.0,222.0,179.0,119.0,238.0,199.0,165.4093,157.596,211.7286,52.7091,51.9062,159.0,159.0,0.0,159.0,0.0568,0.0928,0.0201,8,1,0
10164.0,310.0,99.0,139.0,338.0,99.0,148.6178,374.7212,51.0392,100.3195,149.3067,338.0,169.0,0.0,0.0,0.3097,0.4172,0.0435,2,7,0
240.0,7.0,298.0,298.0,298.0,238.0,143.7028,163.0,28.6007,118.2899,129.0475,219.0,219.0,377.0,219.0,0.0694,0.2394,0.0392,2,2,0
4418.0,136.0,179.0,179.0,358.0,179.0,624.838,180.1,701.4556,89.4707,181.4084,437.0,218.5,17794.0,0.0,0.1977,0.2442,0.0164,2,1,1
1837.0,57.0,99.0,219.0,438.0,139.0,33.2415,84.4423,122.5765,90.8433,79.939,199.0,199.0,478.0,955.0,0.1729,0.1308,0.0222,2,1,1
438.0,13.0,99.0,119.0,119.0,219.0,246.4878,134.4061,111.0,128.9961,111.9933,119.0,119.0,0.0,0.0,0.1098,0.2703,0.0229,7,4,0
770.0,23.0,238.0,119.0,119.0,219.0,22.809,275.7,95.1315,69.4064,65.2763,119.0,119.0,0.0,119.0,0.0756,0.1351,0.0184,3,2,1
5714.0,169.0,238.0,139.0,238.0,80.0,103.2049,170.793,43.0116,71.007,28.7793,238.0,119.0,0.0,159.0,0.0845,0.0545,0.0299,4,4,0
9977.0,306.0,179.0,139.0,139.0,119.0,739.479,1175.1123,727.7122,31.504,21.5928,139.0,139.0,4093.0,2864.0,0.3735,0.4915,0.0093,9,2,1
10018.0,306.0,179.0,80.0,80.0,139.0,202.9495,170.5007,124.1974,80.2574,80.3197,159.0,159.0,0.0,1272.0,0.1525,0.193,0.0106,5,3,0
6817.0,204.0,80.0,100.0,239.0,139.0,134.3317,117.5383,183.3085,58.7133,71.5017,239.0,119.5,0.0,378.0,0.2184,0.3464,0.0495,2,1,0
1176.0,36.0,139.0,119.0,119.0,298.0,186.6039,81.0015,286.0017,130.5077,124.6154,119.0,119.0,0.0,0.0,0.0383,0.3568,0.0491,2,1,1
7250.0,222.0,159.0,100.0,100.0,139.0,184.0679,258.8035,107.9352,87.8208,76.1052,100.0,100.0,0.0,0.0,-0.0362,0.0818,0.0127,6,3,1
5186.0,157.0,139.0,219.0,219.0,159.0,123.5364,285.3769,13.4536,107.5105,98.1542,219.0,219.0,0.0,0.0,0.0813,0.0353,0.0226,3,3,1
2168.0,70.0,299.0,20.0,20.0,279.0,87.5471,393.749,94.3716,28.0045,42.8544,20.0,20.0,0.0,20.0,0.4924,0.3729,0.0016,3,2,1
9439.0,292.0,199.0,139.0,139.0,159.0,174.3395,399.0003,226.9317,60.0521,57.5348,139.0,139.0,0.0,0.0,0.0781,0.0581,0.0279,10,1,0
4181.0,133.0,219.0,99.0,99.0,238.0,146.8681,491.2222,29.0172,119.7675,122.8302,99.0,99.0,0.0,0.0,0.2085,0.1955,0.0071,8,4,1
6403.0,189.0,99.0,99.0,99.0,199.0,641.4415,690.704,583.803,61.4837,74.4648,99.0,99.0,0.0,0.0,-0.0515,0.1235,0.0179,7,6,0
2563.0,78.0,219.0,179.0,179.0,259.0,65.622,167.0269,143.5688,202.5895,200.5299,179.0,179.0,14824.0,3984.0,1.4375,1.7875,0.0045,2,3,1
4176.0,133.0,119.0,99.0,99.0,99.0,104.561,115.8123,50.0,55.7315,65.0077,99.0,99.0,0.0,0.0,0.108,0.2085,0.0071,7,5,1
9693.0,298.0,80.0,179.0,179.0,179.0,206.5387,194.2807,122.4091,90.0056,102.4719,179.0,179.0,0.0,0.0,0.4446,0.0971,0.0265,9,3,1
4170.0,133.0,99.0,99.0,99.0,80.0,177.8145,125.1259,82.0061,93.2751,85.2877,99.0,99.0,0.0,0.0,0.044,0.2085,0.0071,6,7,1
6046.0,179.0,219.0,258.0,696.0,199.0,344.5236,201.6358,416.5573,71.6327,88.5664,696.0,232.0,0.0,0.0,0.2416,0.0796,0.0745,3,1,1
1199.0,37.0,99.0,139.0,139.0,199.0,151.7383,197.5152,82.7647,79.77,63.4133,139.0,139.0,0.0,0.0,0.0908,0.1803,0.0172,7,4,0
2487.0,78.0,279.0,259.0,478.0,179.0,495.9859,95.3795,487.9549,47.0956,238.0005,478.0,239.0,0.0,0.0,0.3635,0.3635,0.012,2,2,1
6540.0,194.0,139.0,80.0,160.0,119.0,209.1728,134.1538,125.016,77.026,73.5459,160.0,80.0,0.0,99.0,0.1431,0.2781,0.0162,8,6,0
10178.0,310.0,80.0,139.0,139.0,99.0,123.199,306.7801,76.4853,50.9608,66.8001,139.0,139.0,0.0,0.0,0.0832,0.2032,0.0179,7,4,0
5693.0,168.0,139.0,80.0,80.0,139.0,872.8717,911.8559,647.0935,215.3938,204.7224,80.0,80.0,0.0,0.0,0.086,0.0785,0.0077,10,7,1
10848.0,334.0,80.0,119.0,119.0,199.0,133.4625,128.2673,98.1529,34.0588,30.9071,119.0,119.0,0.0,0.0,0.253,0.278,0.0197,5,2,1
2040.0,65.0,139.0,99.0,99.0,99.0,109.4098,312.4684,138.946,57.6064,77.1897,119.0,119.0,3259.0,0.0,0.2524,0.2524,0.0145,6,1,1
9587.0,296.0,139.0,179.0,179.0,199.0,289.5971,452.1338,160.3808,134.7665,141.3515,179.0,179.0,0.0,0.0,0.1146,0.0761,0.0201,1,2,1
4183.0,133.0,238.0,199.0,199.0,179.0,269.5056,147.0077,239.0753,23.7697,29.7741,199.0,199.0,0.0,0.0,0.204,0.1955,0.0142,9,4,0
4014.0,129.0,119.0,139.0,139.0,258.0,134.6338,716.6786,68.9493,63.1269,69.5072,139.0,139.0,0.0,0.0,0.3426,0.7216,0.0122,8,8,1
7347.0,225.0,139.0,139.0,139.0,99.0,145.0836,203.141,156.5439,24.2539,15.1162,139.0,139.0,0.0,0.0,0.1113,0.1033,0.0139,5,4,1
3434.0,105.0,119.0,119.0,119.0,99.0,299.1927,25.4657,323.7978,120.8387,110.3959,119.0,119.0,0.0,238.0,0.2183,0.1443,0.0271,5,1,1
4187.0,133.0,239.0,179.0,179.0,219.0,285.9204,205.548,220.0205,55.084,55.5428,179.0,179.0,0.0,0.0,0.1955,0.205,0.0128,10,4,0
3792.0,121.0,99.0,159.0,159.0,80.0,135.5775,56.0892,175.5249,62.3157,77.8412,159.0,159.0,0.0,0.0,0.2468,0.2943,0.0479,6,1,1
1157.0,35.0,199.0,179.0,179.0,139.0,100.1299,151.9803,107.4244,51.1566,48.0677,179.0,179.0,0.0,0.0,0.2343,0.3843,0.0374,4,1,0
7652.0,236.0,99.0,219.0,219.0,159.0,724.0451,256.9679,750.4832,43.0116,65.5134,438.0,146.0,1193.0,0.0,0.2326,0.2216,0.0439,4,1,0
9355.0,290.0,119.0,219.0,219.0,338.0,578.1544,561.6558,584.0548,20.7966,4.6098,219.0,219.0,0.0,0.0,0.0852,0.2062,0.0318,3,6,0
8354.0,261.0,179.0,80.0,80.0,80.0,122.0,273.4273,61.8142,71.0211,89.56,80.0,80.0,458.0,0.0,0.3339,0.2919,0.0131,10,2,0
8176.0,255.0,99.0,139.0,139.0,139.0,89.5014,361.4198,46.5725,48.2312,52.0312,139.0,139.0,0.0,0.0,0.2699,0.2699,0.0169,10,3,0
275.0,8.0,119.0,139.0,139.0,139.0,503.4047,222.3342,509.1738,100.1249,92.3499,139.0,139.0,0.0,0.0,0.1499,0.3719,0.0279,10,1,0
10342.0,315.0,100.0,99.0,99.0,139.0,396.5593,103.0776,473.3202,117.2711,108.4723,219.0,219.0,596.0,0.0,0.3363,0.3013,0.0292,8,1,1
6347.0,187.0,239.0,99.0,99.0,159.0,410.5049,721.6171,393.0623,36.3456,45.0139,99.0,99.0,0.0,0.0,0.2845,0.253,0.0145,8,8,1
7158.0,219.0,239.0,199.0,199.0,80.0,274.6316,300.0375,187.6832,100.0,106.2226,199.0,199.0,0.0,0.0,0.1586,0.0901,0.0317,3,3,1
3936.0,127.0,139.0,239.0,378.0,99.0,151.0761,151.8898,77.9295,83.7153,52.8015,378.0,189.0,0.0,0.0,0.1136,0.2226,0.05,3,3,0
4396.0,136.0,239.0,119.0,119.0,179.0,138.153,103.3562,88.6848,58.809,72.7496,119.0,119.0,815.0,636.0,0.5142,0.5697,0.0045,8,5,1
662.0,21.0,179.0,179.0,179.0,199.0,159.3212,181.0028,252.0575,100.4117,87.0704,139.0,139.0,0.0,0.0,0.1371,0.2221,0.0129,7,1,0
5012.0,153.0,99.0,119.0,119.0,119.0,134.0233,589.8782,54.3323,80.6257,75.0417,119.0,119.0,0.0,119.0,0.1056,0.0786,0.0099,3,7,1
1498.0,45.0,219.0,99.0,99.0,179.0,108.1665,290.0431,109.7725,46.2088,48.6004,99.0,99.0,0.0,238.0,0.1571,0.1741,0.0156,5,1,0
2894.0,88.0,279.0,359.0,359.0,259.0,190.0217,237.0258,164.0732,20.3961,44.4072,359.0,359.0,0.0,359.0,0.6157,0.9162,0.0558,2,3,0
1840.0,57.0,179.0,99.0,238.0,199.0,556.4396,94.6678,560.3222,14.9164,14.5774,100.0,100.0,795.0,238.0,0.1308,0.1213,0.0112,2,2,1
7555.0,231.0,179.0,99.0,99.0,219.0,116.1034,324.0174,91.444,46.8241,43.8207,99.0,99.0,0.0,0.0,0.3047,0.2927,0.0166,1,4,0
9383.0,291.0,258.0,139.0,139.0,139.0,139.6755,378.5476,40.0125,97.5461,99.8424,139.0,139.0,0.0,0.0,0.1967,0.2122,0.0217,1,3,1
9167.0,287.0,119.0,139.0,139.0,139.0,215.0145,367.0766,157.0509,57.0548,78.5,139.0,139.0,0.0,0.0,0.1752,0.2002,0.0142,10,4,0
6597.0,195.0,159.0,99.0,99.0,139.0,108.9151,128.8187,43.1856,76.5588,71.0018,99.0,99.0,0.0,0.0,0.1105,0.3931,0.0225,10,8,0
3462.0,106.0,119.0,159.0,278.0,80.0,293.8388,189.8486,184.1738,111.6356,113.5077,238.0,119.0,0.0,238.0,0.3328,0.2153,0.0654,3,3,0
7160.0,219.0,119.0,99.0,179.0,139.0,114.0175,167.2872,133.7946,36.6742,54.7951,179.0,89.5,0.0,0.0,0.0936,0.0886,0.0285,5,1,0
1664.0,52.0,159.0,179.0,179.0,199.0,263.257,315.3336,246.0325,48.9004,52.8228,179.0,179.0,457.0,0.0,0.0676,0.0946,0.0157,4,4,0
10098.0,308.0,99.0,99.0,99.0,179.0,89.8846,182.5445,38.2884,58.8069,70.0179,99.0,99.0,0.0,0.0,0.0122,0.2347,0.0106,7,5,0
9819.0,303.0,0.0,119.0,258.0,159.0,0.0,353.6909,0.0,111.5045,71.6955,258.0,129.0,0.0,0.0,0.0465,0.128,0.0505,1,1,1
3820.0,122.0,159.0,139.0,139.0,179.0,49.5429,182.0247,112.7209,60.5083,62.1631,139.0,139.0,0.0,139.0,0.1723,0.2633,0.0247,5,1,0
5608.0,167.0,139.0,338.0,338.0,80.0,274.5551,307.0818,309.414,40.7983,21.5523,338.0,338.0,0.0,755.0,0.35,0.1745,0.0227,1,5,0
10821.0,333.0,99.0,139.0,139.0,99.0,141.8529,172.5877,109.11,36.0347,47.3207,139.0,139.0,517.0,0.0,0.0365,0.1595,0.022,6,2,0
6387.0,189.0,179.0,159.0,159.0,139.0,207.0151,151.0828,175.1457,36.3112,53.668,159.0,159.0,0.0,0.0,0.004,0.1765,0.0288,1,3,1
998.0,30.0,0.0,159.0,159.0,139.0,137.5354,161.1118,157.943,42.5,34.821,179.0,179.0,0.0,0.0,0.0989,0.1279,0.0184,5,2,0
7668.0,236.0,159.0,99.0,99.0,159.0,230.5049,152.0526,137.2334,96.0013,99.9212,99.0,99.0,1512.0,239.0,0.3791,0.1806,0.0099,9,6,0
5011.0,153.0,99.0,139.0,238.0,119.0,235.604,134.0233,233.0536,6.8007,97.751,238.0,119.0,0.0,238.0,0.1056,0.1056,0.0199,3,6,1
8491.0,268.0,179.0,258.0,258.0,179.0,131.5038,115.5011,83.8153,57.9159,72.092,258.0,258.0,0.0,0.0,0.0772,0.0927,0.0598,1,2,1
1811.0,57.0,100.0,119.0,119.0,159.0,58.2001,96.6049,143.8402,82.7118,78.0897,119.0,119.0,0.0,119.0,0.2743,0.1739,0.0133,9,1,1
4387.0,136.0,418.0,99.0,218.0,159.0,116.0172,158.4653,63.8905,71.339,49.5631,218.0,109.0,1173.0,179.0,0.4907,0.3587,0.0082,7,3,1
