spid,commeqta,llploans,costtoincome,roe,liqassta,size,target
380297,0.200286,0.058688,0.5098,0.025694,0.506634,19.148065,below_average
317291,0.121153,0.040289,0.791151,0.219287,0.199392,18.036325,excellent
218527,0.154725,0.041929,0.300607,0.251089,0.286326,20.683058,above_average
173978,0.06838,0.002855,0.572856,0.105241,0.431965,19.056521,very_bad
395920,0.215827,0.010433,0.845606,0.097768,0.032888,13.645686,very_good
267019,0.093758,0.032041,2.140928,0.014488,0.190871,16.628537,outstanding
183442,0.03207,0.003566,0.361568,0.167561,0.126696,19.18129,poor
375656,0.037765,0.017738,0.641279,0.120738,0.352779,16.234075,good
136625,0.0359,0.004128,0.868643,0.209731,0.46498,20.301512,poor
227819,0.0882,0.015341,1.66899,0.132874,0.132421,15.930353,outstanding
317584,0.075106,0.007058,1.162216,-0.033527,0.165956,21.082098,average
120769,0.106832,0.020167,0.576548,0.229139,0.106179,19.099688,excellent
272951,0.246173,0.023909,0.444684,0.074865,0.193596,13.173276,very_good
393114,0.046071,0.017927,0.641959,-0.044584,0.400847,15.686598,excellent
282905,0.028893,0.060472,0.414283,0.093661,0.524583,20.708753,below_average
200806,0.051464,0.00239,0.369712,0.080159,0.6917,18.786493,very_bad
333481,0.032975,0.023792,0.914131,-0.021578,0.319864,15.626814,excellent
371622,0.104011,0.030214,0.802615,0.167355,0.09369,18.631641,excellent
102413,0.281551,0.021754,0.68401,-0.084958,0.197837,10.986841,very_good
174355,0.058936,0.014725,0.754894,0.22768,0.381503,17.841017,excellent
244646,0.114662,0.01582,0.362066,0.151862,0.653785,16.473167,average
378071,0.027351,0.001462,0.719133,0.167189,0.140236,18.783463,bad
355228,0.238296,0.000841,0.898122,0.073635,0.214267,12.180466,very_good
127678,0.041999,0.038744,0.634168,0.096111,0.048693,18.850534,excellent
190673,0.117836,0.034631,0.479365,0.206556,0.59718,19.294794,below_average
197776,0.128533,0.044202,0.625571,0.004103,0.320972,17.609482,good
121220,0.083813,0.01102,0.387788,-0.00185,0.189354,16.56695,very_good
108554,0.054196,0.066922,0.564155,0.160918,0.503825,18.281938,below_average
129483,0.098585,0.00511,0.572806,0.141775,0.397547,20.518583,bad
282688,0.055255,0.077677,0.843094,0.101112,0.090577,20.249908,above_average
348281,0.031089,0.007397,0.854381,0.108659,0.463039,18.813091,average
213778,0.155825,0.022497,0.657682,-0.002179,0.09693,18.20573,very_good
299273,0.067753,0.010876,0.728701,0.117415,0.162838,16.24716,outstanding
237628,0.058873,0.012357,0.30055,0.015857,0.6501,16.020107,average
131977,0.013735,0.024,1.261046,-0.347869,0.561937,16.760125,above_average
218348,0.09436,0.043645,0.701865,0.051458,0.174187,15.928924,outstanding
244639,0.052075,0.010652,1.966669,-0.052794,0.150532,16.985163,outstanding
391770,0.148188,0.03339,0.824405,-0.031388,0.452495,17.892148,good
177178,0.087982,0.001683,0.54472,0.057689,0.59074,18.036423,very_bad
147560,0.166931,0.01136,0.594696,0.173463,0.222713,16.102351,very_good
278096,0.090737,0.037386,0.704391,0.093202,0.194624,16.971553,excellent
243614,0.205485,0.070079,0.522824,-0.001617,0.37492,17.144357,below_average
368420,0.046233,0.000828,0.529652,0.212291,0.424246,19.907564,bad
106803,0.086497,0.040602,2.308856,-0.147095,0.102918,15.861745,outstanding
150508,0.12202,0.027181,0.539949,-0.019708,0.814974,16.337213,above_average
279322,0.099713,0.069485,0.497286,0.153222,0.490087,18.878169,below_average
250558,0.104478,0.013925,0.413887,0.154802,0.149611,19.211887,good
136525,0.267538,0.054282,0.402306,-0.047778,0.061725,18.492845,below_average
128639,0.025598,0.00109,0.676407,0.055745,0.293834,18.097001,very_bad
203995,0.137982,0.007738,0.830809,-0.064316,0.634231,16.642202,average
371521,0.063006,0.000774,0.540707,0.08047,0.69744,18.521026,very_bad
201531,0.048982,0.000129,0.619482,0.054408,0.056049,19.923027,bad
350171,0.113193,0.045945,1.352766,-0.280764,0.415751,17.545189,above_average
283458,0.020485,0.008167,0.458848,0.215912,0.158903,15.985879,bad
306418,0.045298,0.065074,0.527572,0.176707,0.531251,18.715317,below_average
396394,0.052947,0.026674,0.676068,0.078237,0.208541,17.084666,very_good
108322,0.05616,0.001368,0.520243,0.107573,0.164613,19.16605,very_bad
159647,0.106765,0.003788,0.464804,0.146178,0.103007,17.634062,good
130075,0.140418,0.070495,1.459811,0.144634,0.35896,20.821959,above_average
195018,0.025624,0.008486,0.649947,0.185319,0.269476,19.22686,bad
188317,0.045112,0.011141,0.711462,0.093061,0.200197,16.626854,poor
214739,0.050802,0.002924,0.723032,0.084175,0.13381,18.694213,very_bad
114021,0.07944,0.005024,0.905382,-0.12023,0.125475,20.95041,average
190909,0.084761,0.033748,0.509958,0.367972,0.039736,17.781784,good
218272,0.115524,0.015659,0.567159,0.089572,0.287303,16.482813,good
344178,0.03827,0.011531,1.131372,0.16125,0.40044,18.084623,average
188641,0.056409,0.012234,0.720698,0.132607,0.387636,18.98525,poor
172538,0.027255,0.001622,0.804982,0.056995,0.373786,20.50868,poor
217913,0.068086,0.00799,0.52348,0.059112,0.206803,17.071412,bad
266647,0.14553,0.025324,0.609779,0.319579,0.323411,18.431144,good
339571,0.091825,0.001865,0.485574,0.094584,0.38307,17.168196,bad
263956,0.113177,0.020441,0.45668,-0.036498,0.030049,13.998527,very_good
295305,0.041538,6.2e-05,0.461932,0.158031,0.104921,19.395999,bad
192807,0.08189,0.061087,1.45933,-0.445606,0.627561,17.045247,above_average
110500,0.057697,0.006886,0.679118,0.071591,0.29512,17.207959,bad
364704,0.070527,0.001168,0.278251,0.095755,0.248465,18.263737,very_bad
150850,0.048278,0.093427,0.440894,-0.475863,0.71301,19.243629,above_average
382407,0.111874,0.035382,1.348812,0.136855,0.096195,15.854248,outstanding
252363,0.036848,0.002494,0.535877,0.087853,0.160654,18.296155,very_bad
194582,0.10081,0.003035,0.462947,0.187742,0.092105,21.070267,average
147476,0.067984,0.0183,0.752589,0.033123,0.109109,13.748072,very_good
295980,0.068805,0.002164,0.265253,0.088155,0.576385,18.864528,very_bad
262074,0.187099,0.019917,0.850023,0.050521,0.186236,10.998086,very_good
231064,0.021246,0.016839,0.635137,0.228984,0.335658,15.933101,excellent
172238,0.101535,0.027366,0.399647,0.192615,0.110243,14.553384,very_good
189603,0.223484,0.024934,0.646365,0.079517,0.03628,10.916592,very_good
159984,0.101207,0.004049,0.692643,-0.026181,0.356979,20.016684,poor
286984,0.307408,0.012908,0.501256,0.03725,0.145849,10.924579,very_good
399828,0.057173,0.00776,0.592534,0.1657,0.376048,18.094555,bad
293931,0.034492,0.002083,0.667675,0.102536,0.53326,19.066036,very_bad
212470,0.023594,0.033916,0.417197,0.117152,0.448304,16.451964,excellent
342363,0.158464,0.010374,0.239635,0.044502,0.039513,16.093837,average
242811,0.039013,0.019657,0.399028,0.076849,0.037169,20.700431,below_average
157842,0.265356,0.007042,0.361906,-0.007027,0.047922,13.010017,very_good
203673,0.122336,0.042763,0.813836,-0.151243,0.073098,16.404077,outstanding
302260,0.123542,0.003344,0.455502,0.355361,0.103917,16.457121,good
235488,0.051822,0.000825,0.565683,0.062718,0.568364,15.986529,below_average
335439,0.0555,0.009287,0.31132,-0.125462,0.090098,17.049327,average
301278,0.053003,0.011749,0.380138,0.170508,0.221551,13.657303,very_good
274639,0.063683,0.015002,0.83281,-0.076421,0.183151,14.88591,very_good
113760,0.028927,0.001032,0.506699,0.086501,0.610968,18.147355,very_bad
350939,0.195897,0.02194,0.493858,-0.045763,0.223441,12.699211,very_good
141779,0.030199,0.003333,1.001596,0.207163,0.481113,20.752155,average
170613,0.099445,0.012711,1.106746,0.109157,0.656508,18.429714,average
181696,0.043647,0.00718,0.191191,-0.004349,0.064646,17.390065,poor
167812,0.030167,0.055786,0.576377,0.358213,0.090384,16.855134,good
178494,0.077906,-0.001551,0.56252,0.203141,0.3605,15.699699,bad
141972,0.144093,0.041847,1.54937,-0.117543,0.036943,16.642445,outstanding
378997,0.064004,0.027343,0.71057,0.118899,0.456568,17.536237,excellent
315344,0.071587,0.007887,0.232335,0.162795,0.469657,19.119095,poor
205932,0.130527,0.069012,0.667319,-0.038692,0.566261,19.301873,below_average
188346,0.160725,0.003582,0.665271,0.109772,0.085346,12.066655,very_good
253097,0.086912,0.004985,0.842684,0.154187,0.325225,16.793573,good
331102,0.124551,0.003839,0.818392,0.12785,0.107067,17.049315,poor
397614,0.023094,0.032291,0.748519,0.207183,0.39784,16.968227,good
374699,0.09123,0.003579,0.3887,-0.012187,0.456857,18.922503,below_average
170608,0.105409,0.032766,0.704369,0.035395,0.299657,17.255619,excellent
361641,0.034612,0.070101,0.295584,-0.087222,0.296699,17.34934,above_average
336026,0.077333,0.000549,0.642499,0.151297,0.320062,19.796861,bad
103691,0.314666,0.015758,0.417862,0.096185,0.035197,14.16983,very_good
255027,0.04306,0.000425,0.573086,0.162733,0.35604,20.756031,bad
299395,0.056465,0.001073,0.654866,0.074522,0.37705,17.962798,bad
213596,0.082874,0.023369,0.357029,-0.035528,0.089518,16.179802,excellent
121104,0.148647,-0.00021,0.731485,0.042048,0.53597,16.743556,below_average
256371,0.108863,0.00789,0.651793,0.117944,0.057593,17.115043,poor
147034,0.170564,0.047909,0.484464,0.289015,0.070651,18.574647,good
128744,0.040642,0.022344,0.631153,0.225367,0.357487,18.884284,excellent
168601,0.044985,0.001601,0.421859,0.10383,0.149968,18.798325,very_bad
171355,0.137483,0.008563,0.369411,0.374196,0.146858,19.066379,good
322582,0.028771,0.059363,0.751588,-0.042103,0.420458,17.68056,below_average
182272,0.092269,0.02271,0.896611,-0.039145,0.109714,18.213407,excellent
396214,0.068896,0.026426,0.818969,-0.002097,0.211617,16.35749,excellent
397708,0.136451,0.046947,0.79958,0.31674,0.171168,16.710489,good
371189,0.100959,0.037329,1.530968,-0.240051,0.56634,21.346428,above_average
390903,0.038959,0.043217,0.629981,0.067633,0.179018,16.234795,good
321746,0.058153,0.002259,0.717701,0.066588,0.265147,19.016946,very_bad
344857,0.087141,0.000792,0.584687,0.067804,0.42465,18.900535,very_bad
227504,0.147568,0.046077,1.088325,0.331471,0.521523,16.108017,above_average
112535,0.054185,0.002351,0.474996,0.073953,0.448048,19.038822,very_bad
281264,0.081282,0.032581,1.648597,-0.016988,0.151715,16.408195,outstanding
180166,0.089117,0.085264,0.960176,-0.33197,0.656013,21.012343,above_average
267010,0.031732,0.029114,0.460832,-0.010603,0.385241,20.815681,below_average
140959,0.045938,0.012137,0.615094,0.191957,0.013605,15.948114,excellent
392119,0.194412,0.02967,0.42901,-0.027822,0.128964,18.800287,below_average
255130,0.06889,0.004773,0.583957,0.148919,0.387543,20.543504,bad
244590,0.062735,0.07625,0.68326,-0.271319,0.813125,20.224474,above_average
126947,0.034234,0.02468,0.732641,0.137378,0.502442,19.387887,below_average
189384,0.131462,0.003016,1.017693,-0.141581,0.6921,16.546117,average
331993,0.031161,0.014483,0.760767,-0.058562,0.249323,16.714767,average
330776,0.202346,0.008347,0.41388,-0.047295,0.048951,12.246096,very_good
201278,0.316699,0.008202,0.535123,0.077145,0.123527,14.272068,very_good
130551,0.079903,0.000777,0.588498,0.074275,0.176518,19.008086,very_bad
229615,0.099205,0.001821,0.683552,0.196288,0.183337,20.963625,bad
232377,0.169247,0.051068,0.34656,0.160151,0.431599,19.341077,good
213806,0.136703,0.022742,1.944069,-0.029575,0.15603,16.450293,outstanding
317468,0.080017,0.061655,0.264457,0.128502,0.708849,17.878025,above_average
281340,0.162825,0.008438,0.44054,-0.355406,0.223712,20.979241,above_average
397178,0.120341,0.004015,0.378848,0.189464,0.405583,16.575137,poor
166431,0.098027,0.03729,0.36086,0.183343,0.175632,20.03664,below_average
229232,0.098876,0.013668,0.917839,-0.146674,0.082726,16.76693,outstanding
118426,0.095673,0.070849,0.407368,0.014152,0.398374,15.572517,below_average
384254,0.127529,0.011653,0.696106,0.198976,0.309287,19.508351,average
148253,0.130411,0.033905,1.977878,-0.000949,0.186839,16.640931,outstanding
265435,0.078221,0.008186,0.595602,0.209534,0.365879,19.523173,bad
169590,0.036301,0.000157,0.639612,0.142588,0.041497,19.196534,bad
323669,0.049067,0.00803,0.618261,0.160432,0.319698,20.722107,bad
309054,0.167047,0.041697,0.631088,0.171672,0.04583,19.257283,below_average
399537,0.071161,0.002119,0.434656,0.105388,0.58011,18.558914,very_bad
177283,0.086332,-0.000999,0.527017,0.083819,0.42027,19.176591,poor
326423,0.08424,0.003491,1.119539,-0.140131,0.469615,17.978482,average
355686,0.05693,0.00293,0.687525,0.062961,0.192517,18.185682,very_bad
170517,0.094126,0.018921,0.423448,0.132873,0.187671,13.48683,very_good
112415,0.058973,0.015241,0.880725,-0.248121,0.557006,15.720626,above_average
384878,0.214986,0.018557,0.577691,-0.045683,0.504184,19.329778,below_average
322717,0.082013,0.009919,0.712671,0.060357,0.178476,17.101001,below_average
357110,0.084229,0.002434,0.399242,0.073142,0.78598,18.595727,very_bad
313786,0.113573,0.000372,0.609161,0.052747,0.167837,11.911627,very_good
335642,0.104609,0.008263,0.596142,-0.04981,0.119557,17.89172,average
355093,0.266768,0.060582,0.601648,0.203039,0.575392,19.936489,below_average
328268,0.123272,0.017312,0.664646,0.08621,0.593238,20.477984,average
271432,0.113719,0.001831,0.736401,0.068948,0.224644,18.356899,excellent
277188,0.148295,0.016714,0.913279,0.036723,0.18899,16.120371,outstanding
207884,0.033217,0.001039,0.573019,0.10364,0.116077,18.440535,very_bad
372967,0.166419,0.016916,1.155151,-0.067302,0.325845,19.411246,average
317933,0.052559,0.001385,0.502997,0.206179,0.034118,20.474018,bad
381621,0.052629,0.016309,0.337216,-0.10597,0.13142,18.89384,average
104657,0.014091,0.043167,1.021754,-0.022337,0.635914,19.802335,above_average
308708,0.024981,0.003631,0.702654,0.214892,0.331252,17.509137,bad
204254,0.036221,0.029094,0.75086,0.228449,0.147143,17.212553,excellent
143822,0.047388,0.001344,0.644697,0.106486,0.411399,18.925149,very_bad
269141,0.240062,0.019694,0.766362,-0.017443,0.516406,16.167498,below_average
391661,0.089884,0.005548,0.479541,0.125004,0.194436,15.641573,bad
186086,0.092747,0.071498,0.354963,-0.010049,0.31516,16.709979,below_average
170273,0.045657,0.001329,0.324901,0.108809,0.756172,19.09224,very_bad
110007,0.140177,0.00433,0.746941,0.440459,0.058901,20.188826,above_average
253144,0.116067,0.009045,1.164385,0.016843,0.681513,18.838871,average
124036,0.062535,-0.000938,0.473104,0.135939,0.028023,17.482391,bad
400355,0.041113,0.00534,0.682331,0.090808,0.038553,16.425746,bad
286945,0.102693,0.026436,0.490485,0.153768,0.070083,16.31352,excellent
282286,0.215171,-7.5e-05,0.602262,0.114118,0.041717,16.823608,below_average
353818,0.143141,0.010052,0.0666,0.180593,0.129128,20.513669,poor
192489,0.075618,0.029294,0.690218,0.14048,0.301085,16.872225,excellent
289616,0.193462,0.049611,0.4226,0.164153,0.395563,20.084141,below_average
209272,0.205618,0.009208,0.856004,0.134122,0.084776,16.126256,very_good
173525,0.018305,0.033962,0.697517,0.122178,0.329685,17.529851,excellent
108278,0.103587,0.008562,0.321206,0.231185,0.160574,19.473328,poor
381927,0.052018,0.021615,0.373715,-0.021875,0.482886,17.062129,excellent
125919,0.088527,0.018292,0.786459,0.277786,0.235807,16.895165,good
385397,0.038162,0.039787,0.825124,0.001593,0.209649,16.771265,excellent
179363,0.141097,0.052968,0.496773,0.125997,0.140192,16.43472,good
126993,0.049964,0.006726,0.061187,0.22274,0.372198,20.161603,poor
294001,0.135556,0.045127,0.362835,0.277141,0.031186,17.414269,good
390603,0.134855,0.06018,0.721856,0.020214,0.092957,18.103204,below_average
205140,0.15303,0.068225,0.564109,0.168883,0.556425,17.555261,above_average
126317,0.136566,0.057693,1.023896,-0.437565,0.04929,20.615536,above_average
184404,0.103967,0.024795,0.852872,0.135367,0.074566,18.08044,very_good
194609,0.065977,0.022418,0.465012,-0.018157,0.344547,15.963367,excellent
328304,0.066477,0.002685,0.335184,0.077655,0.644649,18.254019,very_bad
364880,0.109282,0.000714,0.373938,-0.089365,0.604284,19.239487,average
329078,0.144254,0.038254,0.580793,0.163251,0.047868,18.15827,below_average
398671,0.104202,0.004393,0.860009,0.094819,0.170321,19.129198,excellent
117219,0.124883,0.01017,0.210283,0.227212,0.170909,16.992006,poor
332242,0.119278,0.021431,0.536068,0.080553,0.202719,15.685248,excellent
116465,0.031906,-0.00066,0.694051,0.110079,0.341272,17.230696,poor
254669,0.083745,0.02228,0.63205,0.085187,0.137997,16.077516,excellent
284975,0.122423,0.006902,0.155439,0.220277,0.475034,20.576618,poor
212589,0.065617,0.041827,1.834952,-0.015078,0.08054,17.028241,outstanding
341347,0.157263,0.027537,1.168245,-0.013773,0.081032,17.050954,outstanding
155376,0.113522,0.014558,0.728394,0.053935,0.14908,16.618783,outstanding
127253,0.075688,0.003907,0.551617,0.143563,0.462239,20.504413,poor
251094,0.087072,0.003383,0.607889,0.168303,0.199818,17.360946,bad
256722,0.062451,0.001263,0.480904,0.084846,0.464923,18.35754,very_bad
160838,0.135805,0.042292,1.456127,-0.170589,0.129667,16.202625,outstanding
366708,0.083476,0.043752,1.625554,-0.151798,0.151189,16.869644,outstanding
162121,0.152686,0.019166,0.957906,0.029668,0.058719,16.219043,outstanding
117541,0.225392,0.024478,0.378039,-0.090514,0.21874,11.698548,very_good
297891,0.285401,0.026356,0.587379,-0.085683,0.158716,11.791086,very_good
220628,0.184855,0.018239,0.638033,0.010522,0.102102,16.481201,very_good
116812,0.134841,0.028038,0.626637,0.152493,0.23122,18.234094,below_average
192236,0.097862,0.00407,0.697131,0.138947,0.265409,20.64312,bad
311612,0.218372,0.050298,0.644659,0.094021,0.470114,19.976747,below_average
310656,0.071791,-0.001084,0.604153,0.082374,0.381538,16.745411,bad
362377,0.049856,0.001407,0.702453,0.10302,0.761618,18.006291,very_bad
345731,0.10784,0.04584,0.706053,-0.166652,0.027769,16.530865,outstanding
347719,0.161385,0.028377,2.431893,-0.025451,0.054008,16.105587,outstanding
154310,0.124449,0.016857,0.365145,-0.054993,0.385646,19.292886,below_average
332057,0.031202,0.003459,0.541847,0.114353,0.142347,18.811473,bad
133246,0.079867,0.00309,0.631948,0.207847,0.315378,20.808473,bad
330664,0.159509,0.013549,0.474644,-0.096377,0.050348,21.089704,average
244371,0.05425,0.014318,0.707504,0.198688,0.1513,15.815418,good
