age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,target
47.0,Self-emp-not-inc,190072.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Iran,1.0
35.0,Private,226789.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,58.0,United-States,-1.0
24.0,Private,109456.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,25.0,United-States,-1.0
27.0,Local-gov,162973.0,Assoc-voc,11.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,56.0,United-States,-1.0
21.0,Private,73679.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
40.0,Private,244172.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
36.0,Private,199217.0,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,-1.0
52.0,Private,180195.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,187167.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1.0
45.0,Private,339506.0,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
41.0,Private,155657.0,11th,7.0,Never-married,Handlers-cleaners,Other-relative,Black,Female,0.0,0.0,40.0,United-States,-1.0
30.0,Self-emp-not-inc,173854.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
20.0,Private,70708.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
38.0,Private,396595.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
31.0,State-gov,111843.0,Assoc-acdm,12.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
61.0,Private,43904.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
23.0,Private,113511.0,HS-grad,9.0,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
49.0,Private,172246.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
43.0,Private,180138.0,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,137898.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,-1.0
42.0,Private,187702.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
36.0,Private,69251.0,HS-grad,9.0,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,-1.0
39.0,Private,317434.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
59.0,Self-emp-inc,146477.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,State-gov,390781.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,48.0,United-States,-1.0
59.0,Private,109567.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,-1.0
23.0,Private,91189.0,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,20.0,United-States,-1.0
35.0,Private,150057.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386.0,0.0,48.0,United-States,-1.0
47.0,Private,71221.0,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,60.0,United-States,-1.0
37.0,Private,95654.0,10th,6.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,35.0,United-States,-1.0
44.0,Private,288433.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1.0
44.0,Private,95255.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
45.0,Private,48495.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,United-States,1.0
58.0,Self-emp-not-inc,96609.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
49.0,Private,153536.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,14084.0,0.0,44.0,United-States,1.0
51.0,Private,154342.0,7th-8th,4.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
40.0,Private,360884.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298.0,0.0,40.0,United-States,1.0
29.0,Private,228075.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,35.0,Mexico,-1.0
45.0,Local-gov,37306.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
45.0,Private,223999.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,1848.0,40.0,United-States,1.0
52.0,Private,112959.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
46.0,State-gov,265554.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
62.0,Private,370881.0,Assoc-acdm,12.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,7.0,United-States,-1.0
47.0,Private,418961.0,Assoc-voc,11.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,25.0,United-States,-1.0
42.0,Private,33155.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,85.0,United-States,-1.0
53.0,Private,137192.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,50.0,United-States,-1.0
36.0,Private,213277.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
66.0,Self-emp-not-inc,67765.0,11th,7.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,84.0,United-States,1.0
58.0,Private,275859.0,HS-grad,9.0,Widowed,Craft-repair,Unmarried,White,Male,8614.0,0.0,52.0,Mexico,1.0
19.0,Private,56750.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,30.0,United-States,-1.0
32.0,Private,227931.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
49.0,Local-gov,31267.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
19.0,Private,39477.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
22.0,Private,162343.0,Some-college,10.0,Never-married,Other-service,Other-relative,Black,Male,0.0,0.0,20.0,United-States,-1.0
53.0,Private,290640.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,50.0,Germany,1.0
48.0,Private,118158.0,Assoc-acdm,12.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,44.0,United-States,-1.0
37.0,Private,305259.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,48.0,United-States,-1.0
49.0,Private,27614.0,HS-grad,9.0,Separated,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
36.0,Self-emp-inc,37019.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1.0
37.0,Private,172722.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
23.0,Private,84726.0,Assoc-acdm,12.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,45.0,Germany,-1.0
23.0,Private,132220.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
43.0,Self-emp-inc,135342.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
28.0,Local-gov,263600.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
25.0,Private,209428.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,El-Salvador,-1.0
32.0,Self-emp-not-inc,400061.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024.0,0.0,40.0,Philippines,1.0
30.0,Private,426017.0,11th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,19.0,United-States,-1.0
57.0,Local-gov,139095.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
32.0,Private,162572.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,48.0,United-States,1.0
31.0,Private,102884.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
34.0,Private,52537.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Male,0.0,0.0,30.0,United-States,-1.0
49.0,Private,315437.0,HS-grad,9.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
45.0,Private,175925.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
45.0,Self-emp-inc,34091.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,38.0,United-States,1.0
19.0,Private,84747.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,24.0,United-States,-1.0
57.0,Self-emp-inc,231781.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
19.0,Private,91893.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,United-States,-1.0
38.0,Self-emp-inc,105044.0,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
47.0,Local-gov,39986.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
60.0,State-gov,69251.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,38.0,China,1.0
44.0,Self-emp-not-inc,157237.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,1.0
24.0,Private,163053.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
38.0,Private,196123.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
52.0,Private,321959.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,173858.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,China,-1.0
35.0,Private,126675.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,-1.0
44.0,Private,340885.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,1977.0,40.0,United-States,1.0
47.0,Federal-gov,197038.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,-1.0
25.0,Private,166977.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,40.0,United-States,1.0
56.0,Federal-gov,155238.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,200235.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
34.0,Private,110622.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,-1.0
42.0,Private,311920.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1485.0,17.0,United-States,1.0
59.0,Private,357118.0,Bachelors,13.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
25.0,Private,120535.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
48.0,Private,248254.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298.0,0.0,40.0,United-States,1.0
33.0,Private,321709.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,15.0,United-States,1.0
31.0,Private,128591.0,9th,5.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
24.0,Private,376474.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
34.0,Private,105141.0,Some-college,10.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,-1.0
34.0,Private,381153.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
34.0,Private,113838.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
36.0,Private,207824.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,40.0,United-States,1.0
28.0,Private,207513.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,42.0,United-States,1.0
53.0,Private,138022.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,-1.0
35.0,Private,100375.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,45.0,United-States,1.0
56.0,Private,161944.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
52.0,Private,128814.0,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,50.0,United-States,-1.0
62.0,Private,183735.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
46.0,Private,168191.0,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,2.0,Italy,-1.0
47.0,Private,311395.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1.0
32.0,Private,207113.0,10th,6.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
53.0,Private,141388.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Private,31659.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
36.0,Private,247600.0,Assoc-acdm,12.0,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Taiwan,-1.0
24.0,Private,94395.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
45.0,Private,297884.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
20.0,Private,102607.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,-1.0
60.0,Self-emp-inc,75257.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,40.0,United-States,-1.0
57.0,State-gov,254949.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,113364.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,Poland,-1.0
23.0,Private,275357.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1.0
18.0,Private,217942.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States,-1.0
23.0,Private,142766.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,1055.0,0.0,20.0,United-States,-1.0
64.0,Private,254797.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
33.0,Private,184784.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
41.0,Private,205195.0,Assoc-acdm,12.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1.0
28.0,Private,179512.0,HS-grad,9.0,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,-1.0
51.0,Private,57637.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,32.0,United-States,-1.0
47.0,Self-emp-inc,109832.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,-1.0
29.0,Private,195446.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
28.0,Private,246595.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,70.0,United-States,-1.0
38.0,Private,287701.0,11th,7.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
19.0,State-gov,135162.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,10.0,United-States,-1.0
31.0,Private,200192.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Germany,-1.0
55.0,Private,129263.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1.0
61.0,State-gov,31577.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,-1.0
22.0,Private,210781.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,-1.0
31.0,Private,104223.0,Bachelors,13.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
23.0,Private,163665.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,-1.0
20.0,Private,42706.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,25.0,United-States,-1.0
18.0,Private,366154.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,30.0,United-States,-1.0
31.0,Private,265201.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,Germany,-1.0
55.0,Private,107308.0,Assoc-voc,11.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
36.0,Private,102568.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
53.0,Self-emp-inc,148532.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
33.0,Private,231826.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,-1.0
26.0,Private,262617.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,-1.0
33.0,Private,172237.0,Assoc-acdm,12.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,46.0,United-States,-1.0
18.0,Private,80163.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,-1.0
33.0,Private,133278.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1.0
24.0,Private,314182.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Female,0.0,0.0,50.0,United-States,-1.0
25.0,Private,173593.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,75.0,United-States,-1.0
26.0,Private,239390.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,18.0,United-States,-1.0
49.0,Private,178749.0,Masters,14.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
23.0,Private,335570.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,35.0,United-States,-1.0
32.0,Private,344696.0,Some-college,10.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
23.0,Private,181557.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,25.0,United-States,-1.0
43.0,Private,179866.0,Bachelors,13.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
37.0,Private,173963.0,11th,7.0,Separated,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1.0
31.0,Private,263561.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2246.0,45.0,United-States,1.0
35.0,Private,179481.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,-1.0
51.0,Private,155574.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Self-emp-not-inc,275924.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,50.0,Mexico,1.0
39.0,Self-emp-inc,172927.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,1.0
37.0,Private,334291.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1.0
22.0,Private,24896.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,30.0,Germany,-1.0
57.0,State-gov,202765.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1.0
38.0,Federal-gov,48123.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1.0
40.0,Private,210857.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,50.0,United-States,1.0
35.0,Private,190728.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1.0
50.0,Private,256861.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,80.0,United-States,-1.0
26.0,Private,158846.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
25.0,Private,169124.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,-1.0
44.0,Self-emp-inc,212760.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
