V1,V5,V6,V8,V14,V15,V17,V18,V19,V20,V21,V22,target
262.0,0,4,2,0,0,0,0,0,98.0,28.0,18,1
168.0,4,39,2,2,0,2,1,1,400.0,2.0,19,1
243.0,1,4,2,2,0,2,1,1,3.0,39.0,19,0
398.0,5,10,2,2,0,2,1,1,196.0,6.0,19,1
63.0,5,14,2,0,0,0,0,0,401.0,14.0,19,1
101.0,20,41,2,2,0,2,0,1,350.0,63.0,19,0
138.0,14,39,2,2,0,2,1,1,320.0,211.0,19,0
293.0,6,16,2,0,0,2,1,0,40.0,13.0,19,1
77.0,14,26,2,2,0,2,0,0,364.0,39.0,19,0
95.0,8,14,2,2,0,1,0,0,402.0,65.0,19,1
194.0,7,15,2,0,0,0,1,0,12.0,58.0,19,1
76.0,9,10,2,2,0,2,0,0,352.0,93.0,19,0
130.0,52,70,2,2,0,1,1,0,394.0,171.0,19,0
212.0,1,8,2,2,0,2,1,0,92.0,40.0,19,1
229.0,0,9,2,2,0,2,0,0,7.0,27.0,19,0
276.0,36,39,2,2,0,2,1,0,238.0,284.0,19,0
75.0,1,13,2,0,0,2,1,1,402.0,3.0,19,1
298.0,11,16,2,2,0,2,1,1,64.0,43.0,19,1
94.0,22,40,2,0,0,2,1,1,386.0,210.0,19,0
243.0,1,6,2,2,0,2,1,1,10.0,7.0,19,1
335.0,9,12,2,2,0,2,1,1,240.0,67.0,19,0
248.0,6,10,2,2,0,2,1,0,1.0,13.0,19,1
92.0,27,39,2,0,0,2,1,1,379.0,2.0,19,1
192.0,0,13,2,0,0,1,0,0,214.0,291.0,19,0
406.0,0,9,0,1,0,1,1,1,2.0,78.0,19,0
212.0,0,8,2,0,0,2,1,0,124.0,31.0,19,0
168.0,3,6,2,2,0,2,0,0,402.0,1.0,19,1
241.0,4,11,2,2,0,0,0,0,3.0,2.0,19,0
398.0,3,41,2,2,0,2,1,0,195.0,51.0,19,1
243.0,10,17,2,2,0,2,0,0,13.0,134.0,19,1
104.0,48,60,2,2,0,1,1,0,390.0,175.0,19,0
70.0,2,14,2,2,0,2,1,0,369.0,55.0,19,0
96.0,6,22,2,2,0,2,1,1,389.0,164.0,19,1
178.0,10,17,2,2,0,1,0,0,12.0,228.0,19,1
82.0,7,8,2,0,0,2,1,0,357.0,146.0,19,0
213.0,11,39,2,0,0,2,1,1,97.0,2.0,19,1
63.0,2,13,2,0,0,2,1,0,393.0,139.0,19,1
245.0,10,18,2,2,0,2,0,0,54.0,93.0,5,0
194.0,6,14,2,0,0,1,0,0,11.0,32.0,19,1
264.0,2,9,2,2,0,0,0,0,16.0,4.0,19,0
170.0,5,8,2,2,0,2,0,0,50.0,10.0,19,1
238.0,6,8,2,2,0,1,1,1,294.0,379.0,19,0
238.0,38,47,2,0,0,1,1,0,8.0,303.0,19,1
63.0,1,41,2,0,0,1,0,0,402.0,11.0,19,1
101.0,8,21,2,0,0,0,0,0,388.0,4.0,19,0
280.0,0,8,2,2,0,1,0,0,58.0,39.0,19,0
210.0,0,15,2,2,0,2,0,0,94.0,30.0,19,1
293.0,3,10,2,2,0,1,1,1,179.0,356.0,19,1
207.0,23,31,2,2,0,0,1,0,22.0,33.0,19,1
248.0,4,10,2,2,0,1,0,0,5.0,6.0,19,0
293.0,1,4,2,2,0,2,1,1,173.0,552.0,19,0
239.0,5,11,2,1,0,2,0,0,4.0,20.0,19,1
351.0,4,11,2,0,0,2,0,0,219.0,95.0,19,0
308.0,5,8,2,1,0,2,0,0,148.0,29.0,19,1
120.0,2,13,2,2,0,2,0,0,295.0,387.0,19,0
188.0,14,18,2,2,0,2,0,0,34.0,93.0,5,0
240.0,8,16,2,2,0,2,1,1,77.0,43.0,19,1
289.0,2,3,2,2,0,2,1,1,88.0,25.0,19,0
76.0,4,13,2,2,0,1,0,0,346.0,183.0,19,0
94.0,15,22,2,2,0,2,0,0,334.0,11.0,19,1
231.0,0,8,2,2,0,2,1,0,64.0,128.0,19,0
101.0,13,15,2,0,0,1,1,0,372.0,176.0,19,0
91.0,23,41,2,2,0,2,1,1,348.0,207.0,19,0
106.0,49,61,2,2,0,1,1,0,375.0,174.0,19,0
239.0,0,9,2,1,0,2,1,1,3.0,23.0,19,1
243.0,0,13,2,2,0,1,0,0,3.0,183.0,19,0
398.0,2,4,2,2,0,1,0,0,190.0,16.0,19,1
253.0,0,5,2,0,0,2,0,0,3.0,84.0,19,0
398.0,1,7,2,2,0,2,0,0,196.0,16.0,19,0
197.0,2,4,2,2,0,1,1,1,27.0,546.0,19,0
303.0,4,12,2,2,0,2,1,0,5.0,2.0,19,0
280.0,1,4,2,2,0,1,0,0,65.0,16.0,19,1
217.0,3,16,2,0,0,2,1,0,88.0,45.0,19,0
343.0,24,30,2,0,0,2,1,1,59.0,42.0,19,1
242.0,19,41,2,2,0,1,0,0,7.0,19.0,19,0
57.0,4,15,2,0,0,2,1,1,402.0,4.0,19,1
286.0,20,39,2,0,0,2,1,1,99.0,2.0,19,1
76.0,8,22,2,2,0,2,1,1,386.0,108.0,19,0
315.0,9,12,2,0,0,2,1,1,176.0,26.0,19,1
238.0,1,5,2,2,0,1,0,0,292.0,368.0,19,1
199.0,2,9,2,2,0,2,1,0,17.0,50.0,19,1
243.0,1,8,2,2,0,2,1,1,3.0,162.0,19,0
107.0,4,5,2,2,0,1,0,0,339.0,47.0,19,0
398.0,8,10,2,2,0,1,1,0,194.0,1.0,9,1
293.0,2,23,2,2,0,2,1,0,178.0,3.0,19,1
258.0,0,8,2,0,0,2,1,0,211.0,34.0,15,0
238.0,2,5,2,2,0,2,1,0,291.0,25.0,19,1
246.0,8,17,2,0,0,1,0,0,107.0,558.0,19,0
217.0,2,5,2,2,0,2,1,1,42.0,3.0,19,1
198.0,0,18,2,0,0,1,0,0,69.0,400.0,19,0
261.0,1,4,2,2,0,0,1,1,76.0,6.0,19,1
463.0,13,22,2,2,0,2,1,1,255.0,3.0,19,1
180.0,3,13,2,0,0,2,1,1,238.0,44.0,19,1
243.0,5,12,2,2,0,1,1,1,13.0,367.0,19,1
95.0,5,40,2,2,0,0,1,0,403.0,39.0,19,0
152.0,6,17,2,2,0,2,1,1,305.0,2.0,19,1
259.0,1,5,2,2,0,2,0,0,53.0,23.0,19,1
243.0,1,6,2,2,0,2,0,0,9.0,108.0,19,1
76.0,7,14,2,2,0,2,0,0,346.0,20.0,19,0
244.0,4,11,2,0,0,0,0,0,13.0,13.0,19,0
243.0,0,41,2,2,0,2,1,1,3.0,9.0,19,1
302.0,7,27,2,0,0,2,0,0,86.0,27.0,19,1
110.0,34,38,2,2,0,1,0,0,374.0,16.0,19,1
233.0,7,17,2,0,0,1,1,0,283.0,514.0,19,0
91.0,13,14,2,0,0,1,0,0,370.0,3.0,19,0
279.0,1,8,2,2,0,2,1,0,120.0,33.0,19,0
304.0,3,17,2,0,0,1,0,0,46.0,58.0,19,1
278.0,14,29,2,2,0,2,1,1,23.0,27.0,19,1
239.0,1,14,2,1,0,2,0,0,4.0,20.0,19,1
224.0,10,16,2,0,0,2,1,0,182.0,44.0,19,0
304.0,3,39,2,2,0,2,1,1,182.0,2.0,19,1
286.0,13,22,2,0,0,2,0,0,100.0,4.0,19,0
101.0,1,22,2,0,0,2,1,0,380.0,8.0,19,0
90.0,5,12,2,0,0,0,0,0,190.0,14.0,19,0
220.0,12,22,2,2,0,2,0,0,84.0,11.0,19,0
223.0,1,5,2,2,0,1,1,0,36.0,294.0,19,1
238.0,8,22,2,2,0,2,1,0,296.0,1.0,19,1
292.0,5,12,2,0,0,1,0,0,219.0,86.0,19,1
76.0,8,10,2,2,0,2,1,0,350.0,13.0,19,0
293.0,2,10,2,2,0,1,1,0,176.0,41.0,19,1
260.0,3,16,2,0,0,2,0,0,26.0,382.0,19,0
229.0,14,15,2,0,0,2,1,0,158.0,42.0,19,0
252.0,28,47,2,2,0,1,1,0,213.0,303.0,19,1
295.0,4,10,2,2,0,1,1,0,222.0,171.0,19,0
101.0,7,18,2,0,0,1,1,0,381.0,338.0,19,1
76.0,2,14,2,2,0,1,1,1,402.0,361.0,19,0
229.0,1,4,2,0,0,1,1,0,18.0,172.0,19,0
107.0,44,47,2,2,0,1,1,0,330.0,303.0,19,0
313.0,5,16,2,2,0,0,1,1,47.0,6.0,19,1
232.0,1,5,2,2,0,2,1,1,311.0,31.0,19,0
312.0,9,17,2,2,0,2,1,0,124.0,42.0,19,0
233.0,33,38,2,2,0,2,1,1,91.0,206.0,19,0
103.0,9,23,2,2,0,2,1,0,335.0,3.0,19,1
275.0,3,18,2,0,0,2,1,1,169.0,2.0,19,1
242.0,22,25,2,2,0,1,1,1,14.0,553.0,19,0
365.0,11,42,2,0,0,2,1,1,220.0,207.0,19,0
127.0,11,12,2,0,0,0,0,0,171.0,69.0,19,0
914.0,0,3,0,1,0,1,1,0,10.0,305.0,19,1
263.0,16,24,2,2,0,2,1,1,222.0,2.0,19,1
84.0,20,47,2,1,0,1,1,0,337.0,303.0,19,1
90.0,4,6,2,0,0,1,0,0,189.0,1.0,19,1
257.0,1,10,2,2,0,1,0,0,1.0,239.0,19,1
206.0,0,9,2,2,0,0,0,0,36.0,2.0,19,1
295.0,7,14,2,0,0,0,0,0,12.0,14.0,19,1
89.0,3,5,2,0,0,2,1,1,357.0,26.0,19,1
269.0,3,7,2,2,0,1,1,1,74.0,238.0,19,0
260.0,4,26,2,0,0,2,0,0,152.0,30.0,19,1
245.0,8,17,2,2,0,0,1,1,54.0,21.0,19,0
292.0,16,38,2,1,0,1,0,0,225.0,16.0,19,1
182.0,28,34,2,2,0,2,0,0,306.0,3.0,19,1
246.0,3,4,2,0,0,0,0,0,56.0,11.0,19,0
180.0,4,13,2,0,0,1,1,1,236.0,173.0,19,0
207.0,1,4,2,2,0,2,1,1,30.0,1.0,19,1
94.0,32,47,2,2,0,1,1,0,331.0,303.0,19,1
257.0,2,10,2,2,0,1,1,1,3.0,356.0,19,1
331.0,10,14,2,0,0,2,0,0,251.0,29.0,1,0
76.0,4,20,2,2,0,1,1,1,350.0,2.0,19,0
90.0,1,11,2,0,0,1,1,1,184.0,219.0,19,1
180.0,3,39,2,0,0,1,0,0,245.0,4.0,19,1
79.0,7,12,2,2,0,1,0,0,325.0,86.0,19,1
817.0,4,22,0,1,0,1,1,1,23.0,65.0,19,1
220.0,13,17,2,2,0,2,1,0,56.0,173.0,19,0
213.0,1,4,2,0,0,1,1,1,66.0,11.0,19,1
251.0,16,31,2,0,0,0,1,1,58.0,6.0,19,1
239.0,2,10,2,1,0,2,1,0,5.0,2.0,19,1
76.0,4,11,2,2,0,2,0,0,402.0,7.0,19,0
98.0,3,13,2,0,0,1,0,0,394.0,220.0,19,0
102.0,26,39,2,1,0,2,1,1,353.0,2.0,19,1
75.0,17,71,2,2,0,1,1,0,374.0,170.0,19,0
185.0,5,35,2,2,0,2,1,1,135.0,303.0,15,0
194.0,0,9,2,2,0,1,0,0,42.0,48.0,19,0
299.0,5,13,2,0,0,2,0,0,181.0,29.0,1,0
243.0,1,10,2,2,0,1,0,0,11.0,13.0,19,1
222.0,0,9,2,0,0,0,1,1,2.0,22.0,19,0
201.0,2,17,2,0,0,2,1,0,45.0,98.0,19,1
332.0,1,17,2,0,0,1,0,0,64.0,229.0,19,1
192.0,10,22,2,0,0,1,0,0,39.0,7.0,19,0
101.0,8,14,2,2,0,1,0,0,353.0,298.0,19,1
193.0,4,8,2,0,0,1,1,0,30.0,317.0,19,0
260.0,0,4,2,0,0,2,0,0,24.0,1.0,19,1
136.0,5,11,2,2,0,1,0,0,390.0,48.0,19,0
398.0,13,42,2,2,0,0,1,1,188.0,18.0,19,0
243.0,0,4,2,2,0,1,0,0,8.0,276.0,19,1
197.0,0,4,2,0,0,1,0,0,57.0,39.0,19,0
209.0,1,31,2,0,0,0,1,1,79.0,6.0,19,1
93.0,25,71,2,0,0,1,1,0,388.0,173.0,19,0
299.0,2,8,2,0,0,2,0,0,20.0,0.0,19,1
225.0,3,31,2,2,0,2,1,1,6.0,6.0,19,1
259.0,1,26,2,0,0,2,0,0,144.0,30.0,19,1
307.0,28,30,2,0,0,2,1,0,53.0,281.0,19,1
98.0,35,44,2,0,0,2,1,1,391.0,205.0,19,0
347.0,2,7,2,0,0,2,1,0,96.0,32.0,19,0
197.0,5,18,2,0,0,1,1,1,57.0,2.0,19,0
92.0,1,11,2,2,0,2,1,1,344.0,21.0,19,0
248.0,12,39,2,0,0,2,1,1,7.0,2.0,19,1
133.0,5,7,2,0,0,0,1,0,298.0,3.0,19,0
95.0,3,6,2,2,0,1,0,0,402.0,4.0,19,1
137.0,1,12,2,2,0,2,0,0,382.0,36.0,19,1
256.0,0,16,2,0,0,1,0,0,61.0,11.0,19,0
401.0,12,38,2,2,0,2,1,0,225.0,285.0,19,0
258.0,0,8,2,2,0,2,1,0,122.0,34.0,19,1
254.0,0,9,2,0,0,2,1,0,27.0,46.0,19,0
65.0,54,62,2,2,0,1,1,0,397.0,172.0,19,0
247.0,2,4,2,0,0,0,0,0,65.0,28.0,18,1
217.0,7,10,2,2,0,1,0,0,41.0,290.0,19,0
101.0,10,13,2,2,0,2,1,1,352.0,44.0,19,1
196.0,8,10,2,0,0,2,0,0,102.0,36.0,19,0
240.0,1,10,2,2,0,0,0,0,20.0,35.0,19,1
196.0,1,9,2,2,0,2,1,0,275.0,50.0,19,1
243.0,0,10,2,2,0,1,0,0,10.0,239.0,19,1
94.0,17,25,2,2,0,2,0,0,386.0,23.0,19,0
248.0,3,12,2,2,0,1,0,0,2.0,35.0,19,1
212.0,20,31,2,0,0,0,1,1,91.0,6.0,19,1
101.0,6,39,2,0,0,1,0,0,389.0,4.0,19,1
240.0,4,8,2,2,0,1,0,0,48.0,61.0,19,1
299.0,1,10,2,0,0,2,0,0,184.0,1.0,19,0
293.0,2,24,2,2,0,2,0,0,172.0,55.0,19,0
363.0,0,4,0,1,0,1,1,0,2.0,368.0,19,0
398.0,2,5,2,2,0,2,0,0,195.0,1.0,19,1
246.0,3,12,2,2,0,2,1,0,6.0,13.0,19,0
235.0,3,8,2,2,0,2,0,0,44.0,6.0,19,1
186.0,2,4,2,2,0,0,0,0,27.0,1.0,19,1
228.0,15,22,2,0,0,1,1,0,17.0,183.0,19,0
322.0,9,14,2,2,0,2,1,0,150.0,43.0,19,0
253.0,0,10,2,0,0,0,0,0,3.0,40.0,19,1
84.0,6,7,2,1,0,2,0,0,334.0,18.0,19,0
258.0,5,8,2,2,0,2,1,0,122.0,53.0,19,0
234.0,6,8,2,2,0,2,1,0,37.0,51.0,19,0
276.0,3,5,2,0,0,1,0,0,1.0,47.0,19,0
182.0,3,9,2,0,0,1,1,0,7.0,310.0,19,1
197.0,11,27,2,0,0,2,0,0,124.0,27.0,19,0
76.0,14,21,2,2,0,2,1,1,355.0,53.0,19,0
250.0,12,29,2,2,0,2,1,0,3.0,32.0,19,0
76.0,3,10,2,2,0,2,1,1,353.0,137.0,19,1
230.0,0,7,2,0,0,1,0,0,9.0,1.0,19,1
307.0,8,9,2,2,0,2,1,0,47.0,50.0,19,0
237.0,1,17,2,0,0,2,0,0,21.0,35.0,19,0
216.0,15,17,2,0,0,2,1,0,79.0,8.0,7,0
240.0,2,4,2,0,0,2,0,0,30.0,2.0,19,0
232.0,11,17,2,2,0,2,1,1,47.0,31.0,19,0
317.0,0,8,2,0,0,1,0,0,50.0,190.0,19,1
88.0,1,41,2,0,0,1,0,0,382.0,292.0,19,1
121.0,21,47,2,0,0,1,1,0,313.0,303.0,19,1
257.0,14,38,2,0,0,2,1,1,100.0,8.0,19,1
202.0,1,31,2,0,0,1,1,0,26.0,299.0,19,1
344.0,0,7,2,0,0,2,0,0,124.0,47.0,19,0
253.0,0,4,2,0,0,1,0,0,1.0,202.0,19,1
281.0,6,16,2,2,0,0,1,1,35.0,6.0,19,1
97.0,8,9,2,0,0,2,1,0,286.0,52.0,19,0
90.0,2,18,2,0,0,2,1,1,185.0,377.0,19,1
82.0,21,39,2,2,0,2,1,1,332.0,2.0,19,1
243.0,0,11,2,2,0,1,1,0,8.0,281.0,19,1
103.0,3,24,2,2,0,0,1,0,329.0,26.0,19,1
119.0,11,15,2,0,0,1,1,0,300.0,250.0,19,1
121.0,7,43,2,0,0,2,0,0,312.0,87.0,19,0
242.0,2,24,2,2,0,1,1,0,11.0,517.0,19,0
375.0,4,7,0,1,0,1,1,1,19.0,292.0,19,1
