date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,target
0.902615,1,0.553191,0.089678,0.482148,0.006082,0.573019,0.237281,UP
0.469714,0,0.680851,0.041642,0.379649,0.002769,0.287416,0.753947,UP
0.026371,6,0.957447,0.074517,0.285183,0.003467,0.422915,0.414912,UP
0.868236,5,0.978723,0.030924,0.42889,0.001992,0.359917,0.736404,UP
0.452237,1,0.829787,0.035817,0.716156,0.002426,0.575091,0.642544,UP
0.430114,4,0.340426,0.087967,0.548795,0.003467,0.422915,0.414912,UP
0.031282,5,0.702128,0.054642,0.281761,0.003467,0.422915,0.414912,DOWN
0.885005,6,0.617021,0.090249,0.369087,0.005874,0.312273,0.585965,UP
0.871422,1,0.893617,0.027501,0.511455,0.001653,0.391248,0.846491,DOWN
0.473917,4,0.595745,0.029422,0.616781,0.001965,0.493009,0.57193,DOWN
0.001062,4,0.851064,0.043983,0.5241,0.003467,0.422915,0.414912,DOWN
0.889695,1,0.276596,0.093311,0.518447,0.006223,0.462973,0.541667,UP
0.885403,1,0.191489,0.025189,0.151145,0.001101,0.22579,0.840351,DOWN
0.893589,5,0.276596,0.165186,0.608896,0.010837,0.493268,0.639035,UP
0.876023,5,0.446809,0.032935,0.549836,0.001865,0.535733,0.646491,UP
0.447724,4,0.829787,0.043593,0.760042,0.002968,0.607457,0.410526,DOWN
0.42945,3,0.787234,0.067041,0.463553,0.003467,0.422915,0.414912,DOWN
0.004513,6,0.702128,0.089768,0.418179,0.003467,0.422915,0.414912,UP
0.911818,0,1.0,0.043773,0.274174,0.002898,0.348524,0.585088,UP
0.907659,3,0.170213,0.041972,0.180006,0.002746,0.251942,0.714035,DOWN
0.912393,6,0.106383,0.041341,0.152931,0.002777,0.259192,0.550439,DOWN
0.018229,3,0.170213,0.040381,0.1385,0.003467,0.422915,0.414912,DOWN
0.469094,0,0.744681,0.031374,0.327879,0.002073,0.24029,0.632895,UP
0.030884,3,0.382979,0.073496,0.542993,0.003467,0.422915,0.414912,DOWN
0.42507,1,0.574468,0.069893,0.488099,0.003467,0.422915,0.414912,UP
0.473209,2,0.170213,0.032034,0.191015,0.002171,0.209218,0.613158,DOWN
0.880536,3,0.468085,0.03924,0.580482,0.002725,0.558001,0.25,DOWN
0.871997,0,0.553191,0.032755,0.522464,0.001695,0.264889,0.902193,DOWN
0.911597,2,0.361702,0.082443,0.560101,0.005415,0.564215,0.517982,UP
0.022964,5,0.744681,0.087426,0.357632,0.003467,0.422915,0.414912,UP
0.442458,3,0.12766,0.043773,0.177626,0.002946,0.2232,0.500526,DOWN
0.031945,6,0.382979,0.074817,0.268075,0.003467,0.422915,0.414912,UP
0.429848,5,0.808511,0.11811,0.498661,0.003467,0.422915,0.414912,UP
0.90757,1,0.340426,0.085745,0.50848,0.005708,0.527965,0.491667,UP
0.876864,3,0.425532,0.034256,0.557126,0.002381,0.517349,0.422368,UP
0.438122,2,0.0,0.05281,0.441833,0.003467,0.422915,0.414912,DOWN
0.438211,4,0.808511,0.062357,0.456263,0.003467,0.422915,0.414912,DOWN
0.907261,1,0.617021,0.150024,0.460726,0.009769,0.601761,0.513596,UP
0.013937,3,0.893617,0.088177,0.631657,0.003467,0.422915,0.414912,DOWN
0.455865,0,0.191489,0.027831,0.160071,0.000976,0.18928,0.809649,DOWN
0.44737,3,0.638298,0.045064,0.588962,0.003081,0.556965,0.480263,DOWN
0.00031,1,0.702128,0.179596,0.540762,0.003467,0.422915,0.414912,UP
0.017654,4,0.531915,0.06644,0.486016,0.003467,0.422915,0.414912,DOWN
0.460732,6,0.276596,0.029452,0.229247,0.002029,0.185655,0.282018,DOWN
0.027521,4,0.276596,0.076318,0.433799,0.003467,0.422915,0.414912,UP
0.872439,3,0.851064,0.035967,0.540167,0.002422,0.591662,0.433333,DOWN
0.429362,1,0.957447,0.070043,0.434543,0.003467,0.422915,0.414912,DOWN
0.451529,6,0.170213,0.038699,0.235942,0.001643,0.307872,0.838158,DOWN
0.451042,2,0.553191,0.042843,0.65427,0.002883,0.626618,0.314912,UP
0.881288,6,0.297872,0.028131,0.183725,0.001828,0.172708,0.696053,DOWN
0.01323,1,0.914894,0.041582,0.483933,0.003467,0.422915,0.414912,DOWN
0.447104,4,0.06383,0.040141,0.470693,0.002013,0.445883,0.765789,DOWN
0.438653,0,0.617021,0.057884,0.5,0.003467,0.422915,0.414912,UP
0.021902,2,0.957447,0.074517,0.436328,0.003467,0.422915,0.414912,UP
0.464404,5,0.234043,0.028552,0.198155,0.001924,0.214656,0.532018,DOWN
0.474404,1,0.93617,0.035997,0.372657,0.002466,0.142154,0.512719,DOWN
0.898898,0,0.553191,0.05239,0.329961,0.003301,0.325738,0.729825,DOWN
0.434184,3,0.12766,0.046205,0.153228,0.003467,0.422915,0.414912,DOWN
0.428963,6,0.425532,0.076348,0.346623,0.003467,0.422915,0.414912,UP
0.911862,1,0.574468,0.049658,0.508331,0.003351,0.547903,0.37193,UP
0.005309,3,0.489362,0.077939,0.570217,0.003467,0.422915,0.414912,DOWN
0.425379,1,0.170213,0.068842,0.170039,0.003467,0.422915,0.414912,DOWN
0.872218,5,0.340426,0.032335,0.607855,0.002067,0.536251,0.793421,DOWN
0.022344,5,0.87234,0.069143,0.312407,0.003467,0.422915,0.414912,UP
0.000973,2,0.638298,0.043833,0.435436,0.003467,0.422915,0.414912,DOWN
0.026946,5,0.808511,0.074817,0.33859,0.003467,0.422915,0.414912,DOWN
0.026547,3,0.617021,0.084965,0.465189,0.003467,0.422915,0.414912,UP
0.03168,0,0.723404,0.055242,0.398691,0.003467,0.422915,0.414912,DOWN
0.009247,1,0.765957,0.151765,0.922642,0.003467,0.422915,0.414912,UP
0.460201,1,0.574468,0.041251,0.500595,0.002865,0.542206,0.241667,UP
0.894695,2,0.638298,0.065059,0.596846,0.004427,0.657431,0.322807,DOWN
0.434361,0,0.978723,0.046685,0.427254,0.003467,0.422915,0.414912,DOWN
0.443122,4,0.914894,0.044524,0.444362,0.003006,0.398498,0.564912,DOWN
0.877129,2,0.617021,0.042002,0.613359,0.002927,0.509839,0.248684,UP
0.894252,6,0.021277,0.075958,0.557423,0.004144,0.489384,0.614035,UP
0.434273,5,0.148936,0.040831,0.106665,0.003467,0.422915,0.414912,DOWN
0.884695,6,0.425532,0.038069,0.487206,0.002455,0.393578,0.66886,UP
0.898898,0,0.12766,0.043803,0.155757,0.002879,0.333247,0.552632,DOWN
0.00438,3,0.851064,0.045394,0.599375,0.003467,0.422915,0.414912,DOWN
0.871997,0,0.914894,0.031914,0.389616,0.001695,0.222424,0.851316,DOWN
0.433609,4,0.085106,0.043053,0.150699,0.003467,0.422915,0.414912,DOWN
0.429406,2,0.489362,0.080881,0.532877,0.003467,0.422915,0.414912,UP
0.907526,0,0.893617,0.042452,0.397054,0.002788,0.319782,0.655263,DOWN
0.443122,4,0.021277,0.047226,0.448527,0.003182,0.38581,0.552193,DOWN
0.473342,5,0.553191,0.075808,0.581523,0.005278,0.541947,0.128947,UP
0.000398,3,0.234043,0.081122,0.241595,0.003467,0.422915,0.414912,DOWN
0.903633,3,0.425532,0.087426,0.582118,0.005715,0.440963,0.666228,UP
0.013805,0,0.87234,0.119491,0.757215,0.003467,0.422915,0.414912,UP
0.89027,0,0.382979,0.075267,0.555043,0.004877,0.323149,0.762281,DOWN
0.468829,1,0.12766,0.02597,0.110235,0.001714,0.157431,0.558772,DOWN
0.871466,2,0.319149,0.027741,0.619756,0.001753,0.548938,0.815351,DOWN
0.026459,1,0.531915,0.074817,0.488396,0.003467,0.422915,0.414912,UP
0.469979,6,0.170213,0.031404,0.13612,0.002137,0.157949,0.537719,DOWN
0.430069,3,0.234043,0.076828,0.383368,0.003467,0.422915,0.414912,DOWN
0.017875,2,0.0,0.083373,0.493306,0.003467,0.422915,0.414912,UP
0.885978,0,0.723404,0.057944,0.484826,0.003806,0.425427,0.659649,UP
0.031061,0,0.553191,0.083794,0.515769,0.003467,0.422915,0.414912,UP
0.899164,6,0.340426,0.087937,0.477536,0.005555,0.38348,0.658333,UP
0.031636,6,0.425532,0.068482,0.328622,0.003467,0.422915,0.414912,UP
0.898058,2,0.212766,0.041161,0.282356,0.002659,0.300363,0.774123,DOWN
0.425335,0,0.0,0.058394,0.237876,0.003467,0.422915,0.414912,DOWN
0.425556,5,0.191489,0.066951,0.129723,0.003467,0.422915,0.414912,DOWN
0.89412,3,0.212766,0.05266,0.306903,0.003392,0.420249,0.754825,DOWN
0.00031,1,0.446809,0.10475,0.533621,0.003467,0.422915,0.414912,DOWN
0.013495,0,0.148936,0.040651,0.181494,0.003467,0.422915,0.414912,DOWN
0.433476,1,0.765957,0.076828,0.468313,0.003467,0.422915,0.414912,UP
0.451352,2,0.829787,0.040261,0.660071,0.002621,0.58001,0.700877,DOWN
0.447901,1,0.446809,0.044374,0.681047,0.003051,0.590109,0.416228,UP
0.889872,5,0.787234,0.088597,0.80482,0.006024,0.724495,0.288596,DOWN
0.889739,2,0.93617,0.045274,0.63255,0.003089,0.486277,0.592105,DOWN
0.911641,3,0.638298,0.096163,0.509372,0.006564,0.591144,0.316228,UP
0.898898,0,0.212766,0.025189,0.120351,0.001651,0.217245,0.641667,DOWN
0.880492,2,0.744681,0.044284,0.59878,0.003118,0.567323,0.277632,DOWN
0.018716,0,0.978723,0.075057,0.462809,0.003467,0.422915,0.414912,UP
0.425247,5,0.170213,0.070163,0.104284,0.003467,0.422915,0.414912,UP
0.867705,0,0.957447,0.030413,0.312853,0.001047,0.246504,0.858772,DOWN
0.424848,3,0.595745,0.066531,0.437221,0.003467,0.422915,0.414912,UP
0.022521,2,0.319149,0.074186,0.428146,0.003467,0.422915,0.414912,DOWN
0.460865,2,0.680851,0.108953,0.544927,0.007518,0.426463,0.307456,UP
0.433742,0,0.574468,0.072775,0.518298,0.003467,0.422915,0.414912,UP
0.894208,5,0.425532,0.079681,0.761678,0.005378,0.781978,0.422368,UP
0.027388,1,0.851064,0.051219,0.398393,0.003467,0.422915,0.414912,DOWN
0.442591,6,0.638298,0.077459,0.414014,0.005206,0.276023,0.500526,UP
0.428963,6,0.404255,0.068242,0.346623,0.003467,0.422915,0.414912,DOWN
0.430025,2,0.425532,0.095743,0.588515,0.003467,0.422915,0.414912,UP
0.47374,0,1.0,0.028041,0.263612,0.001801,0.307872,0.728947,DOWN
0.017964,4,0.553191,0.064639,0.47947,0.003467,0.422915,0.414912,DOWN
0.004557,0,0.957447,0.045364,0.431419,0.003467,0.422915,0.414912,DOWN
0.03137,0,0.510638,0.067371,0.582713,0.003467,0.422915,0.414912,UP
0.017831,1,0.212766,0.06611,0.199197,0.003467,0.422915,0.414912,DOWN
0.889208,4,0.06383,0.030263,0.390658,0.001948,0.436561,0.546491,DOWN
0.438609,6,0.361702,0.051759,0.300506,0.003467,0.422915,0.414912,DOWN
0.434007,6,0.914894,0.067581,0.305713,0.003467,0.422915,0.414912,UP
0.460865,2,0.510638,0.075177,0.541506,0.005177,0.452097,0.266228,UP
0.447856,0,0.085106,0.028191,0.261827,0.001786,0.337131,0.732018,DOWN
0.902748,4,0.404255,0.085385,0.567837,0.005623,0.638011,0.489035,UP
0.894606,0,0.212766,0.024499,0.152336,0.001602,0.229156,0.748246,DOWN
0.017787,0,0.340426,0.083644,0.513389,0.003467,0.422915,0.414912,UP
0.437945,5,0.0,0.05326,0.386641,0.003467,0.422915,0.414912,DOWN
0.005354,4,0.829787,0.057674,0.645195,0.003467,0.422915,0.414912,DOWN
0.451794,5,0.723404,0.050588,0.704552,0.003324,0.626359,0.513158,DOWN
0.885271,5,0.340426,0.034376,0.561738,0.002383,0.554635,0.310088,DOWN
0.008672,2,0.425532,0.080911,0.669444,0.003467,0.422915,0.414912,UP
0.030928,4,0.06383,0.054161,0.20485,0.003467,0.422915,0.414912,DOWN
0.876775,1,0.510638,0.063408,0.782952,0.004225,0.637752,0.482456,UP
0.424539,3,0.659574,0.058394,0.332193,0.003467,0.422915,0.414912,UP
0.446662,1,0.893617,0.03921,0.593871,0.00258,0.507509,0.632018,DOWN
0.424893,4,0.510638,0.090939,0.449271,0.003467,0.422915,0.414912,UP
0.876598,4,0.446809,0.031734,0.572746,0.002086,0.56784,0.538596,UP
0.473652,5,0.340426,0.028822,0.570812,0.00189,0.610823,0.511404,DOWN
0.434583,5,0.106383,0.04011,0.087325,0.003467,0.422915,0.414912,DOWN
0.898677,2,0.659574,0.087937,0.53734,0.005779,0.553858,0.536404,UP
0.89819,5,0.489362,0.155578,0.754389,0.009944,0.696271,0.657018,UP
0.00938,4,0.361702,0.041642,0.700684,0.003467,0.422915,0.414912,DOWN
0.017566,2,0.765957,0.106521,0.655906,0.003467,0.422915,0.414912,UP
0.460688,5,0.382979,0.247238,0.605921,0.016724,0.564992,0.319298,UP
0.97332,1,0.723404,0.136874,0.692949,0.009508,0.691093,0.378947,UP
0.446706,2,0.851064,0.120331,0.706189,0.008012,0.554894,0.580263,UP
0.912482,1,0.382979,0.082983,0.557275,0.005584,0.50725,0.415351,UP
0.009513,0,0.170213,0.041341,0.191461,0.003467,0.422915,0.414912,DOWN
0.473917,4,0.255319,0.03891,0.405385,0.002644,0.460901,0.415789,UP
0.889651,0,0.340426,0.027561,0.360607,0.001768,0.218281,0.811404,DOWN
0.876908,4,0.553191,0.028912,0.533918,0.001955,0.546867,0.447807,DOWN
0.460865,2,0.787234,0.356371,0.727313,0.0242,0.503884,0.359211,UP
0.456396,5,0.659574,0.030623,0.462957,0.002204,0.448472,0.354825,DOWN
0.880669,6,0.06383,0.035757,0.209164,0.00226,0.284309,0.786404,DOWN
0.424716,0,0.531915,0.11862,0.540762,0.003467,0.422915,0.414912,UP
0.0,1,0.106383,0.041161,0.207528,0.003467,0.422915,0.414912,DOWN
0.880404,0,0.06383,0.035667,0.190717,0.002343,0.284309,0.567105,DOWN
0.889297,6,0.148936,0.029062,0.185957,0.000841,0.254531,0.612281,UP
0.022388,6,0.319149,0.06563,0.172716,0.003467,0.422915,0.414912,DOWN
0.872395,2,0.319149,0.023418,0.492115,0.001313,0.524858,0.715351,DOWN
0.027521,4,0.702128,0.088807,0.495686,0.003467,0.422915,0.414912,UP
0.881067,1,0.021277,0.028732,0.24695,0.001647,0.283273,0.849123,UP
0.876112,0,0.042553,0.023508,0.139691,0.001167,0.306577,0.76886,DOWN
0.425114,2,0.638298,0.115228,0.495388,0.003467,0.422915,0.414912,UP
0.452325,3,0.340426,0.037559,0.718387,0.002516,0.698343,0.419298,UP
0.465333,5,0.212766,0.02621,0.164832,0.001722,0.202486,0.664912,DOWN
0.872572,6,0.851064,0.029512,0.326242,0.000995,0.308648,0.857018,DOWN
0.446839,5,0.914894,0.038789,0.442874,0.002597,0.387623,0.658333,UP
0.027167,3,0.425532,0.080161,0.483487,0.003467,0.422915,0.414912,UP
0.8812,4,0.978723,0.035427,0.480214,0.002347,0.449508,0.640789,UP
0.031326,6,0.340426,0.074817,0.292175,0.003467,0.422915,0.414912,UP
0.000841,6,0.489362,0.102978,0.329515,0.003467,0.422915,0.414912,DOWN
0.438122,2,0.170213,0.050558,0.149807,0.003467,0.422915,0.414912,DOWN
0.424848,3,0.744681,0.058394,0.368492,0.003467,0.422915,0.414912,DOWN
0.434229,4,0.87234,0.048817,0.351235,0.003467,0.422915,0.414912,DOWN
0.451617,1,0.851064,0.044164,0.752455,0.002929,0.576126,0.652193,UP
0.008672,2,0.574468,0.11823,0.528265,0.003467,0.422915,0.414912,UP
0.446927,0,0.446809,0.043473,0.447932,0.002705,0.270067,0.756579,UP
0.425601,6,0.893617,0.066741,0.279084,0.003467,0.422915,0.414912,UP
0.902748,4,0.531915,0.090789,0.486462,0.006074,0.560331,0.436842,UP
0.02699,6,0.978723,0.059265,0.266141,0.003467,0.422915,0.414912,DOWN
0.885448,2,0.553191,0.029272,0.531836,0.001973,0.55101,0.463596,DOWN
0.902526,6,0.87234,0.06551,0.49152,0.004308,0.385552,0.546053,UP
0.867307,5,0.297872,0.032034,0.406575,0.002158,0.399793,0.547368,UP
0.000442,4,0.06383,0.090759,0.364177,0.003467,0.422915,0.414912,DOWN
0.031326,6,0.765957,0.074817,0.271943,0.003467,0.422915,0.414912,UP
0.00969,4,0.723404,0.097814,0.710354,0.003467,0.422915,0.414912,UP
0.013937,3,0.489362,0.11859,0.651889,0.003467,0.422915,0.414912,UP
0.438874,5,0.787234,0.051759,0.425915,0.003467,0.422915,0.414912,UP
0.906907,0,0.382979,0.030984,0.317316,0.002173,0.204557,0.584211,DOWN
0.429185,4,0.382979,0.095232,0.611128,0.003467,0.422915,0.414912,UP
0.87213,3,0.446809,0.028612,0.533026,0.001847,0.58001,0.633772,UP
0.907659,3,0.829787,0.047196,0.483487,0.003216,0.596582,0.332895,DOWN
0.030751,0,0.93617,0.088807,0.423683,0.003467,0.422915,0.414912,UP
0.456705,5,1.0,0.033505,0.527224,0.002275,0.45883,0.626316,UP
0.013937,3,0.510638,0.114657,0.63374,0.003467,0.422915,0.414912,UP
0.867528,3,0.957447,0.036718,0.443172,0.000858,0.307354,0.808333,UP
0.004602,1,0.340426,0.043833,0.640137,0.003467,0.422915,0.414912,DOWN
0.009115,5,0.744681,0.151765,0.75305,0.003467,0.422915,0.414912,UP
0.02199,4,0.12766,0.045455,0.195924,0.003467,0.422915,0.414912,DOWN
0.871687,0,0.255319,0.025369,0.178816,0.001107,0.127395,0.889474,DOWN
0.877041,0,0.638298,0.028822,0.316275,0.001897,0.18928,0.559649,DOWN
0.469227,3,0.893617,0.035067,0.400625,0.002335,0.298032,0.595614,DOWN
0.451971,2,0.553191,0.041041,0.593722,0.002808,0.606163,0.296053,DOWN
0.452281,2,1.0,0.036778,0.589408,0.002459,0.508286,0.691667,UP
0.889253,5,0.765957,0.029002,0.641029,0.001948,0.602279,0.285088,UP
0.425247,5,0.021277,0.073946,0.275811,0.003467,0.422915,0.414912,UP
0.495686,5,0.595745,0.044704,0.465784,0.003118,0.451062,0.255702,DOWN
0.442989,1,0.042553,0.05233,0.279679,0.003446,0.352667,0.419737,UP
0.982169,3,0.148936,0.053771,0.250372,0.003459,0.340497,0.739912,DOWN
0.455953,2,0.170213,0.028642,0.23133,0.001938,0.289228,0.691667,DOWN
0.469935,5,0.978723,0.028972,0.420857,0.002002,0.345935,0.52807,DOWN
0.443166,5,0.723404,0.05242,0.635823,0.003552,0.536769,0.536404,UP
0.009513,0,0.106383,0.041492,0.250372,0.003467,0.422915,0.414912,DOWN
0.468785,0,0.234043,0.02654,0.103392,0.001745,0.087778,0.612719,DOWN
0.8985,5,0.212766,0.044944,0.261678,0.002931,0.293371,0.710088,DOWN
0.871908,5,0.531915,0.033085,0.644302,0.002162,0.57276,0.461404,DOWN
0.88912,2,0.404255,0.029242,0.580482,0.001988,0.61652,0.219298,UP
0.912084,6,0.085106,0.043413,0.191015,0.002912,0.307872,0.531579,DOWN
0.004602,1,0.042553,0.043833,0.383368,0.003467,0.422915,0.414912,DOWN
0.004602,1,0.191489,0.075627,0.174799,0.003467,0.422915,0.414912,DOWN
0.906907,0,0.553191,0.031764,0.284142,0.00211,0.205852,0.585088,DOWN
0.894651,1,0.531915,0.082743,0.668997,0.005386,0.642672,0.629386,UP
0.008672,2,0.319149,0.075417,0.607111,0.003467,0.422915,0.414912,UP
0.027167,3,0.574468,0.074817,0.444511,0.003467,0.422915,0.414912,UP
0.866953,4,0.723404,0.035937,0.337251,0.002399,0.344899,0.585088,UP
0.456396,5,0.957447,0.033716,0.558167,0.002229,0.403418,0.653509,DOWN
0.43883,4,0.148936,0.048337,0.117673,0.003467,0.422915,0.414912,DOWN
0.447768,5,0.723404,0.048217,0.698155,0.003365,0.578975,0.307018,UP
0.459935,2,0.12766,0.033175,0.23014,0.002248,0.27421,0.547368,DOWN
0.452015,3,0.851064,0.041462,0.750074,0.002865,0.57043,0.395175,DOWN
0.912393,6,0.255319,0.043473,0.261827,0.00285,0.301916,0.65,DOWN
0.424494,2,0.638298,0.056923,0.16022,0.003467,0.422915,0.414912,DOWN
0.030839,2,0.808511,0.074817,0.434246,0.003467,0.422915,0.414912,DOWN
0.442635,0,0.765957,0.097424,0.573341,0.006649,0.385034,0.405263,UP
0.885005,6,1.0,0.070193,0.376525,0.004836,0.422838,0.339035,DOWN
0.872174,4,0.319149,0.028462,0.473371,0.001878,0.553081,0.660965,UP
0.443033,2,0.87234,0.069683,0.559209,0.004732,0.479026,0.459649,UP
0.899164,6,1.0,0.082953,0.412824,0.00543,0.426463,0.560526,UP
0.438255,5,0.893617,0.056833,0.305118,0.003467,0.422915,0.414912,UP
0.889828,4,0.382979,0.152516,0.748884,0.010586,0.799845,0.204825,UP
0.433432,0,0.553191,0.090369,0.604582,0.003467,0.422915,0.414912,UP
0.005309,3,0.851064,0.089798,0.68075,0.003467,0.422915,0.414912,UP
0.027565,5,0.978723,0.059265,0.276703,0.003467,0.422915,0.414912,DOWN
0.880404,1,0.170213,0.02648,0.132699,0.001712,0.256344,0.776316,DOWN
0.000398,3,0.723404,0.149664,0.616483,0.003467,0.422915,0.414912,UP
0.473386,6,0.595745,0.05302,0.454627,0.00355,0.292077,0.603947,UP
0.893633,6,0.468085,0.082863,0.6205,0.005249,0.471776,0.760965,UP
0.027477,3,0.659574,0.069713,0.505356,0.003467,0.422915,0.414912,UP
0.009026,3,0.978723,0.090159,0.609194,0.003467,0.422915,0.414912,UP
0.880448,1,0.617021,0.056863,0.595805,0.003974,0.547644,0.292105,UP
0.902792,5,0.148936,0.036868,0.188337,0.002391,0.294407,0.720614,DOWN
0.455821,6,0.723404,0.032935,0.5,0.002192,0.372864,0.677632,DOWN
0.022079,6,0.957447,0.073256,0.285034,0.003467,0.422915,0.414912,UP
0.482412,2,0.765957,0.093341,0.496876,0.006483,0.509839,0.308333,UP
0.889164,3,0.042553,0.035307,0.440643,0.002364,0.483687,0.496491,UP
0.447458,5,0.531915,0.03915,0.575722,0.002738,0.568099,0.352632,DOWN
0.437945,5,0.723404,0.046836,0.310324,0.003467,0.422915,0.414912,DOWN
0.456086,5,0.319149,0.074096,0.669295,0.00511,0.567064,0.453947,UP
8.8e-05,3,0.489362,0.047106,0.490479,0.003467,0.422915,0.414912,UP
0.45144,4,0.12766,0.038309,0.318655,0.002077,0.40057,0.706579,DOWN
0.867882,4,0.042553,0.027291,0.238471,0.001604,0.36639,0.677632,DOWN
0.468785,0,0.851064,0.036177,0.337251,0.002399,0.247799,0.515351,UP
0.460422,6,0.978723,0.029092,0.375483,0.001975,0.352926,0.465789,UP
0.880404,1,0.680851,0.027591,0.552068,0.001903,0.519938,0.457018,DOWN
0.009424,5,0.893617,0.041642,0.490628,0.003467,0.422915,0.414912,DOWN
0.898102,5,0.638298,0.027351,0.442874,0.001924,0.538581,0.339474,DOWN
0.009115,5,0.680851,0.087036,0.541654,0.003467,0.422915,0.414912,UP
0.915623,2,0.212766,0.084604,0.323118,0.005586,0.338944,0.552193,UP
0.425601,6,0.851064,0.057344,0.284885,0.003467,0.422915,0.414912,DOWN
0.469183,2,0.595745,0.083493,0.598929,0.005424,0.497929,0.594737,UP
0.89412,3,0.978723,0.068392,0.629872,0.004373,0.542724,0.625877,DOWN
0.451573,0,0.510638,0.044073,0.624517,0.00227,0.264112,0.78114,UP
0.00469,3,0.978723,0.120001,0.567986,0.003467,0.422915,0.414912,DOWN
0.018451,1,0.957447,0.050949,0.416691,0.003467,0.422915,0.414912,DOWN
0.438122,2,0.276596,0.070494,0.410592,0.003467,0.422915,0.414912,UP
0.890093,3,0.170213,0.040471,0.278489,0.00199,0.389694,0.616228,DOWN
0.442193,3,0.638298,0.109103,0.505802,0.003467,0.422915,0.414912,UP
0.425025,0,0.595745,0.06584,0.445701,0.003467,0.422915,0.414912,DOWN
0.465422,0,0.468085,0.027441,0.339482,0.001778,0.271362,0.712719,UP
0.8935,3,0.489362,0.081752,0.695626,0.00538,0.706111,0.482895,DOWN
0.867307,5,0.978723,0.036988,0.382624,0.002221,0.329881,0.760526,UP
0.894695,2,0.723404,0.129518,0.784142,0.008614,0.738477,0.438596,UP
0.023141,2,0.106383,0.060586,0.147575,0.003467,0.422915,0.414912,DOWN
0.872395,2,0.06383,0.033325,0.191312,0.00085,0.334801,0.646491,UP
0.442326,6,0.702128,0.05257,0.316572,0.003467,0.422915,0.414912,UP
0.446706,2,0.574468,0.094182,0.590301,0.006606,0.588814,0.252632,UP
0.890315,1,1.0,0.040351,0.604731,0.002655,0.504661,0.660965,UP
0.455511,6,0.021277,0.060076,0.567093,0.004119,0.44174,0.506579,UP
1.0,1,0.404255,0.068272,0.581375,0.004622,0.605645,0.420614,UP
0.867749,1,0.851064,0.027651,0.426212,0.001766,0.382444,0.691667,DOWN
0.45113,4,0.0,0.042362,0.563225,0.002804,0.49275,0.511842,UP
0.44237,1,0.510638,0.074997,0.526629,0.005395,0.462714,0.500526,UP
0.469758,1,0.361702,0.060316,0.589408,0.004103,0.518384,0.378509,UP
0.451352,2,0.957447,0.03996,0.565903,0.001722,0.416624,0.714912,DOWN
0.889872,5,0.978723,0.133812,0.630616,0.009094,0.529518,0.464035,UP
0.429096,2,0.659574,0.093071,0.535704,0.003467,0.422915,0.414912,UP
0.437945,5,1.0,0.046445,0.292324,0.003467,0.422915,0.414912,DOWN
0.893943,6,0.617021,0.037709,0.398542,0.002052,0.428793,0.815351,DOWN
0.438476,3,0.617021,0.061066,0.512199,0.003467,0.422915,0.414912,UP
0.446927,0,0.340426,0.042813,0.373401,0.00166,0.168824,0.765789,UP
0.429096,2,0.574468,0.089408,0.537043,0.003467,0.422915,0.414912,UP
0.89027,0,0.765957,0.281104,0.718982,0.019075,0.540653,0.553509,UP
0.45613,6,1.0,0.031464,0.41565,0.002092,0.386328,0.711404,UP
0.443255,0,0.744681,0.066981,0.571259,0.004597,0.412481,0.393421,UP
0.880536,3,0.085106,0.035097,0.250223,0.002279,0.314604,0.598684,DOWN
0.894031,1,0.893617,0.072355,0.692502,0.004805,0.574573,0.535965,DOWN
0.898146,4,0.319149,0.083073,0.659774,0.00553,0.685396,0.438158,UP
0.017831,1,0.361702,0.06611,0.508182,0.003467,0.422915,0.414912,DOWN
0.005398,5,0.212766,0.056713,0.179708,0.003467,0.422915,0.414912,DOWN
0.889518,4,0.914894,0.02675,0.50967,0.001861,0.466598,0.430702,DOWN
0.893722,1,0.361702,0.029933,0.608301,0.002009,0.605645,0.234649,DOWN
0.429273,6,0.531915,0.0916,0.461767,0.003467,0.422915,0.414912,UP
0.429539,5,0.765957,0.080401,0.387831,0.003467,0.422915,0.414912,UP
0.894606,0,0.978723,0.069803,0.468908,0.003479,0.408079,0.635088,UP
0.906995,2,0.234043,0.042602,0.195478,0.002854,0.216209,0.540789,DOWN
0.429362,1,0.06383,0.055242,0.195626,0.003467,0.422915,0.414912,DOWN
0.442635,0,0.574468,0.058995,0.360161,0.003398,0.194977,0.569737,DOWN
0.469094,0,0.808511,0.043413,0.360012,0.002867,0.265148,0.597368,UP
0.486837,3,1.0,0.061247,0.444511,0.004248,0.416106,0.285526,UP
0.437989,6,0.787234,0.049898,0.428295,0.003467,0.422915,0.414912,UP
0.456794,0,0.170213,0.021166,0.103689,0.001049,0.172708,0.804386,DOWN
0.872174,4,0.617021,0.059565,0.682832,0.003893,0.692646,0.572807,UP
0.894252,6,0.255319,0.033776,0.247397,0.002183,0.32755,0.758333,DOWN
0.867484,2,0.617021,0.072655,0.663642,0.004865,0.80088,0.248246,UP
0.0223,4,0.957447,0.055722,0.429188,0.003467,0.422915,0.414912,DOWN
0.000796,5,0.191489,0.081122,0.128979,0.003467,0.422915,0.414912,DOWN
0.017787,0,0.361702,0.083644,0.510116,0.003467,0.422915,0.414912,UP
0.439007,1,0.957447,0.051759,0.430229,0.003467,0.422915,0.414912,DOWN
