Vehicle_Reference_df_res,Vehicle_Type,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Hit_Object_in_Carriageway,Hit_Object_off_Carriageway,Was_Vehicle_Left_Hand_Drive?,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Number_of_Vehicles,Number_of_Casualties,Local_Authority_(District),1st_Road_Number,2nd_Road_Number,Urban_or_Rural_Area,Vehicle_Reference_df,Casualty_Reference,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Pedestrian_Location,Pedestrian_Movement,Casualty_Type,Casualty_IMD_Decile,target
1,9,9,0,0,0,1.0,40,7,1388.0,1,5,432279.0,432587.0,-1.511536,53.78860600000001,13,3,3,204.0,63.0,0.0,1.0,1,1,1.0,40,7,0,0,9,5,1.0
5,9,18,0,0,0,1.0,41,7,2401.0,2,12,358140.0,512440.0,-2.647955,54.505536,3,10,4,64.0,6.0,0.0,2.0,1,2,2.0,50,8,0,0,9,6,2.0
1,9,3,0,0,0,1.0,34,6,1596.0,1,8,333936.0,161941.0,-2.950069,51.352687,52,2,1,605.0,0.0,0.0,1.0,1,1,2.0,34,6,0,0,9,7,2.0
1,9,18,0,0,0,1.0,25,5,1798.0,1,12,362813.0,387305.0,-2.560505,53.381276,7,2,1,128.0,5061.0,50.0,1.0,1,1,2.0,2,1,0,0,9,4,2.0
1,19,9,0,0,0,1.0,47,8,1998.0,2,11,428047.0,561920.0,-1.563624,54.951146,10,1,1,146.0,1426.0,4177.0,1.0,1,1,2.0,89,11,5,1,0,2,1.0
2,9,18,0,0,0,1.0,39,7,1197.0,1,3,403762.0,92534.0,-1.948059,50.73241,55,4,1,643.0,0.0,0.0,1.0,2,1,2.0,39,7,0,0,9,10,2.0
2,9,18,0,0,0,1.0,45,7,1686.0,2,2,359401.0,388886.0,-2.611999,53.395234,7,2,2,128.0,0.0,0.0,1.0,2,1,2.0,45,7,0,0,9,4,2.0
1,9,16,0,0,0,1.0,45,7,1796.0,1,11,483589.0,305663.0,-0.766087,52.64228000000001,33,2,2,368.0,9914.0,0.0,2.0,2,1,1.0,64,9,0,0,9,8,1.0
2,17,17,0,0,0,1.0,65,9,9000.0,2,4,610753.0,254280.0,1.078867,52.146577,37,2,2,413.0,140.0,140.0,2.0,1,2,1.0,35,6,0,0,9,8,1.0
2,9,16,0,0,0,1.0,35,6,1896.0,2,12,403843.0,91522.0,-1.946922,50.723309,55,2,4,643.0,0.0,0.0,1.0,2,1,2.0,35,6,0,0,9,10,2.0
1,5,18,0,0,0,1.0,56,9,675.0,1,6,535610.0,171470.0,-0.050844,51.426021,1,2,1,7.0,212.0,0.0,1.0,1,1,1.0,56,9,0,0,5,4,1.0
4,9,18,0,0,0,1.0,52,8,1242.0,1,2,516341.0,256185.0,-0.299444,52.191641,40,6,5,420.0,1.0,0.0,2.0,5,5,2.0,23,5,0,0,9,6,2.0
2,9,18,0,0,0,1.0,33,6,1360.0,1,10,531880.0,166470.0,-0.106319,51.381967,1,4,4,20.0,235.0,0.0,1.0,2,3,2.0,33,6,0,0,9,2,2.0
2,9,4,0,0,0,1.0,36,7,1242.0,1,6,288112.0,72972.0,-3.580519,50.545775,50,2,1,585.0,381.0,0.0,2.0,2,1,2.0,36,7,0,0,9,4,2.0
2,9,5,0,0,0,1.0,43,7,1995.0,2,11,400070.0,297760.0,-2.0003990000000003,52.57765500000001,20,2,3,307.0,4148.0,0.0,1.0,1,3,2.0,48,8,0,0,8,2,1.0
1,9,18,0,0,0,1.0,35,6,999.0,1,4,351588.0,394124.0,-2.730289,53.44165200000001,5,2,2,92.0,0.0,570.0,2.0,2,2,1.0,41,7,0,0,9,1,2.0
1,9,9,0,0,0,1.0,35,6,1968.0,2,11,446527.0,225074.0,-1.324858,51.922251,43,2,2,485.0,4260.0,4030.0,2.0,1,1,2.0,35,6,0,0,9,5,2.0
1,9,9,0,0,0,1.0,31,6,1388.0,1,9,386600.0,274520.0,-2.19823,52.368562,22,2,3,278.0,448.0,0.0,2.0,2,3,2.0,64,9,0,0,5,7,1.0
2,9,4,0,0,0,1.0,49,8,2148.0,2,10,367490.0,428470.0,-2.494496,53.751575,4,3,3,70.0,0.0,0.0,1.0,3,3,2.0,13,3,0,0,9,2,1.0
1,9,9,0,0,0,1.0,44,7,4398.0,1,11,389290.0,401350.0,-2.162957,53.508725,6,2,1,104.0,62.0,0.0,1.0,2,1,1.0,45,7,0,0,4,2,1.0
2,9,2,0,0,0,1.0,24,5,1299.0,1,9,455706.0,340142.0,-1.172245,52.955769,31,3,1,346.0,609.0,0.0,1.0,1,1,1.0,23,5,0,0,9,9,1.0
1,9,18,0,0,0,1.0,68,10,1461.0,2,8,341960.0,242450.0,-2.848298,52.077354,22,3,5,285.0,438.0,0.0,2.0,2,4,1.0,23,5,0,0,9,7,1.0
2,9,18,0,4,0,1.0,43,7,1598.0,1,7,505052.0,250763.0,-0.4662020000000001,52.145176,40,3,5,420.0,0.0,0.0,1.0,2,2,2.0,43,7,0,0,9,1,2.0
10,9,18,0,0,0,1.0,56,9,2199.0,2,2,455113.0,220016.0,-1.200828,51.875998,43,37,36,481.0,40.0,0.0,2.0,2,21,1.0,90,11,0,0,9,10,1.0
2,3,13,0,0,0,1.0,59,9,124.0,1,7,523880.0,182480.0,-0.215613,51.527652,1,2,2,1.0,404.0,0.0,1.0,1,1,2.0,33,6,0,0,9,7,1.0
1,9,18,0,0,0,1.0,43,7,1395.0,1,1,430318.0,542278.0,-1.530223,54.774509,11,1,1,169.0,1283.0,0.0,2.0,1,1,1.0,14,3,5,1,0,2,1.0
2,9,4,0,0,0,1.0,45,7,1597.0,1,8,498063.0,367453.0,-0.533609,53.195128,32,4,4,353.0,15.0,0.0,2.0,2,1,1.0,45,7,0,0,9,8,1.0
2,9,18,0,0,0,1.0,28,6,1995.0,2,1,533010.0,165560.0,-0.090432,51.373525,1,3,2,20.0,0.0,0.0,1.0,1,2,2.0,12,3,0,0,9,4,1.0
1,9,9,0,0,0,1.0,19,4,1598.0,1,5,432905.0,421259.0,-1.503236,53.686754,13,2,1,206.0,0.0,0.0,1.0,2,1,1.0,50,8,0,0,1,3,1.0
1,9,18,0,0,0,1.0,21,5,1360.0,1,9,340881.0,366548.0,-2.886307,53.192715,7,1,1,130.0,0.0,0.0,1.0,1,1,2.0,88,11,5,3,0,8,2.0
2,9,3,0,0,0,1.0,23,5,4663.0,1,3,488894.0,180530.0,-0.72028,51.516708,43,2,1,474.0,308.0,7408.0,1.0,2,1,2.0,23,5,0,0,9,9,2.0
1,9,18,0,11,0,1.0,20,4,1968.0,2,6,509670.0,211190.0,-0.411369,51.78862700000001,41,2,3,434.0,1.0,0.0,2.0,2,3,2.0,24,5,0,0,19,5,1.0
2,9,8,0,0,0,1.0,49,8,1229.0,1,2,449631.0,354233.0,-1.2605030000000002,53.08301899999999,31,2,1,340.0,0.0,0.0,1.0,2,1,2.0,49,8,0,0,9,4,2.0
1,9,18,0,10,4,1.0,36,7,1796.0,1,14,539180.0,173690.0,0.001344,51.445105,1,1,1,7.0,205.0,0.0,1.0,1,1,1.0,36,7,0,0,9,6,1.0
1,9,18,0,0,0,1.0,23,5,1596.0,1,19,208145.0,65627.0,-4.704319,50.459019,50,2,1,596.0,0.0,0.0,1.0,2,1,1.0,32,6,0,0,9,5,1.0
2,9,13,0,0,0,1.0,40,7,1560.0,2,2,359830.0,437940.0,-2.611893,53.836151,4,3,1,79.0,0.0,0.0,2.0,2,1,2.0,2,1,0,0,9,10,2.0
1,9,18,0,0,0,1.0,51,8,998.0,1,15,445540.0,522895.0,-1.296627,54.599188,17,1,1,245.0,0.0,0.0,1.0,1,1,2.0,13,3,5,1,0,6,2.0
1,9,17,0,0,0,1.0,25,5,998.0,1,20,390775.0,218930.0,-2.135387,51.868868,53,2,6,625.0,219.0,0.0,2.0,1,2,1.0,36,7,0,0,9,2,2.0
1,9,17,0,0,0,1.0,35,6,1753.0,2,11,417744.0,401134.0,-1.733934,53.506599,14,2,2,210.0,628.0,0.0,2.0,1,1,1.0,35,6,0,0,9,1,1.0
2,9,3,0,0,0,1.0,50,8,1598.0,1,11,413650.0,416178.0,-1.795009,53.641939,13,2,1,203.0,62.0,0.0,1.0,2,1,1.0,50,8,0,0,9,3,1.0
1,9,5,0,0,0,1.0,51,8,1968.0,2,2,426392.0,306060.0,-1.611316,52.651634,23,2,2,290.0,0.0,0.0,2.0,2,2,2.0,79,11,0,0,9,6,2.0
1,9,3,0,0,0,1.0,59,9,1968.0,2,11,533650.0,186910.0,-0.073176,51.565236,1,2,1,4.0,10.0,105.0,1.0,1,1,2.0,59,9,0,0,9,3,2.0
1,9,5,0,0,0,1.0,20,4,1388.0,1,12,534361.0,309923.0,-0.0144,52.670369,32,2,3,354.0,736.0,0.0,2.0,1,1,2.0,20,4,0,0,9,4,2.0
1,9,10,0,0,0,1.0,19,4,2290.0,1,17,447404.0,477375.0,-1.275023,54.18996,12,3,3,181.0,19.0,1793.0,2.0,2,1,1.0,64,9,0,0,9,6,2.0
1,3,13,0,0,0,1.0,20,4,124.0,1,4,382030.0,432210.0,-2.274219,53.785897,4,2,1,72.0,679.0,0.0,1.0,1,1,1.0,20,4,0,0,3,4,1.0
2,8,18,0,0,0,1.0,36,7,1896.0,2,7,434982.0,385778.0,-1.475739,53.367717000000006,14,2,2,215.0,6388.0,0.0,1.0,1,1,2.0,50,8,0,0,9,10,1.0
1,9,18,0,0,0,1.0,35,6,2179.0,2,8,415374.0,571357.0,-1.7609860000000002,55.036496,10,1,1,139.0,9083.0,9083.0,1.0,1,1,2.0,12,3,5,1,0,10,2.0
2,9,18,0,0,0,1.0,47,8,1590.0,1,16,402909.0,319993.0,-1.958316,52.777515,21,3,1,255.0,51.0,0.0,2.0,2,1,2.0,47,8,0,0,9,8,2.0
2,9,18,0,0,0,1.0,24,5,1200.0,1,3,329821.0,135490.0,-3.003961,51.114385,52,2,4,607.0,0.0,0.0,2.0,1,3,1.0,22,5,0,0,9,5,2.0
1,9,16,0,0,0,1.0,29,6,2295.0,1,13,413262.0,555484.0,-1.794759,54.893919,11,2,5,169.0,6310.0,0.0,2.0,1,1,1.0,29,6,0,0,9,3,1.0
1,9,16,0,0,1,1.0,46,8,1999.0,1,13,458519.0,414379.0,-1.116727,53.622688,14,1,1,211.0,0.0,0.0,2.0,1,1,1.0,46,8,0,0,9,5,1.0
2,9,2,0,0,0,1.0,58,9,1998.0,1,13,462735.0,453482.0,-1.045046,53.973608,12,2,1,189.0,95.0,0.0,1.0,1,1,1.0,57,9,0,0,1,10,1.0
1,9,9,0,4,0,1.0,19,4,1299.0,1,12,402360.0,298200.0,-1.966603,52.58160600000001,20,3,2,307.0,0.0,0.0,1.0,1,1,2.0,19,4,0,0,9,3,2.0
1,9,18,0,0,0,1.0,24,5,1299.0,1,17,634020.0,291058.0,1.443845,52.467269,36,2,4,406.0,395.0,0.0,2.0,1,1,1.0,24,5,0,0,9,6,1.0
1,9,18,0,0,0,1.0,20,4,1242.0,1,14,310930.0,532200.0,-3.38285,54.676958,3,2,1,60.0,594.0,0.0,2.0,1,1,2.0,20,4,0,0,9,6,2.0
1,9,18,0,0,0,1.0,32,6,1794.0,1,12,385940.0,351665.0,-2.211252,53.062043,21,2,1,257.0,0.0,0.0,1.0,2,1,1.0,17,4,0,0,97,7,1.0
1,9,9,0,0,0,1.0,64,9,1596.0,1,13,523092.0,227357.0,-0.211115,51.931123,41,2,3,433.0,197.0,197.0,2.0,2,2,1.0,80,11,0,0,9,5,1.0
1,8,6,0,0,0,1.0,68,10,2499.0,2,3,533810.0,189000.0,-0.070073,51.583979,1,2,1,31.0,503.0,0.0,1.0,2,1,1.0,38,7,0,0,3,4,1.0
2,9,18,0,0,0,1.0,47,8,1296.0,1,7,333350.0,437030.0,-3.01402,53.82524599999999,4,2,1,71.0,0.0,0.0,1.0,2,1,2.0,47,8,0,0,9,6,2.0
1,9,9,0,7,0,1.0,77,11,1596.0,1,8,459215.0,343489.0,-1.119408,52.985477,31,2,2,343.0,684.0,166.0,1.0,2,2,1.0,33,6,0,0,9,4,2.0
1,9,18,0,0,0,1.0,46,8,1360.0,1,16,606754.0,296926.0,1.046729,52.530945,36,3,6,400.0,11.0,0.0,2.0,3,4,2.0,18,4,0,0,9,2,2.0
1,8,18,0,0,0,1.0,20,4,1391.0,1,18,618510.0,305529.0,1.225423,52.60357800000001,36,1,1,406.0,11.0,11.0,2.0,1,1,2.0,20,4,0,0,8,1,2.0
2,9,3,0,0,0,1.0,59,9,998.0,1,15,434137.0,383879.0,-1.488641,53.350703,14,3,1,215.0,0.0,621.0,1.0,2,1,1.0,59,9,0,0,9,7,1.0
1,19,3,0,0,0,1.0,23,5,2287.0,2,4,381510.0,399090.0,-2.28013,53.488193,6,2,1,107.0,6.0,6186.0,1.0,1,1,1.0,23,5,0,0,19,3,1.0
1,9,18,0,0,0,1.0,57,9,1998.0,1,13,451577.0,392010.0,-1.225347,53.422374,14,2,2,213.0,631.0,0.0,1.0,1,1,1.0,57,9,0,0,9,7,1.0
1,9,18,0,0,0,1.0,56,9,998.0,1,19,515380.0,183020.0,-0.33791,51.534304,1,2,1,27.0,0.0,0.0,1.0,2,1,1.0,35,6,0,0,1,3,2.0
1,9,9,0,0,0,1.0,22,5,1999.0,1,10,596971.0,276846.0,0.8908709999999999,52.354278,37,2,2,414.0,1111.0,643.0,2.0,2,1,2.0,55,8,0,0,9,5,1.0
3,9,4,0,0,0,1.0,63,9,2000.0,2,6,507449.0,200032.0,-0.446998,51.688772,41,8,5,436.0,25.0,0.0,2.0,8,4,1.0,26,6,0,0,19,4,1.0
1,9,18,0,0,0,1.0,64,9,1598.0,1,9,435680.0,395310.0,-1.464174,53.453346,14,1,1,215.0,6135.0,0.0,1.0,1,1,2.0,13,3,1,1,0,2,2.0
2,9,17,0,0,0,1.0,28,6,1390.0,1,8,381503.0,214044.0,-2.269786,51.824706,53,2,2,623.0,2675.0,0.0,1.0,1,2,2.0,35,6,0,0,9,7,1.0
2,9,9,0,0,0,1.0,33,6,1560.0,2,3,368773.0,193235.0,-2.452614,51.637047,52,2,2,612.0,4509.0,5.0,2.0,1,1,1.0,30,6,0,0,4,9,2.0
2,8,13,0,0,0,1.0,25,5,1896.0,2,12,423637.0,545629.0,-1.633806,54.80498000000001,11,2,6,169.0,691.0,0.0,2.0,1,3,1.0,10,2,0,0,9,8,2.0
1,9,9,0,0,0,1.0,63,9,1596.0,1,10,482214.0,155666.0,-0.822282,51.294199,44,2,4,494.0,0.0,0.0,2.0,2,3,2.0,53,8,0,0,19,10,1.0
1,9,18,0,0,0,1.0,25,5,1560.0,2,2,392500.0,267130.0,-2.11141,52.302238,22,2,1,277.0,5.0,0.0,2.0,1,1,1.0,25,5,0,0,9,2,1.0
1,9,18,0,0,0,1.0,46,8,1997.0,2,9,374790.0,431030.0,-2.384004,53.77499,4,2,1,75.0,0.0,0.0,1.0,2,1,1.0,48,8,0,0,9,1,2.0
1,9,18,0,0,0,1.0,20,4,1149.0,1,15,333040.0,447920.0,-3.021111,53.92306800000001,4,2,2,85.0,0.0,0.0,1.0,1,1,2.0,20,4,0,0,9,6,2.0
1,19,18,0,0,0,1.0,25,5,1997.0,2,13,463817.0,522396.0,-1.013876,54.59273100000001,17,2,1,241.0,0.0,0.0,2.0,2,1,1.0,15,3,0,0,1,5,1.0
1,19,18,0,0,0,1.0,58,9,1998.0,2,12,404300.0,264350.0,-1.938396,52.277282,22,2,2,274.0,441.0,0.0,1.0,2,1,2.0,34,6,0,0,9,10,1.0
1,9,16,0,0,10,1.0,32,6,1781.0,1,14,329930.0,330780.0,-3.042403,52.869914,22,2,3,286.0,5069.0,0.0,2.0,1,1,1.0,32,6,0,0,9,7,1.0
1,9,18,0,0,0,1.0,19,4,1390.0,1,11,431920.0,282870.0,-1.531828,52.44286999999999,20,2,5,302.0,0.0,0.0,1.0,2,4,2.0,7,2,0,0,9,2,2.0
7,9,18,0,0,0,1.0,29,6,1398.0,2,9,478489.0,428516.0,-0.811291,53.74711800000001,16,7,10,231.0,62.0,0.0,2.0,6,3,1.0,36,7,0,0,9,1,2.0
1,9,9,0,0,0,1.0,33,6,1997.0,1,13,491558.0,353246.0,-0.634999,53.068617,32,2,2,353.0,17.0,1.0,2.0,1,2,2.0,33,6,0,0,9,9,2.0
2,9,18,0,0,11,1.0,39,7,1598.0,1,8,431777.0,571396.0,-1.504341,55.036073,10,2,1,148.0,202.0,2165.0,1.0,2,1,1.0,39,7,0,0,9,7,1.0
2,9,9,0,0,0,1.0,18,4,1596.0,1,11,436638.0,388061.0,-1.450589,53.388125,14,2,4,215.0,6073.0,0.0,1.0,2,4,1.0,18,4,0,0,9,8,1.0
1,9,12,0,0,0,1.0,17,4,1197.0,1,4,506750.0,186230.0,-0.461309,51.564852,1,3,1,26.0,467.0,0.0,1.0,2,1,1.0,55,8,0,0,9,9,1.0
1,9,17,0,0,11,1.0,20,4,1988.0,1,14,520314.0,324317.0,-0.21675100000000005,52.802999,32,1,1,354.0,151.0,0.0,2.0,1,1,2.0,20,4,0,0,9,6,2.0
1,9,4,0,0,0,1.0,62,9,1997.0,2,13,436184.0,434391.0,-1.452056,53.804564,13,2,3,204.0,6120.0,0.0,1.0,1,3,1.0,28,6,0,0,9,2,2.0
1,9,9,0,0,0,1.0,27,6,1587.0,1,11,434600.0,336090.0,-1.486828,52.92111800000001,30,3,1,323.0,516.0,0.0,1.0,1,1,1.0,27,6,0,0,9,1,1.0
1,9,18,0,0,0,1.0,25,5,1896.0,2,13,414204.0,432148.0,-1.7859029999999998,53.785463,13,2,5,200.0,0.0,0.0,1.0,2,3,2.0,41,7,0,0,9,9,2.0
3,9,18,0,0,0,1.0,40,7,1968.0,2,5,334348.0,396261.0,-2.990239,53.458989,5,3,1,93.0,566.0,0.0,1.0,2,1,2.0,68,10,0,0,9,2,1.0
2,9,18,0,0,0,1.0,83,11,1329.0,1,6,432360.0,344270.0,-1.5193290000000002,52.994786,30,2,1,320.0,5023.0,0.0,2.0,2,1,2.0,77,11,0,0,9,10,1.0
1,9,18,0,0,0,1.0,25,5,1248.0,1,2,597831.0,263002.0,0.89536,52.229667,37,5,3,413.0,14.0,0.0,2.0,3,2,2.0,22,5,0,0,9,2,2.0
1,5,16,0,0,0,1.0,36,7,998.0,1,10,369070.0,277970.0,-2.456007,52.398864,22,2,3,286.0,4363.0,0.0,2.0,1,3,1.0,36,7,0,0,5,2,1.0
1,9,9,0,0,0,1.0,42,7,2231.0,2,7,529520.0,186750.0,-0.132785,51.564761,1,2,2,3.0,1.0,0.0,1.0,2,1,1.0,31,6,0,0,3,6,1.0
2,9,18,0,0,0,2.0,39,7,1398.0,2,7,558860.0,191643.0,0.29239,51.601226,42,2,2,452.0,186.0,0.0,1.0,2,2,2.0,39,7,0,0,9,7,2.0
2,9,2,0,0,0,1.0,61,9,1951.0,2,12,507173.0,336861.0,-0.407471,52.918486,32,4,4,353.0,52.0,0.0,2.0,2,1,2.0,61,9,0,0,9,7,2.0
1,9,7,0,0,0,1.0,32,6,1390.0,1,8,488479.0,182696.0,-0.725715,51.536244,43,2,1,474.0,4447.0,7408.0,1.0,2,1,1.0,58,9,0,0,1,2,2.0
1,19,18,0,0,0,1.0,31,6,2461.0,2,5,534320.0,196760.0,-0.05974500000000001,51.65359,1,3,5,32.0,10.0,0.0,1.0,2,4,2.0,19,4,0,0,9,3,1.0
1,9,18,0,0,0,1.0,40,7,1995.0,2,12,430801.0,435344.0,-1.533694,53.813474,13,2,1,204.0,0.0,0.0,1.0,2,1,1.0,44,7,0,0,9,7,2.0
1,9,1,0,0,0,1.0,59,9,1896.0,2,11,531820.0,195410.0,-0.09637,51.64205,1,1,1,32.0,0.0,0.0,1.0,1,1,2.0,88,11,5,3,0,8,2.0
3,9,4,0,0,0,1.0,66,10,1198.0,1,6,179605.0,39821.0,-5.090732,50.217247,50,3,3,596.0,39.0,0.0,2.0,2,2,2.0,41,7,0,0,9,7,2.0
2,9,18,0,0,0,1.0,57,9,1399.0,2,3,488368.0,240486.0,-0.712608,52.055722,43,2,1,479.0,9011.0,1158.0,2.0,2,1,2.0,57,9,0,0,9,5,2.0
2,9,17,0,0,0,1.0,35,6,1995.0,2,3,428009.0,272333.0,-1.590242,52.348357,23,2,4,294.0,4103.0,0.0,1.0,2,2,1.0,35,6,0,0,9,5,1.0
1,9,9,0,0,0,1.0,31,6,1896.0,2,13,528190.0,172570.0,-0.15711,51.437632,1,2,1,10.0,24.0,0.0,1.0,2,1,2.0,27,6,0,0,2,10,1.0
1,9,18,0,0,0,1.0,18,4,1988.0,1,15,525085.0,137328.0,-0.214085,51.121591,47,1,1,560.0,0.0,0.0,1.0,1,1,1.0,15,3,1,3,0,4,2.0
4,9,3,0,0,0,1.0,40,7,1598.0,1,2,485495.0,188206.0,-0.767389,51.58623400000001,43,4,4,480.0,100.0,0.0,2.0,1,1,2.0,21,5,0,0,9,6,1.0
2,9,2,0,0,0,1.0,63,9,1796.0,1,10,534570.0,176770.0,-0.063779,51.473896,1,2,1,8.0,202.0,0.0,1.0,1,1,2.0,30,6,0,0,1,3,1.0
1,5,18,0,11,0,1.0,58,9,1170.0,1,9,377337.0,356499.0,-2.339964,53.105198,7,1,2,129.0,6.0,0.0,2.0,1,1,1.0,58,9,0,0,5,3,1.0
3,9,2,0,0,0,1.0,40,7,1796.0,1,5,430049.0,416283.0,-1.546959,53.64220200000001,13,3,7,206.0,636.0,0.0,1.0,1,2,2.0,76,11,0,0,9,10,2.0
1,9,18,0,0,7,1.0,50,8,1587.0,1,11,216163.0,74174.0,-4.59569,50.538373,50,2,4,596.0,30.0,0.0,2.0,1,1,1.0,50,8,0,0,9,3,1.0
2,5,18,0,0,0,1.0,50,8,592.0,1,24,370650.0,407840.0,-2.44462,53.566343,6,2,1,100.0,579.0,0.0,1.0,2,1,1.0,50,8,0,0,5,5,1.0
3,19,4,0,0,0,1.0,43,7,2198.0,2,4,422391.0,298250.0,-1.670983,52.58160400000001,23,7,1,290.0,42.0,0.0,2.0,5,1,1.0,43,7,0,0,19,1,1.0
2,19,3,0,0,0,1.0,38,7,2463.0,2,9,427524.0,564725.0,-1.571522,54.976380000000006,10,2,3,147.0,1314.0,1159.0,1.0,1,3,2.0,18,4,0,0,9,1,1.0
1,9,5,0,0,0,1.0,38,7,1896.0,2,9,415937.0,220900.0,-1.769852,51.886433,53,2,2,621.0,436.0,429.0,2.0,2,1,1.0,45,7,0,0,10,10,2.0
1,9,4,0,0,0,1.0,28,6,1951.0,2,11,520900.0,181110.0,-0.259019,51.515985,1,4,1,27.0,40.0,0.0,1.0,3,1,2.0,32,6,0,0,19,3,2.0
1,9,18,0,0,0,1.0,65,9,1086.0,1,6,329856.0,389890.0,-3.056459,53.401153,5,2,1,95.0,0.0,0.0,1.0,2,1,1.0,52,8,0,0,1,1,2.0
1,9,2,0,0,0,1.0,44,7,1595.0,1,15,433918.0,209158.0,-1.509754,51.780065,43,3,2,485.0,4095.0,0.0,1.0,3,2,2.0,52,8,0,0,9,8,2.0
3,9,3,0,0,0,1.0,30,6,1598.0,2,1,452782.0,350529.0,-1.214072,53.049425,31,3,2,340.0,6011.0,0.0,1.0,2,1,1.0,43,7,0,0,19,5,2.0
1,9,7,0,0,0,1.0,42,7,998.0,1,7,336608.0,390488.0,-2.955043,53.407382,5,2,1,91.0,0.0,5027.0,1.0,2,1,1.0,23,5,0,0,1,1,2.0
2,9,18,0,0,0,1.0,31,6,3200.0,1,7,427176.0,557309.0,-1.577657,54.909759,10,3,2,146.0,1.0,0.0,2.0,1,1,1.0,23,5,0,0,9,10,1.0
1,9,9,0,0,0,1.0,67,10,1461.0,2,1,443589.0,520962.0,-1.327109,54.58199000000001,17,2,3,245.0,1027.0,141.0,1.0,2,3,2.0,10,2,0,0,9,1,2.0
2,9,18,0,0,4,1.0,68,10,1598.0,1,1,287344.0,92779.0,-3.597379,50.723679,50,2,4,585.0,0.0,0.0,2.0,2,2,2.0,68,10,0,0,9,6,2.0
1,9,9,0,0,0,1.0,19,4,1299.0,1,12,476714.0,262184.0,-0.8776450000000001,52.252493,34,2,1,384.0,5123.0,8062.0,1.0,2,1,1.0,18,4,0,0,3,2,2.0
2,2,18,0,0,10,1.0,16,4,49.0,1,5,518932.0,245038.0,-0.265455,52.090918,40,2,1,424.0,0.0,0.0,1.0,2,1,1.0,16,4,0,0,2,6,1.0
2,9,18,0,0,0,1.0,77,11,3980.0,1,21,407781.0,100470.0,-1.890947,50.803736,55,2,3,647.0,3072.0,0.0,1.0,2,2,1.0,77,11,0,0,9,6,1.0
1,9,11,0,0,0,1.0,46,8,1597.0,1,18,542310.0,174920.0,0.046847,51.45538,1,5,1,6.0,2.0,0.0,1.0,2,1,1.0,31,6,0,0,3,8,1.0
3,9,4,0,0,0,1.0,40,7,1242.0,1,2,571584.0,190086.0,0.475174,51.58351,42,3,2,450.0,1235.0,0.0,2.0,1,1,1.0,63,9,0,0,9,4,2.0
2,9,18,0,0,0,1.0,35,6,1364.0,1,8,455468.0,341878.0,-1.175491,52.971397,31,3,4,346.0,0.0,0.0,1.0,2,1,2.0,35,6,0,0,9,3,2.0
2,9,18,0,0,0,1.0,18,4,1242.0,1,11,519660.0,299750.0,-0.235371,52.582401,35,2,1,394.0,0.0,0.0,1.0,2,1,1.0,18,4,0,0,9,6,1.0
2,9,10,0,0,0,1.0,55,8,2179.0,2,6,172568.0,44127.0,-5.191797,50.253248,50,2,3,596.0,3298.0,0.0,1.0,1,3,1.0,41,7,0,0,9,2,2.0
2,9,3,0,0,0,1.0,55,8,1596.0,1,21,333562.0,159573.0,-2.954996,51.331354,52,2,2,605.0,0.0,0.0,1.0,2,1,1.0,55,8,0,0,9,4,1.0
4,9,18,0,0,0,1.0,75,10,1560.0,2,5,394564.0,454352.0,-2.084387,53.98519,12,4,4,180.0,65.0,0.0,2.0,1,4,2.0,65,9,0,0,9,6,1.0
1,9,8,0,0,0,1.0,52,8,1299.0,1,10,434181.0,113057.0,-1.515142,50.91597,44,2,2,496.0,336.0,0.0,1.0,1,2,1.0,52,8,0,0,9,7,2.0
2,9,3,0,0,0,1.0,64,9,1198.0,1,1,341150.0,428540.0,-2.893917,53.74989,4,2,1,74.0,584.0,0.0,2.0,2,1,2.0,63,9,0,0,9,6,1.0
1,9,18,0,0,0,1.0,20,4,1124.0,1,11,511455.0,434046.0,-0.309611,53.790803,16,1,1,228.0,0.0,0.0,1.0,1,1,1.0,5,1,5,2,0,1,1.0
2,9,18,0,0,0,1.0,47,8,998.0,1,6,430216.0,450563.0,-1.541084,53.95029,12,2,2,182.0,61.0,258.0,2.0,2,2,2.0,11,3,0,0,9,10,2.0
2,9,3,0,0,0,1.0,26,6,1968.0,2,6,398595.0,295122.0,-2.022154,52.553938,20,3,7,305.0,0.0,0.0,1.0,3,6,2.0,16,4,0,0,9,2,1.0
1,9,5,0,0,0,1.0,74,10,1598.0,2,3,423900.0,374820.0,-1.643102,53.269836,30,2,2,329.0,623.0,6001.0,2.0,2,2,1.0,61,9,0,0,5,2,1.0
1,9,18,0,0,0,1.0,42,7,998.0,1,3,550380.0,186020.0,0.167638,51.55303,1,1,1,16.0,0.0,0.0,1.0,1,1,1.0,12,3,5,3,0,2,2.0
1,9,9,0,0,0,1.0,62,9,998.0,1,4,479342.0,168957.0,-0.860503,51.41409,43,2,3,475.0,7515.0,7515.0,1.0,2,3,2.0,47,8,0,0,9,10,2.0
